CoxGLM_0	CoxGLM_0.1	CoxGLM_0.2	CoxGLM_0.3	CoxGLM_0.4	CoxGLM_0.5	CoxGLM_0.6	CoxGLM_0.7	CoxGLM_0.8	CoxGLM_0.9	CoxGLM_1	RFS_300_5	RFS_300_10	RFS_300_20	RFS_300_30	RFS_450_5	RFS_450_10	RFS_450_20	RFS_450_30	RFS_600_5	RFS_600_10	RFS_600_20	RFS_600_30	RFS_750_5	RFS_750_10	RFS_750_20	RFS_750_30	RFS_900_5	RFS_900_10	RFS_900_20	RFS_900_30	RFS_1050_5	RFS_1050_10	RFS_1050_20	RFS_1050_30	RFS_1200_5	RFS_1200_10	RFS_1200_20	RFS_1200_30	CoxBoost_	RFX_
1	0.693944246544005	0.70124840681068	0.703748488512696	0.707049249975489	0.707866270139547	0.708879375142978	0.709026438772509	0.708961077159384	0.70932056603157	0.709434948854538	0.709483970064381	0.713814176933887	0.713503709271545	0.713569070884669	0.716444981862152	0.712065753782803	0.714958005163567	0.715382855648877	0.716150854603092	0.711984051766398	0.71655936468512	0.715235792019347	0.716167195006373	0.712131115395928	0.71513774959966	0.715121409196379	0.715676982907938	0.712327200235302	0.71286643354358	0.714304389032321	0.715072387986535	0.712964475963267	0.712801071930455	0.714533154678258	0.715546259681689	0.712196477009053	0.714533154678258	0.715660642504657	0.715954769763718	0.709957841759535	0.706330272231119
2	0.701289011651903	0.702320855954535	0.703924183255548	0.70506714925231	0.705606883195225	0.706083119027209	0.70614661713814	0.706432358637331	0.706733974664254	0.706749849191987	0.706987967107979	0.710575610375591	0.710750230180652	0.706924468997047	0.706178366193606	0.710321617931867	0.709797758516684	0.70694034352478	0.706114868082675	0.709972378321745	0.710702606597454	0.70705146521891	0.705924373749881	0.710559735847858	0.709766009461218	0.707924564244214	0.706400609581865	0.712305933898467	0.709162777407372	0.708305552909801	0.706416484109598	0.710385116042798	0.709496142489761	0.708067434993809	0.706162491665873	0.711337587706766	0.709385020795631	0.70852779629806	0.706733974664254	0.703416198368099	0.713702892338953
3	0.69635274553175	0.698629252304761	0.701244813278008	0.702536448326525	0.703585901803445	0.705022845794921	0.704861391413856	0.705878554014563	0.705862408576457	0.705813972262137	0.705797826824031	0.702471866574099	0.70379579249883	0.70402182863232	0.704264010203917	0.703004666031613	0.703989537756107	0.706605098729354	0.705248881928411	0.701470849411499	0.703908810565575	0.70319841128889	0.705184300175985	0.703069247784039	0.703069247784039	0.705991572081308	0.70484524597575	0.701260958716115	0.702294266754928	0.703489029174807	0.703860374251255	0.701906776240373	0.703537465489126	0.704942118604388	0.705539499814328	0.702714048145696	0.703650483555871	0.705281172804624	0.704554628089833	0.706637389605567	0.704893682290069
4	0.700524702089326	0.71135063375162	0.714479881151816	0.715222682302368	0.715554572178146	0.715617789297342	0.71594967917312	0.716060309131713	0.716155134810507	0.716392199007491	0.71640800328729	0.739245187596801	0.736985175585549	0.736147548756203	0.735452160445048	0.739355817555394	0.738565603565446	0.737806998135095	0.736289787274394	0.740904636975693	0.739197774757404	0.738249517969466	0.737285456901729	0.743512343142523	0.739071340519013	0.738328539368461	0.737190631222935	0.741931915162626	0.74063596421911	0.739229383317002	0.737095805544141	0.741268135411069	0.74017764010494	0.738897493441224	0.738407560767456	0.742548282074786	0.740746594177703	0.738944906280621	0.736542655751177	0.716281569048898	0.715965483452919
5	0.69656689449289	0.704658653468458	0.706669809097337	0.707549689684971	0.706984052164349	0.706449838950428	0.706198444496818	0.706057035116663	0.70597847434991	0.705302851755833	0.705177154529028	0.727017047686385	0.72560295388483	0.723026160735329	0.722193416607746	0.727189881373242	0.723890329169613	0.723528949642549	0.722743341975018	0.725461544504674	0.726152879252101	0.72126639956006	0.720590776965983	0.725492968811376	0.725728651111635	0.722853327048472	0.722004870767539	0.726451410165763	0.725430120197973	0.722649069054914	0.721454945400267	0.726844213999529	0.724958755597455	0.723497525335847	0.721973446460837	0.726294288632257	0.724691648990494	0.722067719380941	0.722523371828109	0.70344881766046	0.702946028753241
6	0.716101038276771	0.725290562529056	0.725383542538354	0.725461025879436	0.726080892608089	0.726359832635983	0.726530295986363	0.726421819308849	0.72649930264993	0.726468309313498	0.726530295986363	0.7217263288393	0.721044475437781	0.720905005423834	0.720610568727724	0.720734542073454	0.720827522082752	0.722718115605145	0.721633348830002	0.719618781961878	0.720533085386642	0.720781032078103	0.72033162869983	0.720471098713777	0.720672555400589	0.720905005423834	0.720935998760267	0.720409112040911	0.722144738881141	0.722439175577251	0.721059972105997	0.720238648690532	0.721075468774214	0.719959708662638	0.719882225321556	0.719014411901441	0.721059972105997	0.720579575391291	0.71986672865334	0.724872152487215	0.729676119634279
7	0.68174294990133	0.688108727481062	0.691291616270928	0.691880450697053	0.691912279584951	0.692246482907887	0.692453370679229	0.693026290661404	0.693185435100898	0.693169520656948	0.693201349544847	0.71516328219492	0.709402253485263	0.709449996817111	0.705566872493475	0.71681838436565	0.713094404481507	0.709020306830479	0.709290852377618	0.716102234387931	0.7120917945127	0.708415557960405	0.707938124641925	0.714574447768795	0.713126233369406	0.708431472404354	0.706585396906232	0.715433827742059	0.713937870010822	0.710229804570628	0.70711057355656	0.716309122159272	0.712282767840092	0.710213890126679	0.708622445731746	0.715672544401299	0.712378254503788	0.709991087911388	0.707969953529824	0.693790183970972	0.691848621809154
8	0.704452005095377	0.714062273247658	0.717238821613429	0.71917377493268	0.719109276488705	0.719318896431624	0.71956076559653	0.719834883983424	0.719867133205411	0.719980005482368	0.719963880871374	0.736572230194947	0.73607236725414	0.732508828224519	0.730654497960237	0.736233613364078	0.735395133592402	0.733379557218182	0.730364254962349	0.733911669380976	0.734846896818614	0.733153812664269	0.731267233178	0.734685650708677	0.735637002757308	0.731605850008869	0.730444878017318	0.734734024541658	0.734298660044826	0.732476579002532	0.73002563813148	0.735346759759421	0.734492155376751	0.732928068110357	0.731589725397875	0.735137139816502	0.735395133592402	0.733605301772095	0.731702597674831	0.721350597416837	0.718883531934792
9	0.684779267838944	0.690586731805167	0.693320607599851	0.694129446592361	0.693854441334908	0.694161800152062	0.693822087775207	0.693741203875957	0.693789734215507	0.693838264555058	0.693676496756556	0.722972645065273	0.7251403335652	0.724557969490593	0.723312357442128	0.725156510345051	0.726191824255464	0.722972645065273	0.722471164889917	0.724428555251792	0.723910898296585	0.722519695229468	0.723215296763026	0.723377064561528	0.724347671352541	0.722665286248119	0.721694679457107	0.723344711001828	0.723668246598832	0.723231473542877	0.721710856236958	0.72349030202048	0.724088842874937	0.72350647880033	0.720788779785496	0.723393241341379	0.724428555251792	0.723150589643626	0.722632932688419	0.694275037611013	0.698335409353414
10	0.678963449134322	0.693690489661973	0.698992870883784	0.701417740344978	0.70290499361451	0.70385877560258	0.704473075866083	0.70481255759065	0.70489338657269	0.705135873518809	0.704941883961913	0.713315766501237	0.717874521088281	0.715498149016311	0.712135663363456	0.715918459722918	0.718407992369744	0.715304159459416	0.713930066764739	0.716500428393605	0.715675972776799	0.714835351363585	0.713396595483276	0.717147060249923	0.716678252154092	0.71598312290855	0.714221051100082	0.715530480609127	0.716888407507396	0.715449651627087	0.714285714285714	0.716096283483406	0.716888407507396	0.716662086357684	0.714625196010281	0.716371102022341	0.717389547196043	0.716015454501366	0.714350377471346	0.709064162045943	0.697570280799884
