CoxGLM_0	CoxGLM_0.1	CoxGLM_0.2	CoxGLM_0.3	CoxGLM_0.4	CoxGLM_0.5	CoxGLM_0.6	CoxGLM_0.7	CoxGLM_0.8	CoxGLM_0.9	CoxGLM_1	RFS_300_5	RFS_300_10	RFS_300_20	RFS_300_30	RFS_450_5	RFS_450_10	RFS_450_20	RFS_450_30	RFS_600_5	RFS_600_10	RFS_600_20	RFS_600_30	RFS_750_5	RFS_750_10	RFS_750_20	RFS_750_30	RFS_900_5	RFS_900_10	RFS_900_20	RFS_900_30	RFS_1050_5	RFS_1050_10	RFS_1050_20	RFS_1050_30	RFS_1200_5	RFS_1200_10	RFS_1200_20	RFS_1200_30	CoxBoost_	RFX_
1	0.605060622896173	0.608026406091702	0.609006830288571	0.609235595934508	0.608475767181934	0.60970129742802	0.609668616621458	0.60870453282787	0.608688192424589	0.60870453282787	0.60870453282787	0.60983202065427	0.610600019608484	0.609537893395209	0.608492107585215	0.610567338801922	0.611335337756136	0.608377724762247	0.607544364194908	0.610322232752704	0.610158828719893	0.609390829765679	0.608475767181934	0.610485636785516	0.610992189287232	0.608165299519592	0.607446321775221	0.610501977188797	0.610371253962548	0.608573809601621	0.607364619758816	0.610518317592078	0.609750318637864	0.608018235890062	0.607413640968659	0.610943168077388	0.610796104447858	0.607985555083499	0.607479002581784	0.605836792052028	0.607037811693193
2	0.594008953233641	0.598652252595485	0.598231577610566	0.599834904911579	0.59791408705591	0.599882528494777	0.599882528494777	0.597866463472712	0.597866463472712	0.597866463472712	0.597882338000444	0.598033146013906	0.60397815664984	0.606914944280408	0.606724449947614	0.603422548179192	0.608772264025145	0.607422929167857	0.605906911769375	0.599906340286376	0.605708480172715	0.605017938216338	0.604978251897006	0.600914372797409	0.603374924595993	0.606978442391339	0.606740324475347	0.599723783217449	0.603644791567451	0.604867130202876	0.604740133981014	0.600771502047814	0.6031844302632	0.606772073530812	0.60664507730895	0.601263612407531	0.606470457503889	0.604883004730609	0.604676635870083	0.601914468044576	0.597810902625647
3	0.61393835671731	0.621219949303324	0.618297625006055	0.618103879748777	0.618007007120138	0.617119008024283	0.61708671714807	0.617054426271857	0.617022135395644	0.616989844519431	0.616989844519431	0.61498781019423	0.616182572614108	0.615359155270678	0.613680029707606	0.615746645785233	0.615536755089849	0.61498781019423	0.613647738831393	0.615972681918724	0.61653777225245	0.615100828260975	0.613744611460032	0.616247154366534	0.616279445242747	0.615116973699081	0.613857629526777	0.616408608747598	0.616247154366534	0.614874792127484	0.613776902336245	0.617522643976944	0.615940391042511	0.61498781019423	0.613809193212458	0.616247154366534	0.616053409109256	0.61548831877553	0.614325847231865	0.615730500347127	0.610660832781698
4	0.585469545152827	0.586844517495338	0.584062964250719	0.583414988778961	0.58343079305876	0.583391282359263	0.584450169105794	0.584465973385593	0.584465973385593	0.584244713468407	0.584244713468407	0.588322217656541	0.589144040206088	0.588922780288902	0.590218731232418	0.589460125802067	0.589286278724279	0.588638303252521	0.5889543888485	0.589523342921263	0.589238865884882	0.588369630495938	0.588875367449505	0.58941271296267	0.589523342921263	0.588480260454531	0.589096627366691	0.589286278724279	0.589981667035433	0.589657679299554	0.590092296994026	0.59018712267282	0.590677055346588	0.58941271296267	0.589950058475835	0.589396908682871	0.588464456174732	0.58819578341815	0.589144040206088	0.581265606726301	0.58727123304991
5	0.617291224762354	0.612962526514259	0.613944536098672	0.61312750412444	0.612915390054207	0.612129782386676	0.612098358079975	0.611108492418886	0.611139916725587	0.609757247230733	0.609757247230733	0.610629271741692	0.612499017990416	0.613080367664388	0.614250923089009	0.609215177940137	0.612184774923403	0.612797548904077	0.613292481734622	0.60929373870689	0.612499017990416	0.612577578757169	0.614085945478828	0.608665252572865	0.614062377248802	0.612986094744285	0.613198208814518	0.608822374106371	0.612184774923403	0.611807683242988	0.613292481734622	0.609765103307408	0.612247623536806	0.612844685364129	0.61389739963862	0.608633828266164	0.61235760861026	0.612844685364129	0.613088223741064	0.604800062848613	0.611634849556132
6	0.639431272276461	0.62945916627925	0.627529831086316	0.627607314427398	0.626096389276306	0.626173872617387	0.626173872617387	0.625561754222842	0.625561754222842	0.625577250891058	0.625437780877111	0.629699364636603	0.6306446613978	0.634611808461181	0.636006508600651	0.631589958158996	0.634332868433287	0.634363861769719	0.634983728498373	0.632318301565163	0.63402293506896	0.634332868433287	0.634999225166589	0.632612738261274	0.63059817139315	0.635061211839455	0.635867038586704	0.631574461490779	0.634084921741826	0.634410351774369	0.635185185185185	0.631078568107857	0.632953664962033	0.633294591662792	0.635340151867348	0.631915388191539	0.633279094994576	0.63448783511545	0.635402138540214	0.62451572911824	0.631876646520998
7	0.612936851486409	0.62274810618117	0.622660576739449	0.623018651728309	0.623082309504106	0.623050480616207	0.623050480616207	0.623114138392005	0.622970908396461	0.622954993952511	0.622939079508562	0.615141001973391	0.621124832898339	0.619469730727608	0.615658221401744	0.613629129798205	0.619517474059456	0.619963078490038	0.615888980839009	0.614281622000127	0.61778279966898	0.619740276274747	0.615467248074352	0.615093258641543	0.618849067413585	0.619803934050544	0.615960595836781	0.616048125278503	0.619390158507862	0.619978992933987	0.615968553058756	0.615475205296327	0.618642179642243	0.61919918518047	0.615698007511618	0.615507034184226	0.61942198739576	0.619772105162646	0.61587306639506	0.620949774014896	0.616270927493793
8	0.593780737539707	0.579462082977248	0.579470145282745	0.579454020671751	0.579929696696067	0.579865198252092	0.58002644436203	0.579994195140042	0.578736475482529	0.578688101649548	0.578688101649548	0.579929696696067	0.579220213812342	0.577253011271103	0.578043117209797	0.579881322863086	0.579607204476192	0.577930244932841	0.578091491042779	0.581501846267959	0.580719802634761	0.578317235596691	0.578301110985697	0.580558556524824	0.578220487930729	0.579107341535385	0.578881596981473	0.581171291742587	0.577559378879985	0.578494606317623	0.577075640550172	0.57891384620346	0.578881596981473	0.577962494154828	0.577543254268991	0.579929696696067	0.578849347759485	0.577801248044891	0.57762387732396	0.579728139058645	0.584621958495251
9	0.588592134849637	0.581142727728618	0.583019234191242	0.581911124771503	0.581943478331203	0.581943478331203	0.581927301551353	0.581927301551353	0.581927301551353	0.580803015351764	0.580900076030865	0.599915880744779	0.596308458838184	0.592506915573386	0.592199556756232	0.595677564424026	0.593898118640503	0.591018651827167	0.590840707248815	0.598071727841856	0.598168788520957	0.5936392901629	0.593477522364398	0.595354028827022	0.596502580196386	0.590840707248815	0.590776000129414	0.599139395311969	0.598152611741107	0.593865765080803	0.591827490819677	0.597279065629196	0.598104081401556	0.593898118640503	0.59200543539803	0.597246712069495	0.597732015465002	0.592264263875633	0.591892197939078	0.581344937476746	0.587864179756378
10	0.594327422040447	0.593438303238009	0.593454469034417	0.59469923535783	0.594569908986566	0.594771981441666	0.594771981441666	0.594755815645258	0.594755815645258	0.593414054543397	0.593430220339805	0.595628768651288	0.597132187717228	0.598603275190352	0.598926591118511	0.599055917489775	0.600510839166492	0.599282238639487	0.600462341777268	0.59695436395674	0.5984981975137	0.599985450783233	0.600179440340128	0.597204933801064	0.600632082639551	0.599775295429929	0.600599751046735	0.597512083932815	0.600680580028775	0.599726798040705	0.600745243214407	0.597625244507671	0.599274155741283	0.599839958615561	0.600712911621591	0.597301928579511	0.598967005609531	0.599710632244298	0.600438093082656	0.597164519310044	0.593357474255969
