CoxGLM_0	CoxGLM_0.1	CoxGLM_0.2	CoxGLM_0.3	CoxGLM_0.4	CoxGLM_0.5	CoxGLM_0.6	CoxGLM_0.7	CoxGLM_0.8	CoxGLM_0.9	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.693704186242384	0.693612065221683	0.693546264492611	0.693480463763538	0.693467303617724	0.693414663034466	0.693414663034466	0.693283061576322	0.693283061576322	0.693296221722137	0.693296221722137	0.680682221959019	0.691545922328819	0.693059339097477
2	0.677568893340524	0.677633099622467	0.677594575853302	0.677620258366079	0.677620258366079	0.677633099622467	0.677633099622467	0.677620258366079	0.677620258366079	0.677671623391633	0.677671623391633	0.673613786372859	0.677209338161646	0.677902766006626
3	0.677935500752273	0.677726172564924	0.677700006541506	0.677647674494669	0.677634591482959	0.677595342447831	0.677464512330739	0.677477595342448	0.677412180283901	0.677412180283901	0.677412180283901	0.66768496107804	0.675999215019297	0.677569176424413
4	0.692121349634296	0.692148043350595	0.692214777641343	0.692294858790241	0.69233489936469	0.692268165073942	0.692281511932091	0.692241471357642	0.692254818215792	0.692254818215792	0.692294858790241	0.677800170839784	0.692294858790241	0.692241471357642
5	0.679120908447979	0.679040845465099	0.678894063329819	0.67878731268598	0.67876062502502	0.6787072497031	0.67861384288974	0.67861384288974	0.67853377990686	0.67854712373734	0.67854712373734	0.66675117759304	0.677626399434222	0.678013370518141
6	0.675630864306081	0.675668546594149	0.675668546594149	0.67564342506877	0.675681107356839	0.675605742780702	0.675593182018012	0.675580621255323	0.675467574391117	0.675480135153807	0.675480135153807	0.659898509037469	0.674940022358158	0.674186376596787
7	0.693504177976476	0.693517483634041	0.693530789291607	0.693504177976476	0.693437649688648	0.693437649688648	0.693437649688648	0.693437649688648	0.693450955346213	0.693450955346213	0.693450955346213	0.679373569641812	0.692346585768269	0.693424344031082
8	0.677865064695009	0.677812252442567	0.677917876947452	0.677799049379456	0.677799049379456	0.677785846316345	0.677759440190124	0.677785846316345	0.677785846316345	0.677785846316345	0.677785846316345	0.654390018484288	0.677746237127013	0.677746237127013
9	0.688590675934482	0.688590675934482	0.688510319150361	0.688510319150361	0.688443355163593	0.688389783974179	0.688443355163593	0.688443355163593	0.688429962366239	0.688416569568886	0.688416569568886	0.678144293998687	0.68757282333561	0.688737996705372
10	0.680183069419389	0.67983563840449	0.679849001135832	0.67983563840449	0.679728736553752	0.679728736553752	0.679728736553752	0.679728736553752	0.679728736553752	0.67966192289704	0.67966192289704	0.673862497494488	0.676869112046502	0.679341217344825
