feature	coef	n
1	add_11	25.5199871914033	94
2	add_13	1.50272240603577	52
3	add_21	-2.03779942124951	52
4	add_22	-17.9426516808189	79
5	add_8	-4.43246688658269	43
6	ahd	-48.1869843263462	100
7	bm_blasts	0.0477997361366923	55
8	complex	0.109841787755629	15
9	del_12	8.51563950953088	65
10	del_16	6.20278890269379	54
11	del_17	42.8411440546638	100
12	del_18	-14.5301371844073	65
13	del_20	6.42339638376754	56
14	del_3	0.664695937361973	46
15	del_5	42.4109680030349	100
16	del_7	17.2961316500555	92
17	del_9	4.58904218157577	51
18	eln_2017_adverse	12.5948442907954	85
19	eln_2017_favorable	-20.8781829548848	89
20	eln_2017_intermediate	0.187383378913425	2
21	full_component_CEBPA_bi	-17.4996943226563	69
22	full_component_CEBPA_bi_ITD	158.941186049495	80
23	full_component_DNMT3A_IDH1_2	-5.98974395869699	53
24	full_component_DNMT3A_IDH1_2_ITD	46.8665946661305	98
25	full_component_NPM1	-6.22492250971321	50
26	full_component_NPM1_ITD	-1.8029109045163	31
27	full_component_TP53_complex	34.8658623095187	100
28	full_component_WT1	10.8354188906348	56
29	full_component_WT1_ITD	40.5487830487517	94
30	full_component_additions	12.8355508867069	83
31	full_component_chr_splicing_1	0.227488332601435	28
32	full_component_chr_splicing_multiple	33.1998931166314	100
33	full_component_inv_16	-85.4715724206503	100
34	full_component_inv_3	44.438731044912	93
35	full_component_no_events	-26.3980599403908	90
36	full_component_not_assigned	-14.1552878148639	78
37	full_component_not_assigned_ITD	17.6299668451758	68
38	full_component_t_11	-0.998725321068388	57
39	full_component_t_15_17	-109.279800450342	99
40	full_component_t_6_9	-24.3971331834549	62
41	full_component_t_6_9_ITD	27.0227636583282	77
42	full_component_t_8_21	-71.8399855706104	100
43	full_component_t_8_21_ITD	31.9926777530077	63
44	hb	-0.0356060109520787	51
45	minusy	5.75285707669907	48
46	others_transloc	4.73323960608476	59
47	overlap	5.6374066505674	60
48	perf_status	27.4124912962715	100
49	plt	-0.0341317323999497	77
50	secondary	9.23383786058779	93
51	wbc	0.176182755834926	99
