component_0	component_1	component_2	component_3	component_4	component_5	component_6	predicted_component	max_proba
26	0.0595238095238095	0.16047619047619	0.21047619047619	0.568571428571429	0.000238095238095238	0.000476190476190476	0.000238095238095238	3	0.568571428571429
27	0.00380952380952381	0.975952380952381	0.0102380952380952	0.00976190476190476	0	0.000238095238095238	0	1	0.975952380952381
28	0.0361904761904762	0.740952380952381	0.0457142857142857	0.175238095238095	0	0.0019047619047619	0	1	0.740952380952381
29	0.0371428571428571	0.902857142857143	0.0114285714285714	0.0438095238095238	0	0.00380952380952381	0.000952380952380952	1	0.902857142857143
30	0.00404761904761905	0.947619047619048	0.0216666666666667	0.025	0.00166666666666667	0	0	1	0.947619047619048
31	0.00333333333333333	0.971428571428571	0.010952380952381	0.0019047619047619	0.000476190476190476	0.0114285714285714	0.000476190476190476	1	0.971428571428571
32	0.0019047619047619	0.966349206349206	0.00412698412698413	0.0273015873015873	0	0	0.000317460317460317	1	0.966349206349206
33	0.372698412698413	0.0673015873015873	0.0803174603174603	0.465079365079365	0.000317460317460317	0.0142857142857143	0	3	0.465079365079365
34	0.0414285714285714	0.0683333333333333	0.264285714285714	0.541428571428571	0.00642857142857143	0.0709523809523809	0.00714285714285714	3	0.541428571428571
35	0.024047619047619	0.614285714285714	0.0219047619047619	0.321190476190476	0.015	0.00333333333333333	0.000238095238095238	1	0.614285714285714
36	0.00587301587301587	0.952380952380952	0.0106349206349206	0.0285714285714286	0.00126984126984127	0.00126984126984127	0	1	0.952380952380952
37	0.0676190476190476	0.32	0.475238095238095	0.113333333333333	0.00857142857142857	0.0104761904761905	0.00476190476190476	2	0.475238095238095
38	0.0284126984126984	0.742222222222222	0.173650793650794	0.0412698412698413	0.00158730158730159	0.0126984126984127	0.000158730158730159	1	0.742222222222222
39	0.208571428571429	0.0620408163265306	0.353061224489796	0.323809523809524	0.023265306122449	0.0073469387755102	0.0219047619047619	2	0.353061224489796
40	0.00317460317460317	0.964126984126984	0.00285714285714286	0.0292063492063492	0.000317460317460317	0.000317460317460317	0	1	0.964126984126984
41	0.00380952380952381	0.960952380952381	0.00317460317460317	0.0311111111111111	0.000634920634920635	0	0.000317460317460317	1	0.960952380952381
42	0.00825396825396825	0.905238095238095	0.0103174603174603	0.0403174603174603	0.033015873015873	0.00111111111111111	0.00174603174603175	1	0.905238095238095
43	0.029047619047619	0.538095238095238	0.223333333333333	0.06	0.0171428571428571	0.126666666666667	0.00571428571428571	1	0.538095238095238
44	0.00552380952380952	0.975428571428571	0.008	0.00819047619047619	0.00152380952380952	0	0.00133333333333333	1	0.975428571428571
45	0.00428571428571429	0.962857142857143	0.0126190476190476	0.0197619047619048	0.000238095238095238	0.000238095238095238	0	1	0.962857142857143
46	0.00317460317460317	0.975555555555556	0.00253968253968254	0.0019047619047619	0.0117460317460317	0.00444444444444444	0.000634920634920635	1	0.975555555555556
47	0.0342857142857143	0.186190476190476	0.442380952380952	0.198571428571429	0.0123809523809524	0.124285714285714	0.0019047619047619	2	0.442380952380952
48	0.00642857142857143	0.960714285714286	0.0138095238095238	0.00642857142857143	0.00833333333333333	0.000476190476190476	0.00380952380952381	1	0.960714285714286
49	0.0030952380952381	0.964761904761905	0.0130952380952381	0.0188095238095238	0.000238095238095238	0	0	1	0.964761904761905
50	0.00404761904761905	0.962380952380952	0.0102380952380952	0.0223809523809524	0.000476190476190476	0	0.000476190476190476	1	0.962380952380952
51	0.0661904761904762	0.205714285714286	0.247380952380952	0.445	0.00285714285714286	0.030952380952381	0.0019047619047619	3	0.445
52	0.0371428571428571	0.797142857142857	0.123619047619048	0.0316190476190476	0.00171428571428571	0.00552380952380952	0.00323809523809524	1	0.797142857142857
53	0.0142857142857143	0.92647619047619	0.0346666666666667	0.0226666666666667	0.000952380952380952	0.000571428571428571	0.000380952380952381	1	0.92647619047619
54	0.00547619047619048	0.923095238095238	0.049047619047619	0.00904761904761905	0.0114285714285714	0.000952380952380952	0.000952380952380952	1	0.923095238095238
55	0.0133333333333333	0.954095238095238	0.0137142857142857	0.0163809523809524	0.00133333333333333	0.000952380952380952	0.00019047619047619	1	0.954095238095238
56	0.0108571428571429	0.201714285714286	0.0188571428571429	0.766285714285714	0.000761904761904762	0.00152380952380952	0	3	0.766285714285714
57	0.0104761904761905	0.907142857142857	0.0619047619047619	0.00761904761904762	0.0104761904761905	0	0.00238095238095238	1	0.907142857142857
58	0.0202721088435374	0.371292517006803	0.106394557823129	0.496326530612245	0.00285714285714286	0.00149659863945578	0.00136054421768707	3	0.496326530612245
59	0.0352380952380952	0.382857142857143	0.13047619047619	0.142857142857143	0.0104761904761905	0.296190476190476	0.0019047619047619	1	0.382857142857143
60	0.00380952380952381	0.959285714285714	0.0171428571428571	0.0197619047619048	0	0	0	1	0.959285714285714
61	0.00444444444444444	0.968571428571429	0.00349206349206349	0.0231746031746032	0	0.000317460317460317	0	1	0.968571428571429
62	0.00349206349206349	0.941904761904762	0.0161904761904762	0.0238095238095238	0.0146031746031746	0	0	1	0.941904761904762
63	0.123809523809524	0.000952380952380952	0.644761904761905	0.103809523809524	0.00571428571428571	0.120952380952381	0	2	0.644761904761905
64	0.00666666666666667	0.916904761904762	0.0530952380952381	0.0176190476190476	0.00428571428571429	0.000238095238095238	0.00119047619047619	1	0.916904761904762
65	0.0247619047619048	0.797142857142857	0.1	0.0771428571428571	0.000952380952380952	0	0	1	0.797142857142857
66	0.0147619047619048	0.969047619047619	0.000952380952380952	0.00142857142857143	0.0114285714285714	0.000952380952380952	0.00142857142857143	1	0.969047619047619
67	0.0342857142857143	0.506857142857143	0.283809523809524	0.173904761904762	0.00019047619047619	0.000952380952380952	0	1	0.506857142857143
68	0.0361904761904762	0.92	0.00380952380952381	0.00285714285714286	0.0104761904761905	0.000952380952380952	0.0257142857142857	1	0.92
69	0.00666666666666667	0.899365079365079	0.0276190476190476	0.066031746031746	0.000317460317460317	0	0	1	0.899365079365079
70	0.192380952380952	0.431904761904762	0.262857142857143	0.0671428571428571	0.00476190476190476	0.0376190476190476	0.00333333333333333	1	0.431904761904762
71	0.00968253968253968	0.922539682539683	0.0574603174603175	0.00682539682539682	0.00222222222222222	0.000793650793650794	0.000476190476190476	1	0.922539682539683
72	0.0404761904761905	0.112380952380952	0.784761904761905	0.0257142857142857	0.0314285714285714	0.00476190476190476	0.000476190476190476	2	0.784761904761905
73	0.00333333333333333	0.944285714285714	0.019047619047619	0.0307142857142857	0.00261904761904762	0	0	1	0.944285714285714
74	0.00158730158730159	0.986666666666667	0.000317460317460317	0.00984126984126984	0.00158730158730159	0	0	1	0.986666666666667
75	0.327142857142857	0.277142857142857	0.13047619047619	0.173809523809524	0.0285714285714286	0.0314285714285714	0.0314285714285714	0	0.327142857142857
76	0.0533333333333333	0.293571428571429	0.101428571428571	0.532142857142857	0.000476190476190476	0.0173809523809524	0.00166666666666667	3	0.532142857142857
77	0.00253968253968254	0.961904761904762	0.00380952380952381	0.0311111111111111	0	0.000634920634920635	0	1	0.961904761904762
78	0.0266666666666667	0.787619047619048	0.0152380952380952	0.02	0.0904761904761905	0.0590476190476191	0.000952380952380952	1	0.787619047619048
79	0.00266666666666667	0.957142857142857	0.0224761904761905	0.015047619047619	0.00152380952380952	0.000380952380952381	0.000761904761904762	1	0.957142857142857
80	0.112857142857143	0.0386904761904762	0.728928571428571	0.116428571428571	0.000238095238095238	0.00214285714285714	0.000714285714285714	2	0.728928571428571
81	0.00285714285714286	0.963492063492064	0.00380952380952381	0.0295238095238095	0.000317460317460317	0	0	1	0.963492063492064
82	0.0428571428571429	0.134761904761905	0.768571428571429	0.00523809523809524	0.040952380952381	0.00476190476190476	0.00285714285714286	2	0.768571428571429
83	0.00547619047619048	0.93047619047619	0.040952380952381	0.0164285714285714	0.00595238095238095	0.000238095238095238	0.000476190476190476	1	0.93047619047619
84	0.00603174603174603	0.884761904761905	0.0866666666666667	0.0187301587301587	0.00317460317460317	0.000317460317460317	0.000317460317460317	1	0.884761904761905
85	0.0411428571428571	0.615047619047619	0.27352380952381	0.0396190476190476	0.00171428571428571	0.0276190476190476	0.00133333333333333	1	0.615047619047619
86	0.0619047619047619	0.369047619047619	0.236190476190476	0.327142857142857	0	0.000476190476190476	0.00523809523809524	1	0.369047619047619
87	0.00888888888888889	0.906984126984127	0.0228571428571429	0.0276190476190476	0.0323809523809524	0.000634920634920635	0.000634920634920635	1	0.906984126984127
88	0.00361904761904762	0.954857142857143	0.00514285714285714	0.0358095238095238	0.000380952380952381	0	0.00019047619047619	1	0.954857142857143
89	0.036952380952381	0.471238095238095	0.229904761904762	0.0447619047619048	0.209904761904762	0.004	0.00323809523809524	1	0.471238095238095
90	0.159047619047619	0.0357142857142857	0.623333333333333	0.11952380952381	0.0314285714285714	0.00761904761904762	0.0233333333333333	2	0.623333333333333
91	0.0480952380952381	0.214761904761905	0.202380952380952	0.52952380952381	0	0.00523809523809524	0	3	0.52952380952381
92	0.0030952380952381	0.953809523809524	0.00238095238095238	0.039047619047619	0.000714285714285714	0.000714285714285714	0.000238095238095238	1	0.953809523809524
93	0.00412698412698413	0.961904761904762	0.0053968253968254	0.0285714285714286	0	0	0	1	0.961904761904762
94	0.053968253968254	0.00158730158730159	0.219047619047619	0.424444444444444	0.0180952380952381	0.278730158730159	0.00412698412698413	3	0.424444444444444
95	0.0111904761904762	0.69952380952381	0.075952380952381	0.195952380952381	0.0152380952380952	0.00119047619047619	0.000952380952380952	1	0.69952380952381
96	0.00523809523809524	0.96047619047619	0.0154761904761905	0.015952380952381	0.00214285714285714	0.000238095238095238	0.000476190476190476	1	0.96047619047619
97	0.165238095238095	0.0473809523809524	0.678333333333333	0.0676190476190476	0.0211904761904762	0.0104761904761905	0.00976190476190476	2	0.678333333333333
98	0.0230952380952381	0.285	0.0788095238095238	0.416666666666667	0.00642857142857143	0.189761904761905	0.000238095238095238	3	0.416666666666667
99	0.0314285714285714	0.772380952380952	0.0180952380952381	0.0114285714285714	0.102857142857143	0.060952380952381	0.00285714285714286	1	0.772380952380952
100	0.00595238095238095	0.946904761904762	0.0204761904761905	0.0233333333333333	0.00166666666666667	0.000238095238095238	0.00142857142857143	1	0.946904761904762
101	0.0709523809523809	0.016031746031746	0.570634920634921	0.0303174603174603	0.308095238095238	0.00317460317460317	0.000793650793650794	2	0.570634920634921
102	0.0463492063492063	0.574603174603175	0.0777777777777778	0.254920634920635	0.0123809523809524	0.0161904761904762	0.0177777777777778	1	0.574603174603175
103	0.00412698412698413	0.961269841269841	0.00126984126984127	0.0304761904761905	0.0019047619047619	0.000317460317460317	0.000634920634920635	1	0.961269841269841
104	0.00317460317460317	0.966349206349206	0.00380952380952381	0.0263492063492063	0	0.000317460317460317	0	1	0.966349206349206
105	0.00380952380952381	0.965396825396825	0.00285714285714286	0.0273015873015873	0	0	0.000634920634920635	1	0.965396825396825
106	0.00825396825396825	0.962222222222222	0.000634920634920635	0.0120634920634921	0.0149206349206349	0.000317460317460317	0.00158730158730159	1	0.962222222222222
107	0.133015873015873	0.22031746031746	0.142857142857143	0.443809523809524	0.0187301587301587	0.0279365079365079	0.0133333333333333	3	0.443809523809524
108	0.00714285714285714	0.936190476190476	0.0433333333333333	0.0133333333333333	0	0	0	1	0.936190476190476
109	0.0276190476190476	0.731904761904762	0.197142857142857	0.0414285714285714	0.00166666666666667	0.000238095238095238	0	1	0.731904761904762
110	0.00253968253968254	0.972063492063492	0.00761904761904762	0.0120634920634921	0.000634920634920635	0.00444444444444444	0.000634920634920635	1	0.972063492063492
111	0.0361904761904762	0.745714285714286	0.172380952380952	0.00380952380952381	0.00333333333333333	0.0366666666666667	0.0019047619047619	1	0.745714285714286
112	0.00571428571428571	0.933650793650794	0.0311111111111111	0.0266666666666667	0.00285714285714286	0	0	1	0.933650793650794
113	0.00666666666666667	0.969206349206349	0.00444444444444444	0.0187301587301587	0.000634920634920635	0.000317460317460317	0	1	0.969206349206349
114	0.00333333333333333	0.976190476190476	0.00904761904761905	0.00142857142857143	0.000476190476190476	0.00714285714285714	0.00238095238095238	1	0.976190476190476
115	0.0234285714285714	0.72152380952381	0.129714285714286	0.122285714285714	0.00152380952380952	0.00152380952380952	0	1	0.72152380952381
116	0.00452380952380952	0.94547619047619	0.029047619047619	0.0166666666666667	0.00142857142857143	0.00238095238095238	0.000476190476190476	1	0.94547619047619
117	0.0325714285714286	0.0375238095238095	0.0123809523809524	0.897333333333333	0.00019047619047619	0.02	0	3	0.897333333333333
118	0.01	0.85	0.0104761904761905	0.12952380952381	0	0	0	1	0.85
119	0.00396825396825397	0.937936507936508	0.0211111111111111	0.0198412698412698	0.00555555555555555	0.0114285714285714	0.000158730158730159	1	0.937936507936508
120	0.0223809523809524	0.294047619047619	0.296666666666667	0.0907142857142857	0.000714285714285714	0.294761904761905	0.000714285714285714	2	0.296666666666667
121	0.0161904761904762	0.849761904761905	0.0876190476190476	0.0428571428571429	0.00119047619047619	0.000476190476190476	0.0019047619047619	1	0.849761904761905
122	0.00642857142857143	0.957380952380952	0.0242857142857143	0.00547619047619048	0.00357142857142857	0.00238095238095238	0.000476190476190476	1	0.957380952380952
123	0.00342857142857143	0.967428571428571	0.00761904761904762	0.0142857142857143	0.00438095238095238	0.00266666666666667	0.00019047619047619	1	0.967428571428571
124	0.00214285714285714	0.974285714285714	0.0130952380952381	0.00857142857142857	0	0.0019047619047619	0	1	0.974285714285714
125	0.0167619047619048	0.729714285714286	0.0971428571428571	0.152380952380952	0.000761904761904762	0.00323809523809524	0	1	0.729714285714286
126	0.00761904761904762	0.954920634920635	0.0215873015873016	0.0152380952380952	0.000317460317460317	0	0.000317460317460317	1	0.954920634920635
127	0.0342857142857143	0.631746031746032	0.297142857142857	0.0368253968253968	0	0	0	1	0.631746031746032
128	0.0720634920634921	0.173650793650794	0.697142857142857	0.0479365079365079	0.00793650793650794	0	0.00126984126984127	2	0.697142857142857
129	0.019047619047619	0.278095238095238	0.0645714285714286	0.531428571428571	0.104761904761905	0.0020952380952381	0	3	0.531428571428571
130	0.0238095238095238	0.616904761904762	0.117142857142857	0.02	0.00166666666666667	0.217857142857143	0.00261904761904762	1	0.616904761904762
131	0.0247619047619048	0.608571428571429	0.277142857142857	0.039047619047619	0.0295238095238095	0.00380952380952381	0.0171428571428571	1	0.608571428571429
132	0.0647619047619048	0.660952380952381	0.237460317460317	0.0184126984126984	0.0019047619047619	0.00825396825396825	0.00825396825396825	1	0.660952380952381
133	0.0968253968253968	0.00412698412698413	0.840634920634921	0.0482539682539683	0.00158730158730159	0.000317460317460317	0.00825396825396825	2	0.840634920634921
134	0.0386666666666667	0.102095238095238	0.610857142857143	0.23847619047619	0.000761904761904762	0.00914285714285714	0	2	0.610857142857143
135	0.104285714285714	0.0945238095238095	0.765952380952381	0.0333333333333333	0.000714285714285714	0.000714285714285714	0.000476190476190476	2	0.765952380952381
136	0.00171428571428571	0.981714285714286	0.00114285714285714	0.0108571428571429	0.00438095238095238	0.00019047619047619	0	1	0.981714285714286
137	0.128253968253968	0.0476190476190476	0.117619047619048	0.676507936507937	0.000158730158730159	0.0296825396825397	0.000158730158730159	3	0.676507936507937
138	0.240952380952381	0	0.607936507936508	0.140634920634921	0.000634920634920635	0.00825396825396825	0.00158730158730159	2	0.607936507936508
139	0.0606349206349206	0.0180952380952381	0.87	0.00634920634920635	0.00333333333333333	0.0401587301587302	0.00142857142857143	2	0.87
140	0.010952380952381	0.0395238095238095	0.0654761904761905	0.809285714285714	0.00523809523809524	0.0695238095238095	0	3	0.809285714285714
141	0.0214285714285714	0.646666666666667	0.291428571428571	0.029047619047619	0.0104761904761905	0.000476190476190476	0.000476190476190476	1	0.646666666666667
142	0.0192857142857143	0.842380952380952	0.0128571428571429	0.107619047619048	0.0147619047619048	0.000952380952380952	0.00214285714285714	1	0.842380952380952
143	0.00845238095238095	0.0508333333333333	0.0244047619047619	0.915	0.000476190476190476	0.000714285714285714	0.000119047619047619	3	0.915
144	0.0396825396825397	0.643809523809524	0.212063492063492	0.0996825396825397	0.00349206349206349	0.000634920634920635	0.000634920634920635	1	0.643809523809524
145	0.122380952380952	0.0207142857142857	0.554047619047619	0.0621428571428571	0.231904761904762	0.00761904761904762	0.00119047619047619	2	0.554047619047619
146	0.0810884353741497	0.0229931972789116	0.168163265306122	0.723537414965986	0.000136054421768707	0.00380952380952381	0.000272108843537415	3	0.723537414965986
147	0.160952380952381	0.0517857142857143	0.435952380952381	0.333214285714286	0.00178571428571429	0.0160714285714286	0.000238095238095238	2	0.435952380952381
148	0.00238095238095238	0.981904761904762	0.00333333333333333	0.0119047619047619	0.000238095238095238	0	0.000238095238095238	1	0.981904761904762
149	0.00666666666666667	0.945079365079365	0.0253968253968254	0.0225396825396825	0.000317460317460317	0	0	1	0.945079365079365
150	0.0230952380952381	0.760238095238095	0.00476190476190476	0.12547619047619	0.0195238095238095	0.0652380952380952	0.00166666666666667	1	0.760238095238095
151	0.0545578231292517	0.401496598639456	0.526122448979592	0.00789115646258503	0.00476190476190476	0.000680272108843537	0.00448979591836735	2	0.526122448979592
152	0.0106122448979592	0.0730612244897959	0.0779591836734694	0.825034013605442	0.00299319727891156	0.00680272108843537	0.00353741496598639	3	0.825034013605442
153	0.0019047619047619	0.978571428571429	0.00285714285714286	0.0154761904761905	0.00119047619047619	0	0	1	0.978571428571429
154	0.0123809523809524	0.886190476190476	0.0657142857142857	0.0266666666666667	0.00809523809523809	0.000952380952380952	0	1	0.886190476190476
155	0.0311111111111111	0.638095238095238	0.287936507936508	0.0422222222222222	0.000317460317460317	0.000317460317460317	0	1	0.638095238095238
156	0.01	0.873333333333333	0.0814285714285714	0.0242857142857143	0.0104761904761905	0.000476190476190476	0	1	0.873333333333333
157	0.00533333333333333	0.940952380952381	0.0287619047619048	0.0165714285714286	0.00780952380952381	0.000380952380952381	0.00019047619047619	1	0.940952380952381
158	0.00476190476190476	0.98	0.01	0.000952380952380952	0.00285714285714286	0.000476190476190476	0.000952380952380952	1	0.98
159	0.243047619047619	0.29352380952381	0.280190476190476	0.008	0.035047619047619	0.0864761904761905	0.0537142857142857	1	0.29352380952381
160	0.00603174603174603	0.963174603174603	0.0234920634920635	0.00253968253968254	0.000634920634920635	0.00349206349206349	0.000634920634920635	1	0.963174603174603
161	0.0444444444444444	0.0104761904761905	0.864603174603175	0.0136507936507936	0.00158730158730159	0.0649206349206349	0.000317460317460317	2	0.864603174603175
162	0.0233333333333333	0.799047619047619	0.0838095238095238	0.0923809523809524	0.000476190476190476	0.000476190476190476	0.000476190476190476	1	0.799047619047619
163	0.0378571428571429	0.887857142857143	0.0571428571428571	0.00380952380952381	0.00857142857142857	0.00261904761904762	0.00214285714285714	1	0.887857142857143
164	0.18047619047619	0.336190476190476	0.270952380952381	0.193571428571429	0.00261904761904762	0	0.0161904761904762	1	0.336190476190476
165	0.0194285714285714	0.761714285714286	0.197142857142857	0.0182857142857143	0.00114285714285714	0.00228571428571429	0	1	0.761714285714286
166	0.0895238095238095	0.00793650793650794	0.786031746031746	0.109206349206349	0.0053968253968254	0.00158730158730159	0.000317460317460317	2	0.786031746031746
167	0.00285714285714286	0.955	0.0069047619047619	0.0347619047619048	0	0.000238095238095238	0.000238095238095238	1	0.955
168	0.0642857142857143	0.0793650793650794	0.101587301587302	0.753015873015873	0.000952380952380952	0.000476190476190476	0.000317460317460317	3	0.753015873015873
169	0.00761904761904762	0.943492063492063	0.0241269841269841	0.0238095238095238	0	0.000634920634920635	0.000317460317460317	1	0.943492063492063
170	0.023047619047619	0.00152380952380952	0.0986666666666667	0.816380952380952	0.00342857142857143	0.0561904761904762	0.000761904761904762	3	0.816380952380952
171	0.0135238095238095	0.926285714285714	0.0312380952380952	0.0243809523809524	0.00361904761904762	0.000571428571428571	0.000380952380952381	1	0.926285714285714
172	0.0314285714285714	0.213333333333333	0.140952380952381	0.00285714285714286	0.561904761904762	0.0142857142857143	0.0352380952380952	4	0.561904761904762
173	0.0336507936507936	0.81047619047619	0.123492063492063	0.00666666666666667	0.00952380952380952	0.00317460317460317	0.013015873015873	1	0.81047619047619
174	0.0735238095238095	0.0131428571428571	0.891047619047619	0.0217142857142857	0.000380952380952381	0.00019047619047619	0	2	0.891047619047619
175	0.020952380952381	0.764285714285714	0.177619047619048	0.0369047619047619	0	0	0.000238095238095238	1	0.764285714285714
176	0.0441269841269841	0.43015873015873	0.302539682539682	0.133015873015873	0.0838095238095238	0.00476190476190476	0.00158730158730159	1	0.43015873015873
177	0.0116666666666667	0.326190476190476	0.0116666666666667	0.599761904761905	0.0278571428571429	0.0226190476190476	0.000238095238095238	3	0.599761904761905
178	0.0579365079365079	0.116984126984127	0.647142857142857	0.174920634920635	0.000476190476190476	0.00253968253968254	0	2	0.647142857142857
179	0.0311904761904762	0.0776190476190476	0.142142857142857	0.722142857142857	0.00357142857142857	0.0233333333333333	0	3	0.722142857142857
180	0.034047619047619	0.726190476190476	0.193095238095238	0.045952380952381	0	0.000714285714285714	0	1	0.726190476190476
181	0.005	0.0492857142857143	0.0178571428571429	0.916904761904762	0.000238095238095238	0.0107142857142857	0	3	0.916904761904762
182	0.0584761904761905	0.277904761904762	0.136190476190476	0.524380952380952	0.00247619047619048	0.000571428571428571	0	3	0.524380952380952
183	0.128380952380952	0.115238095238095	0.455809523809524	0.183047619047619	0.0893333333333333	0.02	0.00819047619047619	2	0.455809523809524
184	0.00920634920634921	0.916825396825397	0.0380952380952381	0.0279365079365079	0.00666666666666667	0.000634920634920635	0.000634920634920635	1	0.916825396825397
185	0.0346031746031746	0.914285714285714	0.0241269841269841	0.0187301587301587	0.00507936507936508	0.00253968253968254	0.000634920634920635	1	0.914285714285714
186	0.0634285714285714	0.126095238095238	0.746857142857143	0.00704761904761905	0.0243809523809524	0.024	0.00819047619047619	2	0.746857142857143
187	0.00285714285714286	0.954920634920635	0.0241269841269841	0.0126984126984127	0.00285714285714286	0.00158730158730159	0.000952380952380952	1	0.954920634920635
188	0.0346031746031746	0.647301587301587	0.274920634920635	0.0425396825396825	0	0	0.000634920634920635	1	0.647301587301587
189	0.0620408163265306	0.0379591836734694	0.023265306122449	0.028843537414966	0.0700680272108844	0.000680272108843537	0.777142857142857	6	0.777142857142857
190	0.0417460317460317	0.0673015873015873	0.865396825396825	0.0223809523809524	0.000317460317460317	0.00285714285714286	0	2	0.865396825396825
191	0.0221428571428571	0.0366666666666667	0.162380952380952	0.672857142857143	0.00428571428571429	0.101428571428571	0.000238095238095238	3	0.672857142857143
192	0.0355555555555556	0.56952380952381	0.351746031746032	0.0393650793650794	0.00349206349206349	0.000317460317460317	0	1	0.56952380952381
193	0.0169047619047619	0.637380952380952	0.0414285714285714	0.0233333333333333	0.277380952380952	0.000476190476190476	0.0030952380952381	1	0.637380952380952
194	0.110793650793651	0.265079365079365	0.563333333333333	0.0461904761904762	0.00523809523809524	0.00666666666666667	0.0026984126984127	2	0.563333333333333
195	0.0342857142857143	0.642857142857143	0.283174603174603	0.0384126984126984	0.000317460317460317	0.000317460317460317	0.000634920634920635	1	0.642857142857143
196	0.0453968253968254	0.547619047619048	0.33047619047619	0.0396825396825397	0.00349206349206349	0.0333333333333333	0	1	0.547619047619048
197	0.024	0.849714285714286	0.0262857142857143	0.0161904761904762	0.0590476190476191	0.0059047619047619	0.0188571428571429	1	0.849714285714286
198	0.0282539682539683	0.923809523809524	0.0203174603174603	0.0206349206349206	0.00285714285714286	0.00380952380952381	0.000317460317460317	1	0.923809523809524
199	0.0643537414965986	0.0561904761904762	0.835918367346939	0.0393197278911565	0.0019047619047619	0.00054421768707483	0.0017687074829932	2	0.835918367346939
200	0.115809523809524	0.0213333333333333	0.832761904761905	0.0257142857142857	0.000952380952380952	0.00266666666666667	0.000761904761904762	2	0.832761904761905
201	0.0406349206349206	0.15047619047619	0.755873015873016	0.0238095238095238	0.0107936507936508	0.0165079365079365	0.0019047619047619	2	0.755873015873016
202	0.00547619047619048	0.957857142857143	0.0257142857142857	0.0069047619047619	0.00380952380952381	0.000238095238095238	0	1	0.957857142857143
203	0.00936507936507936	0.882857142857143	0.0152380952380952	0.0738095238095238	0.0168253968253968	0.000317460317460317	0.00158730158730159	1	0.882857142857143
204	0.00301587301587302	0.956507936507937	0.0231746031746032	0.0123809523809524	0.00253968253968254	0.00174603174603175	0.000634920634920635	1	0.956507936507937
205	0.00809523809523809	0.885238095238095	0.0247619047619048	0.0138095238095238	0.0607142857142857	0.00404761904761905	0.00333333333333333	1	0.885238095238095
