component_0	component_1	component_2	component_3	component_4	component_5	component_6	component_7	component_8	component_9	component_10	predicted_component	max_proba
33	0.075	0.886666666666667	0.0106666666666667	0.000666666666666667	0.019	0.00566666666666667	0.000333333333333333	0.000333333333333333	0.00166666666666667	0	0	1	0.886666666666667
34	0.052	0.158333333333333	0.0406666666666667	0.0996666666666667	0.000666666666666667	0.0403333333333333	0.569333333333333	0.01	0.015	0.0136666666666667	0.000333333333333333	6	0.569333333333333
35	0.0346666666666667	0.024	0	0	0.00266666666666667	0.00133333333333333	0.929333333333333	0.00133333333333333	0.00133333333333333	0.00533333333333333	0	6	0.929333333333333
36	0.0566666666666667	0.902666666666667	0.016	0	0.00133333333333333	0.00266666666666667	0.002	0	0	0.016	0.00266666666666667	1	0.902666666666667
37	0.0862222222222222	0.888888888888889	0.00444444444444444	0.000444444444444444	0.0186666666666667	0.000888888888888889	0	0	0.000444444444444444	0	0	1	0.888888888888889
38	0.126133333333333	0.0557333333333333	0.483733333333333	0.00906666666666667	0.0392	0.0346666666666667	0.1944	0.00106666666666667	0.0234666666666667	0.0322666666666667	0.000266666666666667	2	0.483733333333333
39	0.424	0.00133333333333333	0	0.369333333333333	0.00133333333333333	0	0.076	0.122666666666667	0.00266666666666667	0.00266666666666667	0	0	0.424
40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NA
41	0.832	0.0168888888888889	0.113333333333333	0.000444444444444444	0.0217777777777778	0.0102222222222222	0	0.00177777777777778	0.000888888888888889	0.00266666666666667	0	0	0.832
42	0.0103333333333333	0.0256666666666667	0.799333333333333	0.000333333333333333	0.099	0.0263333333333333	0.00366666666666667	0.028	0.004	0.00266666666666667	0.000666666666666667	2	0.799333333333333
43	0.0563333333333333	0.364	0.053	0.000333333333333333	0.495	0	0.0183333333333333	0.00466666666666667	0.007	0.001	0.000333333333333333	4	0.495
44	0.0226666666666667	0.952222222222222	0.00733333333333333	0.000444444444444444	0.0124444444444444	0.00288888888888889	0.000222222222222222	0	0.00111111111111111	0.000666666666666667	0	1	0.952222222222222
45	0.028	0.174666666666667	0.138666666666667	0.00533333333333333	0.032	0.229333333333333	0.328	0.00133333333333333	0.00666666666666667	0.048	0.008	6	0.328
46	0.0306666666666667	0.0323333333333333	0.0143333333333333	0.062	0.00166666666666667	0.00866666666666667	0.832333333333333	0.003	0.003	0.0116666666666667	0.000333333333333333	6	0.832333333333333
47	0.0635555555555556	0.709777777777778	0.138222222222222	0.000222222222222222	0.00622222222222222	0.0584444444444444	0.00222222222222222	0.00355555555555556	0.00422222222222222	0.0135555555555556	0	1	0.709777777777778
48	0.0411428571428571	0.0375238095238095	0.472380952380952	0.0603809523809524	0.0373333333333333	0.0146666666666667	0.303619047619048	0.0300952380952381	0.00247619047619048	0.000380952380952381	0	2	0.472380952380952
49	0.0608888888888889	0.907111111111111	0.004	0.000444444444444444	0.0244444444444444	0.00133333333333333	0.000888888888888889	0.000444444444444444	0.000444444444444444	0	0	1	0.907111111111111
50	0.0897777777777778	0.884444444444444	0.00488888888888889	0.000444444444444444	0.0173333333333333	0.000444444444444444	0.000888888888888889	0	0.000888888888888889	0.000444444444444444	0.000444444444444444	1	0.884444444444444
51	0.118888888888889	0.835111111111111	0.002	0.000444444444444444	0.0222222222222222	0.00266666666666667	0.00111111111111111	0.000666666666666667	0.0151111111111111	0.00177777777777778	0	1	0.835111111111111
52	0.0586666666666667	0.35	0.274666666666667	0.0253333333333333	0.00733333333333333	0.0493333333333333	0.176	0.006	0.0106666666666667	0.042	0	1	0.35
53	0.0309333333333333	0.953333333333333	0.00426666666666667	0	0.0032	0.0024	0.00266666666666667	0.00106666666666667	0.000266666666666667	0.00186666666666667	0	1	0.953333333333333
54	0.131	0.852	0.005	0.000666666666666667	0.01	0.00133333333333333	0	0	0	0	0	1	0.852
55	0.028	0.929777777777778	0.00755555555555555	0.000444444444444444	0.00488888888888889	0.00133333333333333	0.00666666666666667	0.000444444444444444	0.0115555555555556	0.00755555555555555	0.00177777777777778	1	0.929777777777778
56	0.036	0.096	0.318	0.074	0.0226666666666667	0.042	0.147333333333333	0.00533333333333333	0.00933333333333333	0.248	0.00133333333333333	2	0.318
57	0.0266666666666667	0.946333333333333	0.00366666666666667	0.000333333333333333	0.00266666666666667	0.00666666666666667	0.00133333333333333	0.000666666666666667	0.00933333333333333	0.00233333333333333	0	1	0.946333333333333
58	0.053	0.924333333333333	0.012	0	0.005	0.001	0	0.00433333333333333	0.000333333333333333	0	0	1	0.924333333333333
59	0.128333333333333	0.845	0.0106666666666667	0	0.011	0.000333333333333333	0.002	0.00166666666666667	0.000333333333333333	0.000333333333333333	0.000333333333333333	1	0.845
60	0.053	0.128333333333333	0.661	0.0113333333333333	0.0716666666666667	0.0326666666666667	0.029	0.00433333333333333	0.00166666666666667	0.007	0	2	0.661
61	0.515333333333333	0.002	0.0206666666666667	0.0253333333333333	0.0153333333333333	0.000666666666666667	0.0333333333333333	0.376	0.0106666666666667	0.000666666666666667	0	0	0.515333333333333
62	0.0693333333333333	0.705866666666667	0.0130666666666667	0.1824	0.0168	0.00613333333333333	0	0.000533333333333333	0.00186666666666667	0.00266666666666667	0.00133333333333333	1	0.705866666666667
63	0.117333333333333	0.832533333333333	0.0336	0	0.0064	8e-04	8e-04	0.00773333333333333	0.000266666666666667	0.000533333333333333	0	1	0.832533333333333
64	0.0423333333333333	0.911	0.016	0	0.00233333333333333	0.019	0.00233333333333333	0.00133333333333333	0.00233333333333333	0.00266666666666667	0.000666666666666667	1	0.911
65	0.233333333333333	0.00133333333333333	0.00533333333333333	0	0.00133333333333333	0.0106666666666667	0.174666666666667	0.349333333333333	0.213333333333333	0.00266666666666667	0.008	7	0.349333333333333
66	0.155466666666667	0.6608	0.00773333333333333	0.0282666666666667	0.00613333333333333	0.00453333333333333	0.000533333333333333	0.134133333333333	0.00186666666666667	0.000266666666666667	0.000266666666666667	1	0.6608
67	0.0130666666666667	0.0784	0.0165333333333333	0.000266666666666667	0.886133333333333	0.0016	0.00213333333333333	8e-04	0.000533333333333333	0.000533333333333333	0	4	0.886133333333333
68	0.07	0.843333333333333	0.022	0	0.00133333333333333	0.0266666666666667	0.014	0.002	0.008	0.0113333333333333	0.00133333333333333	1	0.843333333333333
69	0.019	0	0.117666666666667	0	0	0.004	0.00466666666666667	0.836333333333333	0.018	0	0.000333333333333333	7	0.836333333333333
70	0.0525714285714286	0.266285714285714	0.035047619047619	0.00114285714285714	0.488761904761905	0.114095238095238	0.0019047619047619	0.00019047619047619	0.0020952380952381	0.0371428571428571	0.000761904761904762	4	0.488761904761905
71	0.0466666666666667	0.215333333333333	0.00366666666666667	0.001	0.0233333333333333	0.000333333333333333	0	0.709	0.000333333333333333	0.000333333333333333	0	7	0.709
72	0.0453333333333333	0.236	0.402666666666667	0.104	0.00133333333333333	0.008	0.189333333333333	0	0.00533333333333333	0.008	0	2	0.402666666666667
73	0.137	0.842666666666667	0.00833333333333333	0.000333333333333333	0.00833333333333333	0.00266666666666667	0	0.000333333333333333	0.000333333333333333	0	0	1	0.842666666666667
74	0.0911111111111111	0.884444444444444	0.00355555555555556	0.000444444444444444	0.0173333333333333	0.000444444444444444	0.000888888888888889	0.000444444444444444	0.000444444444444444	0.000444444444444444	0.000444444444444444	1	0.884444444444444
75	0.06	0.881333333333333	0.0133333333333333	0	0.0182222222222222	0.00622222222222222	0.0106666666666667	0.000444444444444444	0.00888888888888889	0.000888888888888889	0	1	0.881333333333333
76	0.0933333333333333	0	0.552	0.00133333333333333	0.008	0.28	0.0106666666666667	0.00533333333333333	0.012	0.0373333333333333	0	2	0.552
77	0.043	0.892666666666667	0.025	0	0.007	0.0226666666666667	0.00233333333333333	0.001	0.00366666666666667	0.00233333333333333	0.000333333333333333	1	0.892666666666667
78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NA
79	0.203333333333333	0.663333333333333	0.0833333333333333	0.002	0.032	0.0126666666666667	0.000666666666666667	0.00133333333333333	0.000666666666666667	0	0.000666666666666667	1	0.663333333333333
80	0.126	0.452666666666667	0.00266666666666667	0.0553333333333333	0.00133333333333333	0.00266666666666667	0.276	0.0446666666666667	0.00466666666666667	0.0333333333333333	0.000666666666666667	1	0.452666666666667
81	0.1472	0.449066666666667	0.266133333333333	0.000533333333333333	0.0781333333333333	0.0568	8e-04	0.000266666666666667	0.000266666666666667	0.000533333333333333	0.000266666666666667	1	0.449066666666667
82	0.0226666666666667	0.954666666666667	0	0	0.00266666666666667	0	0.00133333333333333	0.00133333333333333	0.00533333333333333	0.012	0	1	0.954666666666667
83	0.149333333333333	0.802666666666667	0.016	0	0.0231111111111111	0.00711111111111111	0	0.000444444444444444	0.000888888888888889	0.000444444444444444	0	1	0.802666666666667
84	0.451111111111111	0.08	0.0253333333333333	0.000888888888888889	0.00266666666666667	0.0284444444444444	0.012	0.357333333333333	0.0408888888888889	0	0.00133333333333333	0	0.451111111111111
85	0.0128888888888889	0.0202222222222222	0.00577777777777778	0.225555555555556	0.018	0.000666666666666667	0.71	0.000444444444444444	0.00488888888888889	0.00155555555555556	0	6	0.71
86	0.617866666666667	0	8e-04	0.00666666666666667	0	0.000266666666666667	0.00666666666666667	0.366933333333333	0	8e-04	0	0	0.617866666666667
87	0.148	0.255333333333333	0.274	0	0.024	0.242666666666667	0.0373333333333333	0.016	0	0.00266666666666667	0	2	0.274
88	0.023	0.114666666666667	0.00833333333333333	0.797	0.0173333333333333	0.001	0.0293333333333333	0.002	0.007	0	0.000333333333333333	3	0.797
89	0.0382222222222222	0.915555555555556	0.0191111111111111	0	0.00311111111111111	0.0153333333333333	0.00111111111111111	0.00222222222222222	0.002	0.00333333333333333	0	1	0.915555555555556
90	0.553333333333333	0	0.00933333333333333	0.002	0.008	0	0.0273333333333333	0.386	0.0133333333333333	0.000666666666666667	0	0	0.553333333333333
91	0.042	0.114666666666667	0.454	0.113333333333333	0.0233333333333333	0.105333333333333	0.111333333333333	0.000666666666666667	0.034	0	0.00133333333333333	2	0.454
92	0.101666666666667	0.857333333333333	0.014	0.000333333333333333	0.0163333333333333	0.00633333333333333	0.000333333333333333	0.001	0.00233333333333333	0.000333333333333333	0	1	0.857333333333333
93	0.102222222222222	0.869777777777778	0	0	0.00755555555555555	0	0.00222222222222222	0.0151111111111111	0.00311111111111111	0	0	1	0.869777777777778
94	0.2	0.154	0.480666666666667	0	0.0393333333333333	0.00133333333333333	0.118	0.002	0.000666666666666667	0.004	0	2	0.480666666666667
95	0.0243333333333333	0.210666666666667	0.258333333333333	0.00166666666666667	0.473333333333333	0.013	0.003	0.00133333333333333	0	0.0143333333333333	0	4	0.473333333333333
96	0.0702222222222222	0.907555555555556	0.004	0	0.0146666666666667	0.00177777777777778	0.00177777777777778	0	0	0	0	1	0.907555555555556
97	0.044	0.778666666666667	0.0493333333333333	0	0.00133333333333333	0.00133333333333333	0.0266666666666667	0.00533333333333333	0.092	0.00133333333333333	0	1	0.778666666666667
98	0.0864	0.892	0.0096	0.000266666666666667	0.00346666666666667	0.00453333333333333	8e-04	0.000266666666666667	0.00186666666666667	8e-04	0	1	0.892
99	0.0493333333333333	0.0181666666666667	0.116833333333333	0.001	0.072	0.731666666666667	0.00916666666666667	0.000833333333333333	0	0.000833333333333333	0.000166666666666667	5	0.731666666666667
100	0.04	0.0645333333333333	0.0317333333333333	0.00373333333333333	0.0056	8e-04	0.00506666666666667	0.8448	0.00213333333333333	0.0016	0	7	0.8448
101	0.2664	0.0741333333333333	0.00773333333333333	0.2656	0.004	0.0072	0.227733333333333	0.119733333333333	0.0184	0.00613333333333333	0.00293333333333333	0	0.2664
102	0.0702222222222222	0.911111111111111	0.004	0	0.0128888888888889	0.000888888888888889	0	0.000444444444444444	0.000444444444444444	0	0	1	0.911111111111111
103	0.0326666666666667	0.203333333333333	0.294666666666667	0.09	0.000666666666666667	0.152666666666667	0.153333333333333	0.0153333333333333	0.054	0	0.00333333333333333	2	0.294666666666667
104	0.0102222222222222	0.0804444444444444	0.0466666666666667	0.0235555555555556	0.0395555555555556	0.0124444444444444	0.690222222222222	0.00133333333333333	0.0115555555555556	0.0826666666666667	0.00133333333333333	6	0.690222222222222
105	0.0136	0.0346666666666667	0.00213333333333333	0.000266666666666667	0.0125333333333333	0.000533333333333333	0.00533333333333333	0.9296	0.00133333333333333	0	0	7	0.9296
106	0.033	0.000666666666666667	0.00533333333333333	0.045	0.000333333333333333	0.002	0.898	0.0123333333333333	0.00333333333333333	0	0	6	0.898
107	0.0443333333333333	0.907	0.00966666666666667	0.000666666666666667	0.008	0.022	0.002	0.001	0.004	0.001	0.000333333333333333	1	0.907
108	0.254666666666667	0.00266666666666667	0.008	0	0.004	0.016	0.193333333333333	0.312	0.205333333333333	0	0.004	7	0.312
109	0.128444444444444	0.803111111111111	0.0355555555555556	0.000888888888888889	0.00222222222222222	0.0253333333333333	0.000444444444444444	0.000444444444444444	0.00177777777777778	0.000444444444444444	0.00133333333333333	1	0.803111111111111
110	0.0365333333333333	0.5184	0.403733333333333	0.0024	0.00613333333333333	0.0125333333333333	0.00773333333333333	0.004	0.0016	0.0056	0.00133333333333333	1	0.5184
111	0.294	0.283333333333333	0.0886666666666667	0.056	0.08	0.068	0.119333333333333	0.00533333333333333	0.000666666666666667	0.004	0.000666666666666667	0	0.294
112	0.4856	0.116533333333333	0.0312	0.000266666666666667	0.0064	0.0728	0.0032	0.257333333333333	0.0264	0.000266666666666667	0	0	0.4856
113	0.0342222222222222	0.872	0.008	0.00222222222222222	0.0471111111111111	0.0111111111111111	0.00755555555555555	0.00266666666666667	0.0124444444444444	0.00266666666666667	0	1	0.872
114	0.136266666666667	0.8312	0.00773333333333333	0.000266666666666667	0.0218666666666667	0.000266666666666667	0.00186666666666667	0.000266666666666667	0.000266666666666667	0	0	1	0.8312
115	0.0642666666666667	0.477333333333333	0.143733333333333	0.0312	0.0264	0.0168	0.0861333333333333	0.00106666666666667	0.143733333333333	0.00773333333333333	0.0016	1	0.477333333333333
116	0.222	0.0346666666666667	0.217333333333333	0.173333333333333	0.0313333333333333	0.255333333333333	0.0193333333333333	0.00333333333333333	0.0253333333333333	0.0153333333333333	0.00266666666666667	5	0.255333333333333
117	0.470666666666667	0.0966666666666667	0.288666666666667	0.00133333333333333	0.13	0.008	0.00133333333333333	0.002	0.00133333333333333	0	0	0	0.470666666666667
118	0.0623333333333333	0.911333333333333	0	0	0.0243333333333333	0.00133333333333333	0	0	0.000333333333333333	0	0.000333333333333333	1	0.911333333333333
119	0.103333333333333	0.246333333333333	0.00966666666666667	0.001	0.021	0.00333333333333333	0.00366666666666667	0.604333333333333	0.00433333333333333	0.00233333333333333	0.000666666666666667	7	0.604333333333333
120	0.0831111111111111	0.897777777777778	0.00444444444444444	0.000888888888888889	0.0124444444444444	0	0	0.00133333333333333	0	0	0	1	0.897777777777778
121	0.230666666666667	0	0.004	0	0.00133333333333333	0.008	0.213333333333333	0.342666666666667	0.194666666666667	0.00133333333333333	0.004	7	0.342666666666667
122	0.0515555555555556	0.000444444444444444	0.656	0.0244444444444444	0.0302222222222222	0.02	0.148888888888889	0.0137777777777778	0.0164444444444444	0.0382222222222222	0	2	0.656
123	0.0608888888888889	0.378222222222222	0.0111111111111111	0	0.0231111111111111	0.00311111111111111	0.00177777777777778	0.518666666666667	0.00222222222222222	0.000444444444444444	0.000444444444444444	7	0.518666666666667
124	0.0423333333333333	0.593333333333333	0.048	0	0.253	0.0503333333333333	0.00533333333333333	0.000333333333333333	0.00633333333333333	0.000666666666666667	0.000333333333333333	1	0.593333333333333
125	0.792266666666667	0.0269333333333333	0.00133333333333333	0.142933333333333	0.00453333333333333	0.00426666666666667	0.0189333333333333	0.00186666666666667	0.000266666666666667	0.00506666666666667	0.0016	0	0.792266666666667
126	0.055	0.923666666666667	0.00666666666666667	0	0.00566666666666667	0.00566666666666667	0	0.001	0.00233333333333333	0	0	1	0.923666666666667
127	0.0133333333333333	0.00266666666666667	0.00266666666666667	0.924	0.00133333333333333	0.00133333333333333	0	0	0	0.0546666666666667	0	3	0.924
128	0.446666666666667	0.0596666666666667	0.234666666666667	0.00933333333333333	0.00966666666666667	0.217666666666667	0.015	0.000666666666666667	0.00366666666666667	0.001	0.002	0	0.446666666666667
129	0.028	0.14	0.713333333333333	0.004	0.093	0.00633333333333333	0.0126666666666667	0	0.00166666666666667	0.000333333333333333	0.000666666666666667	2	0.713333333333333
130	0.0546666666666667	0.808	0.0466666666666667	0	0.00533333333333333	0.004	0.0346666666666667	0.00266666666666667	0.044	0	0	1	0.808
131	0.0253333333333333	0.933666666666667	0.0156666666666667	0.000666666666666667	0.0166666666666667	0.00633333333333333	0	0	0.00166666666666667	0	0	1	0.933666666666667
132	0.024	0.00577777777777778	0.144222222222222	0	0.00355555555555556	0.610888888888889	0.000666666666666667	0	0.210222222222222	0.000666666666666667	0	5	0.610888888888889
133	0.227555555555556	0.244	0.0973333333333333	0.0342222222222222	0.0888888888888889	0.004	0.125777777777778	0.161333333333333	0.00177777777777778	0.0142222222222222	0.000888888888888889	1	0.244
134	0.04	0.917777777777778	0	0	0.0337777777777778	0	0.00444444444444444	0.00222222222222222	0.000888888888888889	0.000888888888888889	0	1	0.917777777777778
135	0.0706666666666667	0.912	0.00444444444444444	0.000888888888888889	0.0102222222222222	0.000444444444444444	0.000444444444444444	0	0	0.000888888888888889	0	1	0.912
136	0.594333333333333	0.0163333333333333	0.014	0.000333333333333333	0.001	0.015	0.000666666666666667	0.351666666666667	0.00233333333333333	0.00433333333333333	0	0	0.594333333333333
137	0.0662222222222222	0.909333333333333	0.00444444444444444	0	0.0168888888888889	0.000444444444444444	0	0.00133333333333333	0.000444444444444444	0	0.000888888888888889	1	0.909333333333333
138	0.0253333333333333	0.941777777777778	0.000444444444444444	0	0.0173333333333333	0.000444444444444444	0.00577777777777778	0.000444444444444444	0.00755555555555555	0.000888888888888889	0	1	0.941777777777778
139	0.329777777777778	0.0888888888888889	0.052	0.0382222222222222	0.404888888888889	0.0644444444444444	0.00977777777777778	0.00177777777777778	0.00266666666666667	0.00577777777777778	0.00177777777777778	4	0.404888888888889
140	0.171333333333333	0.792666666666667	0.0186666666666667	0	0	0.014	0	0.000666666666666667	0.00133333333333333	0.000666666666666667	0.000666666666666667	1	0.792666666666667
141	0.144666666666667	0.717333333333333	0.0706666666666667	0	0.017	0.0486666666666667	0.000333333333333333	0.000333333333333333	0.001	0	0	1	0.717333333333333
142	0.0413333333333333	0.926666666666667	0.0106666666666667	0.000444444444444444	0.00444444444444444	0.00177777777777778	0.00488888888888889	0	0.000444444444444444	0.00755555555555555	0.00177777777777778	1	0.926666666666667
143	0.00533333333333333	0.0166666666666667	0.0491111111111111	0.00311111111111111	0.00244444444444444	0.0297777777777778	0.0173333333333333	0.000888888888888889	0.000888888888888889	0.874	0.000444444444444444	9	0.874
144	0.0606666666666667	0.599333333333333	0.237333333333333	0	0.002	0.00733333333333333	0.00533333333333333	0.0213333333333333	0	0.064	0.00266666666666667	1	0.599333333333333
145	0.06	0.893333333333333	0.0133333333333333	0.000888888888888889	0.0155555555555556	0.00977777777777778	0	0.000888888888888889	0.00488888888888889	0	0.00133333333333333	1	0.893333333333333
146	0.3728	0.241333333333333	0.0181333333333333	0.0565333333333333	0.212	0.00213333333333333	0.0872	8e-04	0.0056	0.00266666666666667	8e-04	0	0.3728
147	0.286666666666667	0.0955555555555555	0.0466666666666667	0.00177777777777778	0.0133333333333333	0.0408888888888889	0.00355555555555556	0.464444444444444	0.0471111111111111	0	0	7	0.464444444444444
148	0.0933333333333333	0.883555555555556	0.00666666666666667	0.000444444444444444	0.00755555555555555	0.000444444444444444	0.00444444444444444	0.00266666666666667	0.000444444444444444	0	0.000444444444444444	1	0.883555555555556
149	0.054	0.911333333333333	0.014	0.000666666666666667	0	0.00133333333333333	0.00133333333333333	0	0	0.014	0.00333333333333333	1	0.911333333333333
150	0.149066666666667	0.6656	0.0666666666666667	0	0.0698666666666667	0.044	0.00293333333333333	8e-04	0.00106666666666667	0	0	1	0.6656
151	0.0453333333333333	0.92	0.016	0.001	0.00666666666666667	0.00733333333333333	0.001	0	0.000333333333333333	0.001	0.00133333333333333	1	0.92
152	0.0293333333333333	0.0213333333333333	0	0	0.00133333333333333	0	0.94	0.00133333333333333	0.00266666666666667	0.00266666666666667	0.00133333333333333	6	0.94
153	0.0845333333333333	0.000533333333333333	0.0221333333333333	0.212533333333333	0.00106666666666667	0.00346666666666667	0.621066666666667	8e-04	0.0496	0.00186666666666667	0.0024	6	0.621066666666667
154	0.0344	0.0338666666666667	0.176	8e-04	0.750666666666667	0.00346666666666667	0	0.000533333333333333	0	0.000266666666666667	0	4	0.750666666666667
155	0.0726666666666667	0.792	0.0153333333333333	0.00133333333333333	0.113333333333333	0.002	0.00266666666666667	0	0.000666666666666667	0	0	1	0.792
156	0.0244444444444444	0.931777777777778	0.0226666666666667	0.00311111111111111	0.00444444444444444	0.00466666666666667	0.00666666666666667	0.000222222222222222	0.002	0	0	1	0.931777777777778
157	0.0286666666666667	0.229	0.689666666666667	0.00166666666666667	0.0293333333333333	0.0136666666666667	0.006	0.000333333333333333	0.001	0.000666666666666667	0	2	0.689666666666667
158	0.216	0	0.00666666666666667	0.00133333333333333	0	0.00933333333333333	0.202666666666667	0.365333333333333	0.190666666666667	0.00133333333333333	0.00666666666666667	7	0.365333333333333
159	0.0996666666666667	0.719	0.0173333333333333	0.002	0.0206666666666667	0.0676666666666667	0.0203333333333333	0.000333333333333333	0.000333333333333333	0.051	0.00166666666666667	1	0.719
160	0.0326666666666667	0.946333333333333	0.00733333333333333	0.000666666666666667	0.002	0.00666666666666667	0.000333333333333333	0.001	0.002	0.001	0	1	0.946333333333333
161	0.102333333333333	0.00166666666666667	0.175666666666667	0.535	0.0853333333333333	0.003	0.0686666666666667	0.0166666666666667	0.000333333333333333	0.0113333333333333	0	3	0.535
162	0.0613333333333333	0.899466666666667	0.0133333333333333	0	0.0146666666666667	0.000533333333333333	0.00426666666666667	0	0.0032	0.0024	8e-04	1	0.899466666666667
