CoxGLM_0	CoxGLM_0.2	CoxGLM_0.4	CoxGLM_0.6	CoxGLM_0.8	CoxGLM_1	RFS_1_20	CoxBoost_	RFX_
1	0.699443019780148	0.709112588406318	0.709978276138053	0.710272283292227	0.710223282099864	0.710108945984352	0.642887476928605	0.709504597945217	0.706417522826389
2	0.693674115368262	0.705705421961859	0.706792019023322	0.707280200311806	0.707406182579802	0.707689642682792	0.653178690099368	0.708681753043259	0.707311695878805
3	0.695840033786528	0.709240940175105	0.713204359761545	0.714422623978688	0.714617546253431	0.714812468528174	0.650780501275117	0.716063219791108	0.710377986777772
4	0.698115618013414	0.702666879591185	0.704391568189077	0.704726924305334	0.705142127115937	0.705237943149154	0.63362344298946	0.706323858192271	0.708974768444586
5	0.701400179955485	0.707793335332839	0.708772040600483	0.709308749940804	0.708866754013481	0.709087751977142	0.649347266728757	0.705504427852058	0.706356848569038
6	0.67967593421074	0.697717548683076	0.702370300476663	0.704387577478078	0.704192357123103	0.704468919292652	0.653809237176463	0.710065236135288	0.703964600042298
7	0.693837692572107	0.709446579794381	0.712087122277429	0.713305834192681	0.71349332833349	0.712774600793725	0.618191619011906	0.710555920127496	0.712930845911065
8	0.700534014395171	0.706307561334262	0.706152774553053	0.706044423806207	0.706245646621778	0.706353997368625	0.653068647937466	0.706802879034131	0.706493305471713
9	0.704237644244755	0.710201376991951	0.710783204577044	0.710912499595953	0.71045996702977	0.710621585803407	0.679590781265152	0.710573100171316	0.71107411836959
10	0.706138094684964	0.714385277865357	0.715497071171366	0.715629822610889	0.715497071171366	0.715248162222259	0.645976801685943	0.711912782304233	0.708262117717339
11	0.703757651140716	0.714755654479395	0.717472423161271	0.717586985696049	0.718127066217145	0.719485450558083	0.645600798664528	0.721711236948054	0.71644136034827
12	0.675133775003185	0.684545802012995	0.685915403236081	0.686727608612562	0.68650465027392	0.686711683016945	0.647877118104217	0.685931328831698	0.689259778315709
13	0.726850868449862	0.739906210682832	0.741834283753533	0.742030358981062	0.742063038185651	0.742242773810885	0.687153804676394	0.743435564778353	0.735347461642784
14	0.6687281068849	0.683468179422797	0.686893580086178	0.688102545026194	0.688211041879785	0.688629529743637	0.623167178151834	0.689373508168263	0.683654174028953
15	0.694376253509828	0.693654231849178	0.697248295226635	0.696959486562375	0.696654632972323	0.696317689530686	0.630276774969916	0.694697152025672	0.701291616526274
16	0.668155441090174	0.688319097607094	0.691041272739128	0.692492012779553	0.69294842537654	0.693388537523636	0.655351437699681	0.695328291060833	0.681961922149051
17	0.675871127005728	0.677991581479254	0.679605658765073	0.679827198784695	0.680317751685287	0.680460170269329	0.653234484286483	0.679779725923347	0.682548976168624
18	0.729734499077565	0.739777011309858	0.739600545439961	0.74080372182562	0.740964145343707	0.740996230047325	0.66685650116307	0.740306408919548	0.745391834442929
19	0.709318996415771	0.716471871591086	0.715832943743182	0.71505376344086	0.714726507713885	0.714601838865513	0.657799594826243	0.713900576593424	0.714586255259467
20	0.712743192250519	0.716336965222079	0.717643791757192	0.716990378489635	0.717529444435369	0.717104725811458	0.665476910008658	0.716434977212212	0.724618978388356
21	0.68215300178133	0.696820888097187	0.69852197775745	0.698570121804439	0.69885898608637	0.699099706321313	0.649358881774269	0.698714553945405	0.695906151204404
22	0.697113746613236	0.700374774891705	0.703781819361747	0.7046416924899	0.704674140532472	0.704706588575044	0.639980855654883	0.704025179681036	0.707886496747084
23	0.699304278288685	0.708036785285886	0.708212714914034	0.708772491003599	0.709108356657337	0.708980407836865	0.635481807277089	0.708292682926829	0.705845661735306
24	0.703217749271497	0.709014940100834	0.709940023743813	0.710510491990317	0.710803435143928	0.711080960236821	0.663562497109114	0.711065542176105	0.712021461940517
25	0.710466570150039	0.72510858120558	0.726638589102395	0.72737891550408	0.727691497762569	0.727642142669123	0.627788562779679	0.730652803369308	0.724121479336668
