feature	ref_CI	permuted_CI	algo	model
1	eln_2017_adverse	0.681243469174504	0.679682601880878	Lasso	eln_comp_cyto_demo
2	eln_2017_adverse	0.681243469174504	0.681047544409613	Lasso	eln_comp_cyto_demo
3	eln_2017_adverse	0.681243469174504	0.678787878787879	Lasso	eln_comp_cyto_demo
4	eln_2017_adverse	0.681243469174504	0.677853970741902	Lasso	eln_comp_cyto_demo
5	eln_2017_favorable	0.681243469174504	0.685077063740857	Lasso	eln_comp_cyto_demo
6	eln_2017_favorable	0.681243469174504	0.679747910135841	Lasso	eln_comp_cyto_demo
7	eln_2017_favorable	0.681243469174504	0.680505485893417	Lasso	eln_comp_cyto_demo
8	eln_2017_favorable	0.681243469174504	0.673582810867294	Lasso	eln_comp_cyto_demo
9	eln_2017_intermediate	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
10	eln_2017_intermediate	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
11	eln_2017_intermediate	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
12	eln_2017_intermediate	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
13	full_component_t_15_17	0.681243469174504	0.681138975966562	Lasso	eln_comp_cyto_demo
14	full_component_t_15_17	0.681243469174504	0.680825496342738	Lasso	eln_comp_cyto_demo
15	full_component_t_15_17	0.681243469174504	0.680420585161964	Lasso	eln_comp_cyto_demo
16	full_component_t_15_17	0.681243469174504	0.681021421107628	Lasso	eln_comp_cyto_demo
17	full_component_inv_16	0.681243469174504	0.681478578892372	Lasso	eln_comp_cyto_demo
18	full_component_inv_16	0.681243469174504	0.680995297805643	Lasso	eln_comp_cyto_demo
19	full_component_inv_16	0.681243469174504	0.68078631138976	Lasso	eln_comp_cyto_demo
20	full_component_inv_16	0.681243469174504	0.680479362591432	Lasso	eln_comp_cyto_demo
21	full_component_t_8_21	0.681243469174504	0.681119383490073	Lasso	eln_comp_cyto_demo
22	full_component_t_8_21	0.681243469174504	0.68166144200627	Lasso	eln_comp_cyto_demo
23	full_component_t_8_21	0.681243469174504	0.680969174503657	Lasso	eln_comp_cyto_demo
24	full_component_t_8_21	0.681243469174504	0.68151776384535	Lasso	eln_comp_cyto_demo
25	full_component_t_11	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
26	full_component_t_11	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
27	full_component_t_11	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
28	full_component_t_11	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
29	full_component_t_6_9	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
30	full_component_t_6_9	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
31	full_component_t_6_9	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
32	full_component_t_6_9	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
33	full_component_inv_3	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
34	full_component_inv_3	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
35	full_component_inv_3	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
36	full_component_inv_3	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
37	full_component_additions	0.681243469174504	0.681236938349007	Lasso	eln_comp_cyto_demo
38	full_component_additions	0.681243469174504	0.681922675026123	Lasso	eln_comp_cyto_demo
39	full_component_additions	0.681243469174504	0.680805903866249	Lasso	eln_comp_cyto_demo
40	full_component_additions	0.681243469174504	0.680655694879833	Lasso	eln_comp_cyto_demo
41	full_component_TP53_complex	0.681243469174504	0.676005747126437	Lasso	eln_comp_cyto_demo
42	full_component_TP53_complex	0.681243469174504	0.67728578892372	Lasso	eln_comp_cyto_demo
43	full_component_TP53_complex	0.681243469174504	0.677279258098224	Lasso	eln_comp_cyto_demo
44	full_component_TP53_complex	0.681243469174504	0.679081765935214	Lasso	eln_comp_cyto_demo
45	full_component_NPM1	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
46	full_component_NPM1	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
47	full_component_NPM1	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
48	full_component_NPM1	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
49	full_component_CEBPA_bi	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
50	full_component_CEBPA_bi	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
51	full_component_CEBPA_bi	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
52	full_component_CEBPA_bi	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
53	full_component_DNMT3A_IDH1_2	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
54	full_component_DNMT3A_IDH1_2	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
55	full_component_DNMT3A_IDH1_2	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
56	full_component_DNMT3A_IDH1_2	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
57	full_component_WT1	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
58	full_component_WT1	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
59	full_component_WT1	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
60	full_component_WT1	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
61	full_component_chr_splicing_multiple	0.681243469174504	0.681243469174504	Lasso	eln_comp_cyto_demo
