CoxGLM_0	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.568556855685569	0.580708070807081	0.5997599759976	0.580558055805581	0.573357335733573
2	0.568345323741007	0.543532520922038	0.572896784613126	0.558948759359859	0.566877110556453
3	0.590049901708755	0.588084076818388	0.585362165431725	0.585210948132466	0.59564494178134
4	0.633297928836962	0.640201805629315	0.65015932023367	0.637015400955921	0.622543813064259
5	0.623310145688411	0.629347683423021	0.631578947368421	0.631710198188739	0.619241370258564
6	0.62315644383184	0.621226740179187	0.625361819434872	0.621364576154376	0.636802205375603
7	0.547291487532244	0.549727715677845	0.54542848953855	0.549441100601892	0.563628546861565
8	0.55641864268193	0.555192150449714	0.60043608612701	0.554101935132189	0.534886890160807
9	0.662563359884142	0.665894279507603	0.636060825488776	0.663721940622737	0.654887762490949
10	0.594452554744526	0.582189781021898	0.635912408759124	0.593722627737226	0.59007299270073
11	0.605848787446505	0.606276747503566	0.65734664764622	0.605420827389444	0.568616262482168
12	0.634111169375983	0.633455689564761	0.638961719979025	0.633586785527006	0.627425275301521
13	0.597102297673057	0.611151763500659	0.604712424996341	0.605005122201083	0.591980096590078
14	0.591947769314472	0.587459194776931	0.599836779107726	0.593852013057671	0.600516866158868
15	0.558103501704369	0.563061667183142	0.539820266501394	0.558103501704369	0.578400991633096
16	0.59863307424283	0.614312516751541	0.603189493433396	0.611230233181453	0.600375234521576
17	0.581574822139153	0.582539491137104	0.583021825636079	0.582177740262872	0.561437356806946
18	0.603679199612716	0.609811198967242	0.561077940939164	0.616588671938035	0.644021300629337
19	0.545440470661093	0.551323734324199	0.576714661712339	0.553336429787893	0.548691747948599
20	0.650691915513474	0.650109249817917	0.706482155863074	0.64952658412236	0.648069919883467
21	0.611515552614163	0.608735936465917	0.601191264063534	0.613500992720053	0.609265387160821
22	0.540869565217391	0.545016722408027	0.52133779264214	0.545551839464883	0.521471571906355
23	0.570898843073272	0.58825274399288	0.625185404924355	0.585879560961139	0.600563630970039
24	0.601767260745844	0.599820278568219	0.569866706604763	0.599970046428037	0.598771903549498
25	0.638337918054148	0.657593745475604	0.649196467351962	0.647893441436224	0.648327783408137
