CoxGLM_0	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.668841884188419	0.658190819081908	0.638238823882388	0.655415541554155	0.658640864086409
2	0.67545147555425	0.670386140067538	0.677360152694171	0.67192776391132	0.675598296872706
3	0.704521397247845	0.70225313775896	0.693331317102677	0.681309541811583	0.69756540148193
4	0.651752522570366	0.649362719065321	0.651486988847584	0.646972915560276	0.64445034519384
5	0.65100406877543	0.63715710723192	0.631578947368421	0.637288358052238	0.649166557290983
6	0.656995175740868	0.662991040661613	0.661405926946933	0.652308752584425	0.661957270847691
7	0.653410719403841	0.650616222413299	0.643809114359415	0.648824878188593	0.651547721410146
8	0.673548650858545	0.675047696920142	0.671231943308804	0.661828836195149	0.670959389479422
9	0.683635047067342	0.677552498189718	0.663939174511224	0.668283852280956	0.691889934829833
10	0.62963503649635	0.626350364963504	0.628613138686131	0.635109489051095	0.625401459854015
11	0.690513552068474	0.691654778887304	0.696219686162625	0.693009985734665	0.689087018544936
12	0.637519664394337	0.641911379129523	0.628080755112743	0.626048767697955	0.637126376507604
13	0.702692814283624	0.698668227718425	0.676496414459242	0.698302356212498	0.697131567393531
14	0.638193688792165	0.641934167573449	0.654651795429815	0.640301958650707	0.643090315560392
15	0.593585373411838	0.584986055159591	0.590796405330028	0.585838239851255	0.585218469166408
16	0.662020905923345	0.655789332618601	0.624497453765747	0.658067542213884	0.664969177164299
17	0.653924996985409	0.650247196430725	0.655613167731822	0.639454962016158	0.648136982997709
18	0.608358883330644	0.609972567371309	0.613199935452638	0.600774568339519	0.608842988542843
19	0.694379934974454	0.685400216751819	0.673014398513702	0.654513082520514	0.683697166744078
20	0.704297159504734	0.695702840495266	0.706627822286963	0.694974508375819	0.693517844136926
21	0.641297154202515	0.649503639973527	0.631369953673064	0.655989410986102	0.654003970880212
22	0.638795986622074	0.630969899665552	0.624882943143813	0.626822742474916	0.631170568561873
23	0.699347374666271	0.693562741026402	0.708395134974785	0.689854642539306	0.689706318599822
24	0.642279466826419	0.646023663321851	0.625954770106335	0.631046877340123	0.647671109779841
25	0.667511220500941	0.656797451860431	0.670117272332416	0.647169538149703	0.661285652236861
