CoxGLM_0	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.584637611365278	0.597038285576692	0.605345533349386	0.589694196966049	0.558271129304117
2	0.59623699894823	0.578882786023139	0.567021152272993	0.59623699894823	0.533130770129718
3	0.585290862132579	0.587750584183987	0.615299471159759	0.589964334030255	0.601648013774443
4	0.616078301990542	0.619377543165072	0.641482459034422	0.609699769053118	0.568789178488947
5	0.57555083324013	0.550162174253439	0.5874063303881	0.566938821160944	0.583268090817582
6	0.636958934517203	0.620199778024417	0.613096559378468	0.628967813540511	0.606326304106548
7	0.542071386775892	0.513633703920421	0.498303101228789	0.532592159157402	0.537507314218841
8	0.594786187971644	0.600388749142465	0.564143608506746	0.598101989480906	0.513491882003202
9	0.602464788732394	0.598356807511737	0.635328638497653	0.6	0.59706572769953
10	0.568014484007242	0.552444176222088	0.622812311406156	0.567652383826192	0.583343391671696
11	0.572560839473097	0.576356329537843	0.616543871399866	0.575909801294932	0.533936146461264
12	0.610729328308579	0.612059410330304	0.620150742629129	0.615495455553092	0.594768344047883
13	0.613752913752914	0.609324009324009	0.592307692307692	0.621328671328671	0.590675990675991
14	0.558964189898519	0.547008048524437	0.574711302927797	0.557214510673043	0.570978653913449
15	0.587735968579754	0.591283415684784	0.555682250095021	0.589256303053338	0.528442924109971
16	0.614842964122052	0.609478037330949	0.595953951045043	0.616184195819828	0.558958310048061
17	0.53581541688516	0.53046670162559	0.556161510225485	0.530256948085999	0.537808075511274
18	0.585191908713693	0.583376556016598	0.533713692946058	0.587914937759336	0.595176348547718
19	0.546047073023537	0.554254677127339	0.574532287266144	0.554737477368739	0.550512975256488
20	0.654099130843317	0.624970636598544	0.684519614752173	0.650810429880197	0.612872915198497
21	0.567451584507042	0.54962588028169	0.570972711267606	0.561729753521127	0.566241197183099
22	0.551451774390922	0.561464011569696	0.567360106797197	0.559461564133941	0.51017910779842
23	0.582548339117501	0.565939514129896	0.589489340604859	0.585275161130392	0.589489340604859
24	0.618508813720819	0.585695569318723	0.575869461648404	0.606836588851834	0.546927108146737
25	0.616315975079346	0.643881509345245	0.637357470318561	0.635829317033032	0.626777947572587
