CoxGLM_0	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.56990539119988	0.583120588676979	0.60219252139961	0.583120588676979	0.576362817239826
2	0.570462894930198	0.541660543717855	0.572667156502572	0.560470242468773	0.565319617927994
3	0.588004230246261	0.589212872035051	0.586493428010273	0.586342347786675	0.593896358966611
4	0.635253517387842	0.641491903371383	0.651579506238386	0.638439076187948	0.623440403504115
5	0.625625493810903	0.633131419541743	0.63444824861733	0.634053199894654	0.621543323676587
6	0.624380165289256	0.621625344352617	0.625619834710744	0.623278236914601	0.637741046831956
7	0.548632001145968	0.54963472281908	0.548918493052571	0.548775247099269	0.564389056009168
8	0.555373704309875	0.553873431533006	0.601882160392799	0.553600654664484	0.533006001091108
9	0.663234227701233	0.666715010877447	0.636258158085569	0.663524292965917	0.655837563451777
10	0.595234614822394	0.58573307995907	0.634848706329484	0.593041952930858	0.590703113579886
11	0.605056420511356	0.607770318525925	0.657763176689044	0.605199257248964	0.57034709327239
12	0.631668632848342	0.631537554069996	0.640713068554201	0.631537554069996	0.624590378817669
13	0.599326599326599	0.613233787146831	0.604743083003953	0.604011125750256	0.591714243888157
14	0.595345038791343	0.594256158976453	0.605553287055941	0.596706138559956	0.604600517217912
15	0.556609642301711	0.562519440124417	0.542146189735614	0.55800933125972	0.576982892690513
16	0.603325734209468	0.618345179026418	0.60694649322784	0.614053909078718	0.605337266997452
17	0.578763408460889	0.579124984934314	0.580089188863445	0.578281306496324	0.558876702422562
18	0.604099418979987	0.609264041316979	0.55874757908328	0.613460296965784	0.640897353131052
19	0.54804711717297	0.553161810291383	0.577495350278983	0.55331680099194	0.548977061376317
20	0.648999853993284	0.649729887574828	0.705358446488539	0.648707840560666	0.648415827128048
21	0.611486039433638	0.61439724758502	0.601296810903798	0.61241233293635	0.610559745930925
22	0.538904513191375	0.542922190973617	0.522833802062408	0.542520423195393	0.518280433909201
23	0.571619613670134	0.584695393759287	0.625854383358098	0.582317979197623	0.598068350668648
24	0.602308499475341	0.600959376405336	0.57292759706191	0.600509668715335	0.598261130265328
25	0.642805390523113	0.660918707433705	0.651789595710767	0.65280394145776	0.650920156499058
