feature	ref_CI	permuted_CI	algo	model
1	gender	0.5	0.5	Lasso	demo
2	gender	0.5	0.5	Lasso	demo
3	gender	0.5	0.5	Lasso	demo
4	gender	0.5	0.5	Lasso	demo
5	age	0.5	0.5	Lasso	demo
6	age	0.5	0.5	Lasso	demo
7	age	0.5	0.5	Lasso	demo
8	age	0.5	0.5	Lasso	demo
9	gender	0.5	0.5	Lasso	demo
10	gender	0.5	0.5	Lasso	demo
11	gender	0.5	0.5	Lasso	demo
12	gender	0.5	0.5	Lasso	demo
13	age	0.5	0.5	Lasso	demo
14	age	0.5	0.5	Lasso	demo
15	age	0.5	0.5	Lasso	demo
16	age	0.5	0.5	Lasso	demo
17	gender	0.5	0.5	Lasso	demo
18	gender	0.5	0.5	Lasso	demo
19	gender	0.5	0.5	Lasso	demo
20	gender	0.5	0.5	Lasso	demo
21	age	0.5	0.5	Lasso	demo
22	age	0.5	0.5	Lasso	demo
23	age	0.5	0.5	Lasso	demo
24	age	0.5	0.5	Lasso	demo
25	gender	0.5	0.5	Lasso	demo
26	gender	0.5	0.5	Lasso	demo
27	gender	0.5	0.5	Lasso	demo
28	gender	0.5	0.5	Lasso	demo
29	age	0.5	0.5	Lasso	demo
30	age	0.5	0.5	Lasso	demo
31	age	0.5	0.5	Lasso	demo
32	age	0.5	0.5	Lasso	demo
33	gender	0.5	0.5	Lasso	demo
34	gender	0.5	0.5	Lasso	demo
35	gender	0.5	0.5	Lasso	demo
36	gender	0.5	0.5	Lasso	demo
37	age	0.5	0.5	Lasso	demo
38	age	0.5	0.5	Lasso	demo
39	age	0.5	0.5	Lasso	demo
40	age	0.5	0.5	Lasso	demo
41	gender	0.5	0.5	Lasso	demo
42	gender	0.5	0.5	Lasso	demo
43	gender	0.5	0.5	Lasso	demo
44	gender	0.5	0.5	Lasso	demo
45	age	0.5	0.5	Lasso	demo
46	age	0.5	0.5	Lasso	demo
47	age	0.5	0.5	Lasso	demo
48	age	0.5	0.5	Lasso	demo
49	gender	0.5	0.5	Lasso	demo
50	gender	0.5	0.5	Lasso	demo
51	gender	0.5	0.5	Lasso	demo
52	gender	0.5	0.5	Lasso	demo
53	age	0.5	0.5	Lasso	demo
54	age	0.5	0.5	Lasso	demo
55	age	0.5	0.5	Lasso	demo
56	age	0.5	0.5	Lasso	demo
57	gender	0.5	0.5	Lasso	demo
58	gender	0.5	0.5	Lasso	demo
59	gender	0.5	0.5	Lasso	demo
60	gender	0.5	0.5	Lasso	demo
61	age	0.5	0.5	Lasso	demo
62	age	0.5	0.5	Lasso	demo
63	age	0.5	0.5	Lasso	demo
