,eln_comp,eln_comp_gen,eln,comp,gen,cyto,clin,demo,eln_gen,eln_cyto,eln_clin,eln_demo,eln_comp_cyto,eln_comp_clin,eln_comp_demo,eln_comp_gen_cyto,eln_comp_gen_clin,eln_comp_gen_demo,eln_comp_cyto_clin,eln_comp_cyto_demo,eln_comp_clin_demo,eln_comp_gen_cyto_clin_demo,eln_comp_gen_cyto_clin_demo_without_age,eln_gen_cyto,eln_clin_demo,eln_gen_cyto_clin_demo,comp_gen,comp_cyto,comp_clin,comp_demo,comp_gen_cyto,comp_clin_demo,comp_gen_cyto_clin_demo,gen_cyto,gen_clin,gen_demo,gen_clin_demo,gen_cyto_clin_demo,cyto_clin,cyto_demo,cyto_clin_demo,cyto_gen_demo,clin_demo
0,0.6654315239462486,0.677446681928116,0.6388339218044724,0.657438663200507,0.6453459046288752,0.6184767004229232,0.6076384847191505,0.6558349176787077,0.6744137922114875,0.6555309820354634,0.667584940312213,0.6741551235789393,0.6599542156520389,0.6867652194156676,0.697144298296667,0.6761792056286294,0.686622951667766,0.7026992071806413,0.6872696232491367,0.6998861858016787,0.7150765012480762,0.7131752867988463,0.6863901498984726,0.6763344068081584,0.7015998654923111,0.7091659229943481,0.6750604637928581,0.6570506602516846,0.6865194842147467,0.6998991192333062,0.675506667184004,0.7142487616239217,0.7121406122686532,0.6753837995835436,0.6587643399423169,0.6828334562009338,0.6905547148824998,0.7069284393228055,0.6694990881930702,0.683887530878568,0.7000995874235311,0.6963359588199537,0.6723444431511013
1,0.6315153346426953,0.6480998228241014,0.6133445041135025,0.637070966501394,0.6352648711011002,0.6263923416061201,0.5777033059099836,0.6678913321155352,0.6490887115603841,0.6446730486615666,0.6506338502108255,0.6903267453199468,0.6284593937562664,0.664478292518782,0.7097611559010562,0.6512107019736572,0.6733370874479804,0.703717946957107,0.6697661003447376,0.7095276682827673,0.7137716491093135,0.716655907923471,0.6760153277754124,0.6577552225686385,0.6964935653559313,0.7160790561606395,0.6511008254474034,0.632085319122636,0.6644096196898736,0.7102418657034157,0.6515952698155448,0.7136205688857147,0.7162164018184565,0.6610652529220289,0.6527215042096444,0.6915628562403,0.7014242744715626,0.7156807537529701,0.6649177986237965,0.7067807551264267,0.7109972668214094,0.7080992734414702,0.6705764397258581
2,0.6395260087191628,0.637896016869122,0.6055290358468842,0.6370616162792202,0.6316929923286891,0.581920026907802,0.6084138626925913,0.6775138743353902,0.6377407795500705,0.6195715449994179,0.6602113814827751,0.6910712668658879,0.6411042547961864,0.6770158212701,0.7046221911747584,0.6425337317757855,0.6709486293838373,0.6964722319245547,0.6779860545141718,0.7032121188600406,0.7217759149299492,0.707532890906974,0.6702629978913598,0.6372880040361703,0.7104306541959353,0.7060063906029677,0.6379412944205121,0.6388080361185495,0.6773521687947116,0.7034449748386179,0.6408519941527276,0.7219570251355092,0.7129144513007594,0.6371133620522373,0.6677533279000272,0.6966533421301148,0.7131602437225909,0.7092534378597948,0.6556706899005188,0.6891760779291342,0.707041306063311,0.6993311858837531,0.6937038330681362
3,0.6568636593749168,0.6656497295568996,0.6118542005275639,0.6548053609016546,0.6562241880045829,0.5944752338067197,0.5934427539900349,0.6954450987183928,0.6675081932269324,0.6347819136180757,0.6444938850550211,0.7099930723934881,0.6641842743332179,0.6817963816578295,0.7201580027177533,0.6710852362047374,0.6936132796887906,0.723948202819003,0.6894966827422664,0.7252338067197783,0.7346859929125257,0.7347526045136021,0.6893101702592523,0.672104393701207,0.716474381178226,0.7307825530894461,0.6762076683275159,0.6628653646319043,0.6825024646292398,0.7218632597053103,0.6730369561162772,0.7346060589912339,0.7357384562095335,0.672217633423037,0.6630385547947031,0.7195784817883882,0.7251871785990248,0.7319149503077456,0.6621326370200634,0.7140363965788281,0.7236684340944819,0.7248541205936426,0.6971303722256268
4,0.6403620901051313,0.653829598518248,0.5911094879085905,0.6387707719197558,0.6330120261915321,0.6038009026165445,0.6036835102913939,0.6551600448699554,0.6417903633944643,0.6139879477212845,0.6517230584613779,0.6633775076305012,0.635099000860877,0.6730754180471135,0.6881929408081809,0.6578991991234706,0.6785145957790937,0.6928886338142071,0.6734928129809824,0.6897581718101896,0.7050061304880912,0.7032452456108313,0.6823102809589648,0.649153470899747,0.6820233219419299,0.6985365090131218,0.6602600892181671,0.6343294289515561,0.6733102026974147,0.6875538048156941,0.6638340333394204,0.7035452482195498,0.7031408968773641,0.6550491743406465,0.6573187592935591,0.677784154644823,0.6928364594474734,0.6994234732475935,0.6613883598987818,0.6713145331698537,0.6890277306759189,0.6836276837189889,0.6687840763832729
5,0.6653246530752098,0.6751558361118066,0.6259406175458943,0.6645866554209882,0.6430265810940815,0.6079980495776282,0.5989378105191023,0.6763880286237661,0.6634862482044254,0.6466968015708807,0.6694561220858977,0.6944755604169687,0.6643955667426629,0.6996085976726717,0.7188887863892147,0.6795574649780578,0.6945612208589765,0.7177422543192631,0.7042342615410973,0.7211554934700386,0.7342022377143158,0.7350983777230137,0.7004915591518298,0.6751492468470368,0.716450758424375,0.7311448188611115,0.6755643705275365,0.6638025329133775,0.7011636641583532,0.7188492508005957,0.6882421159447029,0.7355991618455213,0.7360867674384892,0.6804536049867556,0.6659374546988047,0.7014140562196071,0.7162399019517403,0.7285618270713354,0.6739500006589265,0.7048800094885412,0.7212477431768163,0.7136832672210435,0.6884266153582583
6,0.6303249048944093,0.6685217297791399,0.6072912045811993,0.6448091839066554,0.6381954806360984,0.6041456627817882,0.6233280907636677,0.6764393542229571,0.6610141011681521,0.6277372262773723,0.6662230646180317,0.6905136374023739,0.636037961581374,0.6850022180102432,0.701213856514901,0.654440725356562,0.6940758962777756,0.7099783575970211,0.6929870548856717,0.7068597007702545,0.7275208022475838,0.7285962011533653,0.699426005834039,0.6714521917973948,0.7120485004906507,0.727090642685271,0.664596523773037,0.6228239975265825,0.6889139815300238,0.6981489696334234,0.6512145286392171,0.7289994757430335,0.7291204581199339,0.6701012219220067,0.6745977335968061,0.6991974835665604,0.7154225645575406,0.7284080063448536,0.6867766262047829,0.7048702127945585,0.7271712976032046,0.7094003306851635,0.6909841244236534
7,0.6522217774219375,0.6622164398185215,0.6113557512676808,0.6546236989591674,0.6390846010141447,0.603142514011209,0.623872431278356,0.672010942087003,0.6476180944755805,0.6309447558046437,0.6621430477715505,0.6871630637843609,0.6545236188951161,0.6885775286896184,0.7057712836936215,0.6664331465172137,0.686202295169469,0.7064718441419803,0.6908993861756072,0.7077328529490259,0.7218708299973312,0.7217240459033893,0.6892580731251668,0.662990392313851,0.7093408059781158,0.7207499332799573,0.663624232719509,0.6531158259941287,0.6936882839605018,0.7043034427542033,0.6682412596744062,0.7222044302108354,0.7218708299973312,0.6644782492660796,0.6642247131038164,0.6931411796103549,0.7103015745930077,0.7183746997598078,0.6797304510274886,0.690966106218308,0.711849479583667,0.7036028823058447,0.6896450493728316
8,0.6378225423460503,0.6431586723655743,0.5953709566777479,0.6327766344783916,0.6249010606300459,0.5902524932721228,0.615521608358398,0.6836842382987706,0.6364176032927022,0.6175201836314707,0.6516278824336447,0.6911046910453275,0.6308110389953037,0.6742256345311594,0.6963220938209066,0.6478154187114137,0.6726821803598755,0.7027465569099256,0.6729196348477653,0.697581921798322,0.7122315445095245,0.7196322093820906,0.6766133713260514,0.6446955305788613,0.7045802332330747,0.7184053611946599,0.641885652472165,0.6242546567463458,0.6743443617751043,0.6968629623766556,0.6471690148277136,0.7127724130652736,0.7201071183578703,0.647775842963432,0.6573135982270065,0.7020078096142683,0.7144477863964962,0.7209250171494908,0.6682628885019261,0.6953392960793625,0.7123898475014511,0.7053321724447259,0.6951216294654635
9,0.6300593597353812,0.6385658790497314,0.5941999256400723,0.6379120245131348,0.6177515096347389,0.5928729855510968,0.567032910678342,0.6599123065680329,0.623674662495673,0.6122001564122617,0.6123668252157078,0.6751240400517955,0.6260400774368902,0.6317260477698432,0.7031115783535686,0.6356043026192644,0.6343542865934179,0.696470467570097,0.6347132655546865,0.6956884062616188,0.6887908819343838,0.6850344235182503,0.635123527224708,0.6279888203694919,0.6682521570789369,0.6791369120116925,0.6384120309234734,0.6385017756637905,0.6401876947140348,0.706547519839998,0.6386556237900486,0.6904703906460339,0.684867754714804,0.6312004000051282,0.6192258875113783,0.6841626174694547,0.6739701791048603,0.6764702111565533,0.6120847703175681,0.6875857382786958,0.671059885383146,0.6900601289760125,0.6578674085565199
