CoxGLM_0	CoxGLM_0.2	CoxGLM_0.4	CoxGLM_0.6	CoxGLM_0.8	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.716813402292497	0.71574743048153	0.715760590627344	0.715721110189901	0.715326305815468	0.715234184794768	0.720899627567873	0.70492979062208	0.714089252108913
2	0.711084572514575	0.712407221922593	0.71277961835786	0.712664047050363	0.712471428204536	0.712484269460924	0.708663995685338	0.712227444333154	0.710635128540976
3	0.721384182638843	0.718767580296984	0.718244259828613	0.717982599594427	0.717943350559299	0.717864852489043	0.716432262706875	0.709975796428338	0.717289199973834
4	0.731654743473386	0.731481234317442	0.73154796860819	0.731467887459292	0.731374459452245	0.731347765735946	0.733670119053975	0.733836954780845	0.734697827131493
5	0.704187294004617	0.701224963638062	0.698929824795506	0.699236732896545	0.699116638422225	0.699196701405105	0.703887057818817	0.691010261405639	0.704947892341976
6	0.7146445932197	0.714179845000188	0.713350834662681	0.712898647205858	0.712873525680479	0.7128484041551	0.719618655244746	0.708577744840667	0.714267770339015
7	0.723541699930811	0.72598994092288	0.725963329607749	0.725803661716962	0.725816967374528	0.725856884347224	0.720295119484805	0.721199904199265	0.723209058491671
8	0.701399524689728	0.701557961447056	0.70143913387906	0.701531555320834	0.701584367573277	0.701623976762609	0.707664378135727	0.695867441246369	0.700448904145762
9	0.712590568792104	0.710715577162602	0.709938794916094	0.709483439806072	0.709202191061647	0.709188798264293	0.712751282360347	0.699813840116785	0.715188771478699
10	0.724306808311619	0.721073027326786	0.720244537983564	0.720311351640275	0.720271263446248	0.720137636132826	0.717271330259905	0.713750250551213	0.716649963252489
11	0.730095870501487	0.727402429430511	0.727255756896943	0.727429097163887	0.727309092363695	0.727455764897263	0.728035788098191	0.71740202941451	0.729442511033775
12	0.69870705197548	0.700625869262865	0.700291042085201	0.700329675990316	0.70021377427497	0.700110750527997	0.700503528563334	0.692628650904033	0.698797197754082
13	0.741081815923975	0.740676592462844	0.740454373145449	0.740297512450818	0.74031058417537	0.74025829727716	0.721650697376505	0.735460974366348	0.740794237983817
14	0.727021367980243	0.726967679587673	0.726511328250832	0.726283152582412	0.726309996778696	0.726417373563836	0.727632073445721	0.719639214001933	0.727021367980243
15	0.682101548715938	0.68191857805659	0.681408874076978	0.68144808207541	0.681134418087957	0.681265111416062	0.691746716330131	0.672868065085277	0.678455204861792
16	0.723108421557321	0.721851472703477	0.721501600342097	0.721346101514818	0.721294268572391	0.721281310336785	0.722745590960335	0.717264257298726	0.723989581578572
17	0.731300545861778	0.731850431190569	0.731796783841418	0.731702900980405	0.731702900980405	0.73162242995668	0.728759002695779	0.723065677767197	0.73245396386851
18	0.721217228209903	0.71934164208924	0.719572692553379	0.719559101349607	0.71878440273455	0.718852358753415	0.727679845603925	0.712641178629191	0.718879541160961
19	0.701183101389182	0.703206664101004	0.703380467033308	0.703318394557485	0.70319424960584	0.703181835110675	0.704305346923067	0.70417499472384	0.702325234944321
20	0.699905494802214	0.696665316592413	0.696084784663156	0.696030781692993	0.695895774267585	0.695679762386931	0.707033886863778	0.683583097070339	0.69437019036047
21	0.724182393623256	0.723987027702887	0.723778637387827	0.723335807968325	0.72317951523203	0.723023222495734	0.72219617343284	0.713320048450748	0.72246317352401
22	0.709186564665276	0.709173685701775	0.709122169847771	0.708941864358756	0.709032017103264	0.709057775030266	0.71176879684723	0.695895474332226	0.706211524096541
23	0.730915202016665	0.730971220502766	0.730649114207689	0.730355017155661	0.730439044884812	0.729752818430082	0.724227995238429	0.723842868146488	0.726531755479308
24	0.721737218536194	0.720275740762297	0.72050854253159	0.720534409394845	0.720482675668335	0.720430941941825	0.711435740244959	0.717611453847049	0.720689610574374
25	0.699771495723706	0.699771495723706	0.699667036625971	0.69954952014102	0.69958869230267	0.699523405366586	0.712280472677417	0.696520206306718	0.701429783900242
