CoxGLM_0	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.626053455333494	0.641524199373947	0.618107392246569	0.628280760895738	0.634481098001445
2	0.638599976627323	0.654960850765455	0.652389856258034	0.640177632347785	0.647715320789996
3	0.62913540769893	0.640573115237978	0.619603984749723	0.642540892879105	0.627782560570656
4	0.639667876388431	0.625206202573408	0.633234356098097	0.615858352578907	0.630320026393929
5	0.66055251090482	0.678950900346717	0.67140140923834	0.673638295492674	0.67005927748574
6	0.649389567147614	0.654106548279689	0.617314095449501	0.635738068812431	0.651387347391787
7	0.628145114101814	0.659215915740199	0.644704505558806	0.657226448215331	0.638326506729081
8	0.608964097873314	0.608163731991768	0.607420535101761	0.600045735193231	0.608964097873314
9	0.625058685446009	0.637617370892019	0.626232394366197	0.639730046948357	0.63843896713615
10	0.65908267954134	0.661919130959565	0.675377187688594	0.656004828002414	0.66065178032589
11	0.598124581379772	0.620060281312793	0.651038178164769	0.636191114087966	0.610739004242018
12	0.609454666371093	0.620815783639991	0.650631788960319	0.612336510751496	0.609343826202616
13	0.668123543123543	0.66520979020979	0.639568764568765	0.649125874125874	0.669988344988345
14	0.608771725183716	0.62411057972705	0.639332788988685	0.616703604339204	0.608188498775225
15	0.646712276700874	0.65608767262131	0.631255542886102	0.650576460154567	0.652793614595211
16	0.668324578070862	0.672627696434559	0.66703923102716	0.663239074550129	0.683748742595283
17	0.624436287362349	0.626533822758259	0.648348190875721	0.621237545883587	0.634399580492921
18	0.595111514522822	0.597510373443983	0.573197614107884	0.577930497925311	0.585127074688797
19	0.628002414001207	0.629993964996982	0.662160531080266	0.625286662643331	0.626916113458057
20	0.645407564012215	0.654451491660794	0.659913084331689	0.65004698144233	0.662790697674419
21	0.636553697183099	0.640900088028169	0.632702464788732	0.630281690140845	0.633142605633803
22	0.668149961063522	0.683057069751919	0.677717209923239	0.669484926020692	0.678829680720881
23	0.626611303916708	0.61291522062469	0.609258800198314	0.606222112047595	0.628346554288547
24	0.62446403049071	0.629525964745117	0.614637922820391	0.611898523106241	0.625416865173892
25	0.590102268719878	0.609145409662631	0.640178676384154	0.603032796520513	0.591042670741742
