CoxGLM_0	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.69514942183511	0.706112028833158	0.678179906892927	0.693197176753266	0.688241477699354
2	0.692725936811168	0.660984570168993	0.685966201322557	0.655841293166789	0.691403379867744
3	0.651306843934129	0.663997582716422	0.658709774890467	0.674422118144735	0.654932769300499
4	0.720599946907353	0.718741704273958	0.695779134589859	0.690735333156358	0.698168303689939
5	0.717013431656571	0.729786673689755	0.701606531472215	0.716091651303661	0.719252041085067
6	0.734573002754821	0.730853994490358	0.686363636363636	0.718732782369146	0.722176308539945
7	0.66852886405959	0.663085517834121	0.652342071336485	0.654204268729408	0.655063744449219
8	0.670212765957447	0.675395526459356	0.67075831969449	0.655210038188762	0.65493726132024
9	0.701667875271936	0.706018854242204	0.712255257432922	0.712545322697607	0.722117476432197
10	0.686887881888613	0.690980850752814	0.707352726209619	0.656921502704283	0.683379622862155
11	0.697328953006713	0.70561348378803	0.757034709327239	0.722611055563491	0.715612055420654
12	0.683837986629965	0.689212216542142	0.68554201074846	0.670467951238694	0.68147856861974
13	0.711901624945103	0.674425413555848	0.670765627287366	0.667545015371102	0.695505782462304
14	0.698652511229073	0.687355383149585	0.695930311691847	0.67741935483871	0.683272083843746
15	0.675894245723173	0.659564541213064	0.627682737169518	0.652566096423017	0.678693623639191
16	0.702293147378302	0.692905994367708	0.678959367037683	0.661526082875151	0.69961110366099
17	0.688200554417259	0.678920091599373	0.651681330601422	0.667108593467518	0.680969024948777
18	0.625080697224015	0.615719819238218	0.619916074887024	0.615558424790187	0.629438347320852
19	0.677929324240546	0.693118412895226	0.701797892126472	0.69435833849969	0.668939863608183
20	0.771353482260184	0.766097240473062	0.797780697912104	0.756168783764053	0.767411300919842
21	0.693396850602091	0.678708482201932	0.664152441445018	0.667989943099113	0.689559348947995
22	0.691710191509308	0.698808088924602	0.665729208517477	0.686888978170617	0.65930092406589
23	0.689450222882615	0.674294205052006	0.670579494799406	0.64739970282318	0.688410104011887
24	0.699895068205666	0.707839904062359	0.658222155598861	0.703792534852346	0.700044970769
25	0.692218519055209	0.700912911172294	0.724387769888422	0.685987538037966	0.696130995507897
