CoxGLM_0	CoxGLM_0.2	CoxGLM_0.4	CoxGLM_0.6	CoxGLM_0.8	CoxGLM_1	RFS_1_20	CoxBoost_	RFX_
1	0.646309393528576	0.647477255279878	0.647640592587753	0.647746761837871	0.6465380657596	0.646456397105663	0.593388105777241	0.644284010910932	0.640306747464188
2	0.641848159871498	0.641548951985008	0.641454465284011	0.641635564794255	0.641887529330247	0.641856033763248	0.588597029968032	0.640871797294531	0.644950473220894
3	0.673204684632003	0.673878790832156	0.673269658723584	0.67297727531147	0.672238195019736	0.672424995533031	0.613168624011176	0.670979321995354	0.676843233760538
4	0.646622484829128	0.643867773874162	0.643684126477164	0.644809964867454	0.643332801022038	0.643236984988821	0.583224209517726	0.642997444905781	0.654575215586075
5	0.637713302498855	0.647737138707793	0.649710334811915	0.649899761637911	0.650365435918483	0.65064168337306	0.57574705204502	0.647263571642804	0.646805790146648
6	0.61903561144642	0.623729034147294	0.623135238900909	0.622761066553873	0.622996957816135	0.623240983259855	0.558956547202655	0.622053392767086	0.611796189949405
7	0.637081653698322	0.63826130433424	0.63672228992844	0.636808224742977	0.636589481578701	0.636026999156276	0.609324708602856	0.629222524296116	0.642253367082279
8	0.676418233882826	0.676549802646854	0.675992570234502	0.676000309573562	0.676557541985914	0.676402755204705	0.617846915873384	0.67682841885303	0.675938394861079
9	0.622676730128972	0.629634418334034	0.632091023693312	0.632034457122539	0.632939522254905	0.632834470052041	0.587823641594208	0.633594078288134	0.633812263632544
10	0.681570781408161	0.681388248178816	0.680807460630901	0.680284751837778	0.680135406468314	0.680168594328195	0.614456631764101	0.683404410666578	0.689552461709507
11	0.649045857746064	0.653972046741514	0.655780498183365	0.655019475630912	0.654561225491801	0.654479395109816	0.625225033550457	0.653014631272299	0.660813066675395
12	0.650576506561345	0.647224168683909	0.647017135940884	0.646141228181934	0.646061600203848	0.646204930564403	0.625222958338642	0.642032424512677	0.651340935150975
13	0.67212137056584	0.670863221189196	0.673975915426218	0.673551085766572	0.673224293720691	0.673011878890868	0.621068283197987	0.672962860083986	0.66875541249326
14	0.594609256331566	0.598933630924703	0.597050435537369	0.597344926997117	0.596926439133265	0.596290957562231	0.581798877832543	0.590889364208438	0.605629436746334
15	0.672595266746891	0.673662254312074	0.674111512234256	0.674135579622944	0.673750501403931	0.673702366626554	0.589153630164461	0.675603690332932	0.669755314881669
16	0.613817891373802	0.616751972354437	0.616385212231858	0.617004629327769	0.616320010432288	0.616254808632718	0.578323661733064	0.609832431375106	0.613247375627567
17	0.646430040826661	0.657791878975852	0.657696933253157	0.657633636104693	0.658219134727981	0.658535620470298	0.60911637180745	0.653139538563788	0.660023103459189
18	0.678423036817197	0.67831876153044	0.677083500441165	0.677139648672495	0.676674420470041	0.67694714045079	0.633504451752627	0.673690543033609	0.682690302398332
19	0.646750818139317	0.651908991740689	0.652836216300452	0.654604955586723	0.654230949041608	0.65430886707184	0.569206794452236	0.65297646875487	0.648979273803958
20	0.656459806916379	0.653870656843687	0.650709770161883	0.651060979793195	0.649068069327148	0.648880213012725	0.581733832105461	0.65233513566493	0.667796527108483
21	0.63804503073195	0.639930672572336	0.639994864634988	0.639834384478359	0.639609712259079	0.639593664243416	0.598101519747083	0.633286794087911	0.639360968016305
22	0.668835277511884	0.671285104726057	0.671439232928274	0.671098528481269	0.671049856417412	0.670920064247124	0.598812401641871	0.670903840225838	0.680662589029317
23	0.653354658136745	0.655113954418233	0.653794482207117	0.653466613354658	0.653290683726509	0.652826869252299	0.616865253898441	0.648924430227909	0.656729308276689
24	0.643017931204613	0.646695138685456	0.646787647049754	0.646772228989038	0.646756810928321	0.647049754081932	0.603486023527961	0.647257897901602	0.654581476741855
25	0.648065280336931	0.645762042642801	0.645498815477757	0.645087523032377	0.644330744932877	0.644371874177415	0.612949131350355	0.64356574098447	0.646025269807844
