CoxGLM_0	CoxGLM_0.1	CoxGLM_0.2	CoxGLM_0.3	CoxGLM_0.4	CoxGLM_0.5	CoxGLM_0.6	CoxGLM_0.7	CoxGLM_0.8	CoxGLM_0.9	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.730256491241923	0.729901167304934	0.729730085409346	0.729730085409346	0.729690604971903	0.729703765117718	0.729637964388645	0.729835366575862	0.729822206430047	0.729848526721676	0.730111729637964	0.736231197441668	0.718991406424783	0.729190519430955
2	0.709338161645735	0.709582145517117	0.709338161645735	0.709415209184067	0.709415209184067	0.709453732953232	0.709492256722398	0.709376685414901	0.709453732953232	0.709492256722398	0.709530780491563	0.707810052135501	0.705742609856948	0.70860621003159
3	0.717864852489043	0.717864852489043	0.717838686465624	0.717799437430496	0.717694773336822	0.717642441289985	0.717668607313404	0.717642441289985	0.717629358278276	0.717616275266566	0.717603192254857	0.733813043762674	0.710512199908419	0.717904101524171
4	0.73007314078266	0.729993059633762	0.73007314078266	0.729899631626715	0.729939672201164	0.729926325343014	0.729939672201164	0.729926325343014	0.729899631626715	0.729886284768565	0.729859591052266	0.757407506273023	0.730046447066361	0.731194276867225
5	0.72028662547871	0.719646121615671	0.719219119040312	0.719285838192712	0.719272494362232	0.719379245006071	0.719699496937591	0.719632777785191	0.719606090124231	0.719752872259511	0.719726184598551	0.724529963571343	0.707116264794972	0.719659465446151
6	0.714443621016668	0.713576928391092	0.712898647205858	0.712823282629721	0.712961451019306	0.712760478816274	0.712823282629721	0.712873525680479	0.713137301696959	0.713149862459649	0.713174983985028	0.722281536934923	0.704558300780023	0.714330574152462
7	0.728112193304593	0.727899302783544	0.728019053701634	0.728125498962159	0.728072276331896	0.728058970674331	0.728058970674331	0.728085581989462	0.728125498962159	0.728311778168077	0.728325083825643	0.728777476182873	0.722058119112246	0.726861461493427
8	0.704251386321627	0.704607869025614	0.704502244520729	0.704066543438078	0.703868497491418	0.703868497491418	0.703842091365197	0.703934512806971	0.704013731185635	0.704026934248746	0.703921309743861	0.724623712701347	0.701954053340375	0.705386849749142
9	0.722367310860219	0.721443207842822	0.721711063789894	0.721858384560783	0.721911955750198	0.721818206168722	0.721871777358137	0.721858384560783	0.72188517015549	0.72184499176343	0.721952134142258	0.743447573894759	0.712496819210629	0.722434274846987
10	0.726331262109975	0.725609674617492	0.725182067214539	0.724994988975747	0.724968263513062	0.724861361662324	0.724834636199639	0.724727734348901	0.724660920692189	0.724687646154874	0.724807910736955	0.742059196899846	0.713596579140776	0.722175452662524
