feature	coef	n
1	ASXL1	11.3146582781764	80
2	BCOR	8.31893722961227	73
3	CBL	6.56405624794095	69
4	CEBPA_bi	-10.3155523878982	61
5	CEBPA_mono	-4.42717366321615	60
6	DNMT3A	11.831472764206	94
7	EZH2	16.4745116849459	81
8	FLT3_TKD	-4.43581663355918	67
9	FLT3_other	4.46011070237843	67
10	GATA2	-17.5333057165655	88
11	IDH1	-3.58415976039254	62
12	IDH2_p.R140	7.98561127348056	74
13	IDH2_p.R172	-22.5096312738013	85
14	ITD	9.40462633795985	86
15	KIT	-0.956991607478093	40
16	KRAS	6.96764615474835	69
17	MLL	6.46296321589348	67
18	MYC	-25.0290709853692	77
19	NF1	-0.426190825666732	57
20	NRAS_p.G12_13	1.38467870059003	55
21	NRAS_p.Q61_62	27.1008013342441	93
22	PHF6	1.0852518509544	53
23	PTPN11	-8.45906768473887	77
24	RAD21	-11.2970078954864	73
25	RUNX1	1.89563782503684	46
26	SF3B1	17.0593659149	78
27	SMC1A	10.0581636114429	66
28	SMC3	3.20115797355585	49
29	SRSF2	13.2899357754947	95
30	STAG2	-0.0571130959086887	59
31	TET2	20.6279165254765	100
32	TP53	72.1779250685156	100
33	U2AF1_p.S34	16.6986140470407	90
34	WT1	16.3065162271998	77
35	ahd	-45.2373917911396	100
36	bm_blasts	0.0740276311409331	67
37	eln_2017_adverse	13.3450935396799	88
38	eln_2017_favorable	-16.1996329809613	70
39	eln_2017_intermediate	0.16042607938654	2
40	full_component_CEBPA_bi	-3.05960729501769	34
41	full_component_DNMT3A_IDH1_2	1.67791965514951	40
42	full_component_NPM1	-19.4515143623894	73
43	full_component_TP53_complex	42.5851019781749	100
44	full_component_WT1	16.4312123252916	77
45	full_component_additions	4.95021744088635	65
46	full_component_chr_splicing_1	-3.11141242082693	40
47	full_component_chr_splicing_multiple	14.8925807484945	93
48	full_component_inv_16	-97.8087206931527	100
49	full_component_inv_3	64.6544170202262	99
50	full_component_no_events	-23.0311415001008	87
51	full_component_not_assigned	-3.76154493732323	47
52	full_component_t_11	-4.61451587355996	63
53	full_component_t_15_17	-118.159953027604	100
54	full_component_t_6_9	4.62490240315115	61
55	full_component_t_8_21	-68.5134165059051	100
56	hb	-0.0338411002203237	57
57	overlap	-1.73197374737297	39
58	perf_status	26.4187082698508	100
59	plt	-0.0402428730209109	80
60	secondary	8.47690277582666	92
61	wbc	0.177004586658793	100
