feature	coef	n
1	age	3.33545561651365	100
2	ahd	-36.0092210140178	100
3	bm_blasts	0.130536566346961	78
4	full_component_CEBPA_bi	-22.3579934549445	80
5	full_component_DNMT3A_IDH1_2	-2.78283309142266	57
6	full_component_NPM1	-43.8003649245592	100
7	full_component_TP53_complex	81.6755957107918	100
8	full_component_WT1	43.9368919832895	100
9	full_component_additions	2.41968380703261	62
10	full_component_chr_splicing_1	-9.87358560013258	55
11	full_component_chr_splicing_multiple	13.8065583974868	84
12	full_component_inv_16	-99.3547733576032	100
13	full_component_inv_3	68.0940096516342	95
14	full_component_no_events	-59.2354768960205	100
15	full_component_not_assigned	-7.80907983233487	56
16	full_component_t_11	2.28161503723742	65
17	full_component_t_15_17	-130.448874184729	100
18	full_component_t_6_9	42.4530929066995	86
19	full_component_t_8_21	-78.3814187707677	100
20	gender	2.01680323113516	61
21	hb	-0.0141761031569947	62
22	overlap	4.69349897972085	52
23	perf_status	22.8725154759755	100
24	plt	-0.0391521567379783	84
25	secondary	3.08842022063211	71
26	wbc	0.201175479535858	99
