,coef,feature,n
ahd,25.4590585050327,ahd,100
bm_blasts,-0.04858364079149043,bm_blasts,100
eln_2017_ratio,20.623004399804138,eln_2017_ratio,100
hb,0.08258289999988605,hb,100
perf_status,-15.290656066003029,perf_status,100
plt,0.009519833929895622,plt,100
secondary,-6.282498979598781,secondary,100
wbc,-0.10101771474689376,wbc,100
