feature	coef	n
1	add_11	37.3265784930662	95
2	add_13	12.3364187801147	67
3	add_21	1.03772297873515	41
4	add_22	-22.9731550833575	87
5	add_8	7.94537283419371	69
6	age	3.84300429795385	100
7	ahd	-44.7368145346574	100
8	bm_blasts	0.0108565796892551	37
9	complex	33.1263859560978	95
10	del_12	13.9392627692978	64
11	del_13	-29.1273737050792	86
12	del_16	0.447303137303775	54
13	del_17	36.8582815790229	96
14	del_18	-0.91545009315878	51
15	del_20	3.30383671588216	55
16	del_3	5.66370766298102	50
17	del_5	39.0906469964715	99
18	del_7	34.1386963581495	100
19	del_9	14.4276716081364	65
20	gender	6.86601562763099	84
21	hb	0.0190653162767974	43
22	inv_3	71.660847108513	97
23	minusy	-9.99436580012141	66
24	others_transloc	16.6960277335424	72
25	perf_status	18.3487257502534	100
26	plt	-0.0206442565429313	63
27	secondary	6.65324188513231	87
28	t_1_12	-32.3131769666531	50
29	t_1_14	-2.63331542613549	13
30	t_1_16	11.3019886736874	43
31	t_1_17	45.2502391384204	57
32	t_1_19	-18.0861553329523	58
33	t_1_3	96.6879202549877	87
34	t_1_4	11.2534199350901	35
35	t_1_5	51.0751331425764	57
36	t_1_6	50.0930777283056	49
37	t_10_21	-1.88678462456847	7
38	t_12_13	-51.9567410305987	59
39	t_12_17	-13.7122276412919	54
40	t_12_22	4.4029201307956	33
41	t_13_19	-53.372406581286	62
42	t_15_16	31.9357241965875	52
43	t_15_17	-75.1047418892041	93
44	t_16_17	19.0453906940373	43
45	t_16_21	69.7435264981816	62
46	t_17_19	-12.5453992663898	32
47	t_17_21	-50.2545911553171	67
48	t_2_17	37.4661575729682	62
49	t_2_3	48.3142072259843	45
50	t_2_5	-3.88164665224969	16
51	t_2_7	-21.952647278884	53
52	t_2_9	-25.7722875430177	47
53	t_3_16	-6.27178297328962	49
54	t_3_21	101.110251919505	87
55	t_3_5	20.6898359569888	39
56	t_3_7	16.1215409099704	33
57	t_3_9	1.07966143671526	6
58	t_4_12	-26.0181049672169	55
59	t_4_21	-82.0756049940274	79
60	t_4_9	10.3151659220688	38
61	t_5_12	-40.5229171901015	55
62	t_5_17	11.8610166314399	36
63	t_5_9	-22.8557089341562	43
64	t_6_9	45.031878537064	89
65	t_7_16	60.3528702080153	68
66	t_7_17	-30.9098897323454	68
67	t_7_8	-8.30387210607186	33
68	t_8_13	124.396748377657	93
69	t_8_16	111.684681708749	92
70	t_8_17	12.9732888884617	36
71	t_8_21	-53.33474616443	100
72	t_9_11	39.2014200964929	88
73	t_9_13	-6.07762715887318	27
74	t_9_17	-15.2398478035652	47
75	t_9_22	-77.0459105573919	87
76	t_v_11	36.4975657270796	92
77	wbc	0.236501884776874	100
