feature	coef	n
1	add_11	18.6242781003587	78
2	add_13	3.53387907737897	34
3	add_21	1.48656034977371	27
4	add_22	-26.3207427051068	87
5	add_8	1.22385760027595	36
6	ahd	-43.3793628669509	100
7	ASXL1	6.03120410512927	61
8	ASXL2	0.38776431068984	25
9	ASXL3	49.5907746841588	43
10	ATRX	29.1075704148472	61
11	BAGE3	-14.6496823986106	63
12	BCOR	4.61829332942543	45
13	bm_blasts	0.048634418005409	44
14	BRAF	38.1721366190003	72
15	CBFB	5.82531238772243	22
16	CBL	5.08968282225208	34
17	CDKN2A	23.841363802963	33
18	CEBPA_bi	-2.63964710589368	27
19	CEBPA_mono	0.194061156964521	30
20	CNTN5	25.2986873402433	42
21	complex	0.419857031339689	4
22	CREBBP	-9.81482526456223	45
23	CSF1R	84.2549357920533	43
24	CSF3R	-0.98371081558778	17
25	CTCF	22.2087271973198	61
26	CUL2	-10.9156825846774	37
27	CUX1	14.779632775716	56
28	del_12	7.44781943824596	43
29	del_13	-22.8024748083618	85
30	del_16	0.0534779879270603	37
31	del_17	22.4247272248643	81
32	del_18	-6.3861843909002	44
33	del_20	2.096270014259	36
34	del_3	1.69280119066284	22
35	del_5	16.9106077622769	76
36	del_7	11.1546030397873	80
37	del_9	8.54656453184283	47
38	DNMT3A	9.03197645204369	83
39	EED	46.902860223423	81
40	eln_2017_ratio	-30.4021039547879	100
41	ETV6	6.38520588904549	39
42	EZH2	14.0751489824589	69
43	FBXW7	-4.66481919583037	36
44	final_component_c1_NPM1	-0.0351177703413477	4
45	final_component_c2_TP53_complex	26.7337621844098	87
46	final_component_c3_rare_fusion	-0.621429303648368	18
47	final_component_c3_trans11	-0.828633073657185	11
48	final_component_c3_trans15_17	-69.4490167052801	100
49	final_component_c4_5_trans_8_21	-4.12359960154729	18
50	final_component_c6_biallelic_CEBPA	1.30763493097758	15
51	final_component_c7_inversion_3	5.46231855540421	23
52	final_component_c8_BAGE3_KMT2C	0.800945399319008	25
53	final_component_chr_splicing	-15.204748189439	71
