feature	coef	n
1	ASXL1	25.6246629238566	98
2	ASXL2	3.10524010917292	27
3	ASXL3	44.5932734183287	45
4	ATRX	21.3197512998695	49
5	BAGE3	-9.66855657905941	48
6	BCOR	4.89214527601822	49
7	BRAF	32.7838788835092	66
8	CBFB	5.42785580094154	27
9	CBL	5.13009376980466	36
10	CDKN2A	37.0009217974152	37
11	CEBPA_bi	-19.2374294104318	73
12	CEBPA_mono	0.107057836229414	36
13	CNTN5	60.0282804921989	51
14	CREBBP	-7.36319296163371	49
15	CSF1R	87.5389117338199	45
16	CSF3R	-0.671809595212938	24
17	CTCF	19.0501902300417	63
18	CUL2	-2.41712395221317	15
19	CUX1	20.2112627766023	68
20	DNMT3A	8.92021111281939	81
21	EED	72.2276552918116	90
22	ETV6	6.35501095956667	41
23	EZH2	20.5276182526461	87
24	FBXW7	-10.5692294557349	52
25	FLT3_TKD	0.137197350516877	25
26	FLT3_other	2.12333011392067	27
27	GATA1	-18.2329433052139	38
28	GATA2	-3.22167635676187	38
29	GNAS	-23.0276435808214	52
30	GNB1	-33.7416326523821	56
31	IDH1	-0.624531176740882	38
32	IDH2_p.R140	1.48570683175097	32
33	IDH2_p.R172	-19.238651469303	74
34	ITD	26.7638824738107	99
35	JAK2	20.6346144627813	74
36	JAK3	-1.85879032352291	21
37	KANSL1	-1.19645769807527	36
38	KDM6A	-0.786237545214092	26
39	KIT	-10.7127775081726	62
40	KMT2C	-3.2717494681874	48
41	KMT2D	4.26086512397239	41
42	KMT2E	-4.92219059963862	43
43	KRAS	5.27398507527277	52
44	LUC7L2	23.4534242659366	70
45	MED12	11.4148753126141	44
46	MLL	19.6867843960691	95
47	MPL	51.5978523454566	95
48	MYC	-10.4117272474598	49
49	NF1	-2.72893702580787	38
50	NFE2	-49.6547891651309	80
51	NOTCH1	0.868207298255148	19
52	NPM1	-10.1462121514461	92
53	NRAS_other	12.4129951948927	41
54	NRAS_p.G12_13	1.96513516456745	39
55	NRAS_p.Q61_62	9.73145972186855	59
56	PDS5B	-23.0568805509833	46
57	PHF6	0.114949344504487	33
58	PPFIA2	0.423341732153212	6
59	PRPF8	18.3203912866449	50
60	PTEN	-11.3324076680056	31
61	PTPN11	-12.3470995119471	76
62	PTPRF	0.0811319636937499	6
63	PTPRT	48.0927663031194	49
64	RAD21	-7.67731194210224	57
65	RIT1	-15.99969991339	67
66	RUNX1	9.26592958133099	73
67	S100B	-0.722058885207677	2
68	SETBP1	9.963028337995	53
69	SF1	62.5782000254143	68
70	SF3B1	36.8956733314002	97
71	SMC1A	10.4944524912957	62
72	SMC3	3.52927604048243	36
73	SMG1	14.0098535071104	44
74	SPP1	-0.292632413182254	3
75	SRSF2	30.0521021914716	100
