,coef,feature,n
age,-1.4997170787708898,age,100
ahd,19.786134503193765,ahd,100
bm_blasts,-0.11915627248538528,bm_blasts,100
final_component_NC1,-6.596523823146202,final_component_NC1,100
final_component_NC2,-3.6381972837576146,final_component_NC2,100
final_component_NC3,-7.812246964952825,final_component_NC3,100
final_component_NC6,-14.424266930588162,final_component_NC6,100
final_component_NC7,18.278808010839924,final_component_NC7,100
final_component_c1_NPM1,14.209832437465307,final_component_c1_NPM1,100
final_component_c2_TP53_complex,-42.26125253059879,final_component_c2_TP53_complex,100
final_component_c3_rare_fusion,-1.2756236475024298,final_component_c3_rare_fusion,100
final_component_c3_trans11,-7.151416857211076,final_component_c3_trans11,100
final_component_c3_trans15_17,47.57643201064327,final_component_c3_trans15_17,100
final_component_c4_5_trans_8_21,29.619979817878725,final_component_c4_5_trans_8_21,100
final_component_c6_biallelic_CEBPA,13.296771952957034,final_component_c6_biallelic_CEBPA,100
final_component_c7_inversion_3,-50.051734390078494,final_component_c7_inversion_3,100
final_component_c8_BAGE3_KMT2C,-16.81353976188286,final_component_c8_BAGE3_KMT2C,100
final_component_chr_splicing,6.293802690673033,final_component_chr_splicing,100
final_component_nc4_DNMT3A_IDH2,14.740647052788526,final_component_nc4_DNMT3A_IDH2,100
final_component_not_assigned,6.008528216479719,final_component_not_assigned,100
gender,0.015235436383283856,gender,100
hb,-0.009060082028118626,hb,100
perf_status,-7.899177894996214,perf_status,100
plt,0.006911680148464097,plt,100
secondary,-2.059734376075982,secondary,100
wbc,-0.14906709003190427,wbc,100
