feature	coef	n
1	add_11	0.341662887007678	64
2	add_13	0.0614252107978835	17
3	add_21	0.0218436643278408	8
4	add_22	-0.456002965504847	75
5	add_8	0.0434645954291255	7
6	complex	0.0302148750027081	3
7	del_12	0.0337980758537412	11
8	del_13	-0.0132635340007402	10
9	del_16	0.020435472055697	7
10	del_17	0.610702419829952	79
11	del_18	0.0025841544916357	5
12	del_20	0.124368368085083	35
13	del_3	0.00630977414190928	3
14	del_5	2.00195424254547	99
15	del_7	0.959382250632292	78
16	del_9	0.0240461225153928	9
17	final_component_NC1	5.1147172360702	100
18	final_component_NC2	1.54622756284841	94
19	final_component_NC3	0.361938767082074	76
20	final_component_NC6	0.395756164000724	73
21	final_component_NC7	-0.00343810002317791	9
22	final_component_c1_NPM1	-1.59140625554651	67
23	final_component_c2_TP53_complex	7.22138158474936	100
24	final_component_c3_rare_fusion	0.00100675822558375	1
25	final_component_c3_trans11	-0.00640362603010786	2
26	final_component_c3_trans15_17	-0.320902774998064	61
27	final_component_c4_5_trans_8_21	-0.153931496900972	8
28	final_component_c6_biallelic_CEBPA	-0.0846362087560656	33
29	final_component_c7_inversion_3	0.033363768062578	23
30	final_component_c8_BAGE3_KMT2C	7.0751772206832e-05	2
31	final_component_chr_splicing	-0.0244750217078339	8
32	final_component_nc4_DNMT3A_IDH2	-0.0122933928105623	7
33	final_component_not_assigned	-1.13831173464167	85
34	inv_3	0.316275556959545	82
35	minusy	-0.0102500257075899	3
36	others_transloc	0.0369935654046259	17
37	t_12_13	-0.0106826458273522	23
38	t_12_17	-0.00295855953373505	7
39	t_12_22	-0.00109409810277214	3
40	t_13_19	-0.00836659515245728	18
41	t_15_17	-0.179478248257396	35
42	t_16_21	0.0178477734208154	11
43	t_17_19	-0.00191582392986193	6
44	t_17_21	-0.0579265792123955	49
45	t_1_12	-0.000325571649036008	1
46	t_1_17	0.00548729433091674	5
47	t_1_19	-0.000810946828391382	2
48	t_1_3	0.00664831445118042	9
49	t_1_4	0.00136991462049813	3
50	t_1_5	0.00105409167125317	1
51	t_1_6	0.00199971990938292	2
52	t_2_17	0.000355092416156022	1
53	t_2_3	0.00205723979853601	1
54	t_2_7	-0.00223840552620478	4
55	t_2_9	-0.00084477490495157	2
56	t_3_16	-0.00341373560399369	7
57	t_3_21	0.00979572586799543	12
58	t_3_5	-0.000323696813792996	1
59	t_3_7	-0.00301863812075401	8
60	t_4_12	-0.00773735124352867	11
61	t_4_21	-0.00664035743332811	12
62	t_5_12	-0.00788017633996943	14
63	t_6_9	0.00119584081373611	2
64	t_7_16	0.00722822292312805	4
65	t_7_17	-0.0273070221087763	34
66	t_7_8	-0.0107838400354108	16
67	t_8_13	0.0465747725786842	31
68	t_8_16	0.0186694460377792	17
69	t_8_17	0.000957247163513089	3
70	t_8_21	-2.95704618416393	99
71	t_9_11	0.00182883374780655	2
72	t_9_17	-0.0143724193211966	34
73	t_9_22	-0.0487075303281966	42
74	t_v_11	0.00321219877405583	2
