,coef,feature,n
add_11,-15.966007661787513,add_11,100
add_13,-1.3086773709019863,add_13,100
add_21,1.5518547897039576,add_21,100
add_22,17.088203491439653,add_22,100
add_8,2.300272880911615,add_8,100
age,-1.5016023101636533,age,100
ahd,19.89952517136517,ahd,100
bm_blasts,-0.10653174244938307,bm_blasts,100
complex,-12.16366895066372,complex,100
del_12,-9.381416597848009,del_12,100
del_13,26.58009721020582,del_13,100
del_16,1.3852052965626556,del_16,100
del_17,-18.470510709523424,del_17,100
del_18,3.5512619427188383,del_18,100
del_20,-0.03847083022783468,del_20,100
del_3,-4.018963984312968,del_3,100
del_5,-17.287188769238977,del_5,100
del_7,-7.40647349473545,del_7,100
del_9,-7.7421181815161715,del_9,100
eln_2017_ratio,12.063559485925285,eln_2017_ratio,100
gender,-0.9620594111117726,gender,100
hb,0.00042525144354912405,hb,100
inv_3,-39.75793850261927,inv_3,100
minusy,-1.2710769220239333,minusy,100
others_transloc,-6.526881515058479,others_transloc,100
perf_status,-8.458691226587238,perf_status,100
plt,0.008772679433143974,plt,100
secondary,-1.091131681514318,secondary,100
t_10_21,14.03942203692587,t_10_21,100
t_12_13,45.875560781861275,t_12_13,100
t_12_17,26.632644027675756,t_12_17,100
t_12_22,22.845686742152164,t_12_22,100
t_13_19,44.3345895815136,t_13_19,100
t_15_16,-4.893232356505322,t_15_16,100
t_15_17,34.30664424854548,t_15_17,100
t_16_17,8.733480917905313,t_16_17,100
t_16_21,-28.017328434410288,t_16_21,100
t_17_19,26.12926363904102,t_17_19,100
t_17_21,34.86048088072355,t_17_21,100
t_1_12,22.4396929132792,t_1_12,100
t_1_14,15.038508875822874,t_1_14,100
t_1_16,1.5819774307981613,t_1_16,100
t_1_17,-24.160164307114638,t_1_17,100
t_1_19,27.333515037584903,t_1_19,100
t_1_3,-47.43574168850889,t_1_3,100
t_1_4,4.094890059292716,t_1_4,100
t_1_5,-35.66040379389962,t_1_5,100
t_1_6,-5.80242996442863,t_1_6,100
t_2_17,-21.79586515652089,t_2_17,100
t_2_3,-18.63101650742114,t_2_3,100
t_2_5,10.443455014023202,t_2_5,100
t_2_7,27.702030613835145,t_2_7,100
t_2_9,17.97655662234338,t_2_9,100
t_3_16,9.708200294520545,t_3_16,100
t_3_21,-51.18282003657535,t_3_21,100
t_3_5,8.89628458845201,t_3_5,100
t_3_7,15.909045565013175,t_3_7,100
t_3_9,-0.4651358544285673,t_3_9,100
t_4_12,39.23392650611065,t_4_12,100
t_4_21,61.80459646791329,t_4_21,100
t_4_9,-13.638998719508447,t_4_9,100
t_5_12,39.38017648105847,t_5_12,100
t_5_17,-6.087797427402789,t_5_17,100
t_5_9,22.460988756492227,t_5_9,100
t_6_9,-2.5130022636778633,t_6_9,100
t_7_16,-37.243977242487404,t_7_16,100
t_7_17,23.243104698002856,t_7_17,100
t_7_8,26.216912067348602,t_7_8,100
t_8_10,14.03942203692587,t_8_10,100
t_8_13,-33.65684182489386,t_8_13,100
t_8_16,-50.910221151936284,t_8_16,100
t_8_17,-5.027129498093308,t_8_17,100
t_8_21,14.10968392919196,t_8_21,100
t_9_11,-17.559830943807327,t_9_11,100
t_9_13,20.079655038940235,t_9_13,100
t_9_17,40.43547347169499,t_9_17,100
t_9_22,68.88114431797861,t_9_22,100
t_v_11,-11.264708261015938,t_v_11,100
wbc,-0.15962817210427832,wbc,100
