CoxGLM_0	CoxGLM_0.1	CoxGLM_0.2	CoxGLM_0.3	CoxGLM_0.4	CoxGLM_0.5	CoxGLM_0.6	CoxGLM_0.7	CoxGLM_0.8	CoxGLM_0.9	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.702982089041547	0.702600444812928	0.702495163646413	0.702587284667114	0.70177135562662	0.701758195480806	0.701797675918249	0.701797675918249	0.701797675918249	0.701797675918249	0.70177135562662	0.695724268624896	0.692684274941766	0.701244949794044
2	0.694699129362817	0.694390939209492	0.694211161620053	0.693748876390066	0.693748876390066	0.693736035133677	0.693902971466728	0.693928653979505	0.693928653979505	0.693928653979505	0.693941495235894	0.690410149729049	0.693074710429668	0.695469604746128
3	0.708994570550141	0.708955321515013	0.708902989468176	0.70881140838621	0.708837574409629	0.70882449139792	0.708837574409629	0.70882449139792	0.70882449139792	0.70882449139792	0.708837574409629	0.703198796362923	0.699286975861843	0.709151566690652
4	0.704934333457904	0.704173562543377	0.704200256259677	0.703973359671133	0.703973359671133	0.703919972238535	0.703906625380386	0.703906625380386	0.703919972238535	0.703946665954834	0.703946665954834	0.699188511024505	0.700963643158401	0.704026747103732
5	0.692491426588917	0.691317169506679	0.692091111674517	0.692117799335477	0.691410576320038	0.691423920150518	0.691423920150518	0.691423920150518	0.691423920150518	0.691423920150518	0.691437263980998	0.679914866361538	0.680235118293057	0.690823447778919
6	0.703434112519312	0.703371308705865	0.703459234044691	0.703346187180486	0.703358747943175	0.703396430231244	0.703308504892417	0.703308504892417	0.703321065655107	0.703321065655107	0.703321065655107	0.690314395890118	0.701022446082926	0.70373557082386
7	0.706670126137634	0.706843099685986	0.706789877055724	0.706723348767896	0.70671004311033	0.70680318271329	0.706816488370855	0.706816488370855	0.706816488370855	0.70680318271329	0.706749960083027	0.707282186385651	0.704361594550003	0.706736654425462
8	0.683687615526802	0.684004489041458	0.684176128861896	0.684070504357011	0.684017692104568	0.684110113546343	0.684096910483232	0.684083707420121	0.684083707420121	0.684083707420121	0.684083707420121	0.688038024821759	0.680802746237127	0.683832849221019
9	0.705592832174856	0.704722300346873	0.705070513078067	0.705405333011906	0.704963370699238	0.70541872580926	0.705405333011906	0.705405333011906	0.705525868188088	0.705525868188088	0.705445511403967	0.704059356877871	0.69205941044906	0.704923192307177
10	0.700180396873121	0.700567916082047	0.700634729738759	0.700567916082047	0.700514465156678	0.700461014231309	0.700260573261175	0.700434288768624	0.700434288768624	0.700434288768624	0.700434288768624	0.701055655776041	0.698556825015033	0.700915347096947
