feature	coef	n
1	ASXL1	20.4358493783457	100
2	ASXL1_intense	12.3321162967084	100
3	BCOR	10.0455465431109	100
4	BCOR_intense	-12.444370070114	100
5	CBL	19.9345060023529	100
6	CBL_intense	-7.51830770441124	100
7	CEBPA_mono	19.3000284650075	100
8	CEBPA_mono_intense	-35.7814585456193	100
9	DNMT3A	11.8919319409482	100
10	DNMT3A_intense	3.17729524831964	100
11	EZH2	25.2046883859021	100
12	EZH2_intense	-18.3503973522764	100
13	FLT3_TKD	-3.84997727234801	100
14	FLT3_TKD_intense	3.11634715108132	100
15	FLT3_other	0.881292077398475	100
16	FLT3_other_intense	1.92945209777314	100
17	GATA2	-23.5000407758672	100
18	GATA2_intense	0.91515801411035	100
19	IDH1	15.4192666999623	100
20	IDH1_intense	-23.3251421978756	100
21	IDH2_p.R140	2.78953441883751	100
22	IDH2_p.R140_intense	1.53681318241485	100
23	IDH2_p.R172	-5.92735963408895	100
24	IDH2_p.R172_intense	-47.8013549611621	100
25	ITD	17.8230326930952	100
26	ITD_intense	-9.27425640999098	100
27	KIT	8.91373283031881	100
28	KIT_intense	-5.80632195632249	100
29	KRAS	9.30193871792826	100
30	KRAS_intense	14.1310678003023	100
31	MLL	14.51987883688	100
32	MLL_intense	2.32772786745186	100
33	MYC	-6.61102008131212	100
34	MYC_intense	-26.1288076479934	100
35	NF1	9.67461990047532	100
36	NF1_intense	-18.0310273082474	100
37	NRAS_p.G12_13	12.8194017987231	100
38	NRAS_p.G12_13_intense	-10.226755513773	100
39	NRAS_p.Q61_62	26.6851620509018	100
40	NRAS_p.Q61_62_intense	5.31584840794894	100
41	PHF6	2.2937678909104	100
42	PHF6_intense	-11.355465177533	100
43	PTPN11	-7.21286369482433	100
44	PTPN11_intense	-12.9470087731185	100
45	RAD21	9.48698803217882	100
46	RAD21_intense	-33.2073059030464	100
47	RUNX1	0.590801191970393	100
48	RUNX1_intense	-0.399190723253755	100
49	SF3B1	10.5736379351206	100
50	SF3B1_intense	7.57899294846688	100
51	SMC1A	-7.63001328278996	100
52	SMC1A_intense	22.7144411781269	100
53	SMC3	23.0823904299528	100
54	SMC3_intense	-30.4387484338694	100
55	SRSF2	10.3480238993962	100
56	SRSF2_intense	2.58579143655258	100
57	STAG2	1.53433905597082	100
58	STAG2_intense	-14.3182314496285	100
59	TET2	17.3819360096376	100
60	TET2_intense	-7.94493760110566	100
61	TP53	43.0159722292166	100
62	TP53_intense	22.5278910660107	100
63	U2AF1_p.S34	23.279117551824	100
64	U2AF1_p.S34_intense	0.9332191027392	100
65	WT1	14.6481008722056	100
66	WT1_intense	9.34995449472801	100
67	add_11	4.80268166909848	100
68	add_11_intense	28.1558017836335	100
69	add_13	11.3830839859664	100
70	add_13_intense	-1.97510952058409	100
71	add_21	0.258864430185787	100
72	add_21_intense	-10.242894311174	100
73	add_22	-18.2902253019617	100
74	add_22_intense	-30.3656018819092	100
75	add_8	5.05545218935173	100
76	add_8_intense	-20.4225464102793	100
77	complex	9.3858659435605	100
78	complex_intense	1.69297895446326	100
79	del_12	17.6158955469422	100
80	del_12_intense	-16.2499406205162	100
81	del_16	-7.37811476380737	100
82	del_16_intense	17.0497929610995	100
83	del_17	8.59174328630674	100
84	del_17_intense	17.700551216729	100
85	del_18	4.78398823036049	100
86	del_18_intense	-53.7484793639351	100
87	del_20	5.53903461625289	100
88	del_20_intense	8.0305680951607	100
89	del_3	-15.1543608128853	100
90	del_3_intense	-2.21077530615832	100
91	del_5	24.9062035243061	100
92	del_5_intense	9.11700913208888	100
93	del_7	12.3375486311568	100
94	del_7_intense	-3.13625105331947	100
95	del_9	21.2616475226442	100
96	del_9_intense	-13.7379077276917	100
97	full_component_CEBPA_bi	-15.4378868927185	100
98	full_component_CEBPA_bi_ITD	112.195473031056	80
99	full_component_CEBPA_bi_ITD_intense	35.5459859810715	52
100	full_component_CEBPA_bi_intense	-43.7489491720422	100
101	full_component_DNMT3A_IDH1_2	-7.28339696697172	100
102	full_component_DNMT3A_IDH1_2_ITD	31.3735226201579	100
103	full_component_DNMT3A_IDH1_2_ITD_intense	31.5511225751407	100
104	full_component_DNMT3A_IDH1_2_intense	0.537931499533996	100
105	full_component_NPM1	-7.2193820047487	100
106	full_component_NPM1_ITD	5.4211637689669	100
107	full_component_NPM1_ITD_intense	-28.7548423028676	100
108	full_component_NPM1_intense	-37.7068630567481	100
109	full_component_TP53_complex	17.5571705211317	100
110	full_component_TP53_complex_intense	5.89104825522285	100
111	full_component_WT1	0.49691236963573	100
112	full_component_WT1_ITD	-1.79149132907198	100
113	full_component_WT1_ITD_intense	52.7501426458881	100
114	full_component_WT1_intense	0.0141961565887726	100
115	full_component_additions	16.5299675404227	100
116	full_component_additions_intense	2.06553092119562	100
117	full_component_chr_splicing_1	7.0899468296455	100
