feature	coef	n
1	age	3.80930415903755	100
2	eln_2017_ratio	-28.4028315661497	100
3	final_component_BAGE3_KMT2C	9.59569248752045	56
4	final_component_CEBPA_bi	0.777525298993133	55
5	final_component_DNMT3A_IDH1_2	-23.7585285194089	94
6	final_component_KIT_NRAS	17.1308201436629	70
7	final_component_NPM1	1.05947930528666	15
8	final_component_TP53_complex	78.0674345371732	100
9	final_component_WT1_t_6_9_ITD	38.1782617759864	95
10	final_component_additions	-35.1514765938435	93
11	final_component_chr_splicing_1	-13.1672148328614	75
12	final_component_chr_splicing_multiple	6.7877466412662	59
13	final_component_inv_3	72.1428077518988	94
14	final_component_not_assigned	-12.194394395223	76
15	final_component_t_11	24.2196089683441	82
16	final_component_t_15_17	-129.248112338434	97
17	final_component_t_8_21	-46.562257795488	98
18	gender	2.52855204631118	68
