feature	coef	n
1	add_11	31.6852982563981	100
2	add_13	11.7043716275048	100
3	add_21	0.254070678399187	100
4	add_22	-27.9598548765713	100
5	add_8	1.91852160927303	100
6	age	3.07427770632696	100
7	complex	20.4334135016906	100
8	del_12	13.5812123188092	100
9	del_13	-30.1870988877	100
10	del_16	0.275678714528967	100
11	del_17	31.8462888691653	100
12	del_18	0.351233169687535	100
13	del_20	7.23317357963495	100
14	del_3	10.7266937294191	100
15	del_5	35.2693160226797	100
16	del_7	17.4125640621058	100
17	del_9	19.7978552655522	100
18	eln_2017_ratio	-25.1312004491368	100
19	gender	7.23618898205373	100
20	inv_3	55.8047348080261	100
21	minusy	-5.96097986653499	100
22	others_transloc	20.9449451494714	100
23	t_10_21	-40.8230126715588	55
24	t_12_13	-119.985989715737	83
25	t_12_17	-49.2102238385011	95
26	t_12_22	-32.9524817236401	99
27	t_13_19	-98.1023704410641	50
28	t_15_16	56.1053383999899	78
29	t_15_17	-100.39312622748	100
30	t_16_17	4.53210015110225	95
31	t_16_21	84.4144873374869	75
32	t_17_19	-52.4941923035053	95
33	t_17_21	-65.7986475225668	94
34	t_1_12	-63.7582952145864	80
35	t_1_14	1.41029440520901	82
36	t_1_16	12.6256166757962	95
37	t_1_17	41.0723818144746	94
38	t_1_19	-42.4299804833818	73
39	t_1_3	99.6796483622248	92
40	t_1_4	25.33270545363	98
41	t_1_5	76.768293682075	76
42	t_1_6	55.8434148582794	80
43	t_2_17	31.0721206749743	94
44	t_2_3	60.0028252017333	82
45	t_2_5	-22.6857996598001	87
46	t_2_7	-64.6558672315024	86
47	t_2_9	-53.0646209921102	84
48	t_3_16	-9.68797362374445	97
49	t_3_21	110.254210741735	91
50	t_3_5	-6.329010206758	77
51	t_3_7	-29.457607707664	81
52	t_3_9	-17.5147922483372	79
53	t_4_12	-91.2280859267505	96
54	t_4_21	-141.52057534729	81
55	t_4_9	62.2693478337752	81
56	t_5_12	-103.538110604612	80
57	t_5_17	25.9570221613739	52
58	t_5_9	-16.3290292591728	87
59	t_6_9	14.4590120414908	100
60	t_7_16	109.183591513942	82
61	t_7_17	-48.9968730050656	90
62	t_7_8	-92.2698910588162	84
63	t_8_10	-40.7693966916136	55
64	t_8_13	120.909679114658	88
65	t_8_16	121.861553388601	92
66	t_8_17	4.86644874258932	97
67	t_8_21	-48.2840908189658	100
68	t_9_11	36.2284344086688	100
69	t_9_13	48.693490544255	64
70	t_9_17	-64.0076344523908	82
71	t_9_22	-105.686825715543	100
72	t_v_11	24.6878759985347	100
