CoxGLM_0	CoxGLM_0.1	CoxGLM_0.2	CoxGLM_0.3	CoxGLM_0.4	CoxGLM_0.5	CoxGLM_0.6	CoxGLM_0.7	CoxGLM_0.8	CoxGLM_0.9	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.708442905444032	0.708361236790095	0.708720578867419	0.708671577675057	0.708736912598207	0.708671577675057	0.708687911405844	0.708573575290332	0.708720578867419	0.708769580059781	0.70858990902112	0.717883801839178	0.704767816016856	0.708197899482221
2	0.70775263381679	0.707421930363301	0.707138470260311	0.707264452528307	0.707264452528307	0.707358939229303	0.707327443662304	0.707358939229303	0.707390434796302	0.707421930363301	0.7074691737138	0.708988834821499	0.701721232736492	0.706193603250343
3	0.728343323099914	0.728310836054123	0.728554488897552	0.728457027760181	0.72842454071439	0.728554488897552	0.728457027760181	0.728440784237285	0.72842454071439	0.728440784237285	0.728457027760181	0.73717167779348	0.725273297272713	0.7290742816302
4	0.704271798147557	0.704543276908336	0.704734908974768	0.704734908974768	0.704766847652507	0.704814755669115	0.704878633024593	0.704894602363462	0.704878633024593	0.704846694346854	0.704846694346854	0.721598530820824	0.701732673267327	0.704830725007985
5	0.714983661936258	0.714431167027104	0.714225954632275	0.714068098943945	0.713989171099781	0.713862886549117	0.713799744273785	0.713768173136119	0.71372081642962	0.71372081642962	0.713673459723121	0.70057933037617	0.706270027940457	0.712173830683989
6	0.700076461305699	0.701052563080577	0.701638224145504	0.701784639411736	0.701882249589224	0.702028664855456	0.702012396492541	0.702028664855456	0.702093738307114	0.702126275032943	0.702126275032943	0.691372887146366	0.702614325920383	0.701345393613041
7	0.718399425017968	0.7183681759945	0.718086934783288	0.718024436736352	0.71829005343583	0.718493172088372	0.718571294647042	0.71860254367051	0.718618168182244	0.718508796600106	0.71852442111184	0.709337208212243	0.710196556357614	0.717336958220056
8	0.712514511260738	0.711895364135903	0.711446482470397	0.711291695689188	0.711183344942342	0.711198823620463	0.71098212212677	0.710920207414287	0.710842814023682	0.710827335345562	0.710780899311199	0.718628589118489	0.705162139153316	0.710889250058045
9	0.694427384685005	0.694330413420823	0.694540517826551	0.694637489090733	0.694718298477551	0.694815269741733	0.694847593496461	0.694815269741733	0.694847593496461	0.694863755373824	0.694815269741733	0.711647865016	0.692698063807092	0.694750622232278
10	0.733053449048338	0.732472661500423	0.732008031462091	0.731908467882449	0.731609777143521	0.731360868194414	0.731277898544712	0.731244710684831	0.73119492889501	0.731161741035129	0.731078771385427	0.717181355060319	0.723744254351758	0.729751256990193
