feature	coef	n
1	ASXL1	23.1665068073662	99
2	BCOR	-4.78366969161173	52
3	CBL	5.49726343535489	49
4	CEBPA_bi	-20.8331642659788	72
5	CEBPA_mono	-1.59716877708242	45
6	DNMT3A	14.3824319868271	94
7	EZH2	20.1563831183377	85
8	FLT3_TKD	1.14162497928717	52
9	FLT3_other	2.82317472436653	46
10	GATA2	-9.08066534844328	65
11	IDH1	-0.587700540036083	59
12	IDH2_p.R140	5.71394717639798	57
13	IDH2_p.R172	-21.5025532430625	82
14	ITD	25.0111459525564	100
15	KIT	-16.4043694928193	74
16	KRAS	6.92778735635598	64
17	MLL	12.8483965283921	83
18	MYC	-12.0608337716818	66
19	NF1	-5.31902677053257	55
20	NPM1	-5.28913138785709	77
21	NRAS_p.G12_13	1.6703962651855	47
22	NRAS_p.Q61_62	14.0355024692679	72
23	PHF6	-3.20791067503606	47
24	PTPN11	-20.7038422787885	93
25	RAD21	-11.8307019083548	69
26	RUNX1	0.971772900490679	37
27	SF3B1	26.030302950102	90
28	SMC1A	19.0953714604282	79
29	SMC3	-2.18177150289277	41
30	SRSF2	23.4252714263804	99
31	STAG2	-2.97140089557101	53
32	TET2	22.5013128704402	98
33	TP53	72.158287876795	100
34	U2AF1_p.S34	16.2850620487435	80
35	WT1	11.6162094489409	77
36	add_11	14.3744404035776	75
37	add_13	11.7883651164213	69
38	add_21	9.44122796369037	72
39	add_22	-34.0159617761693	94
40	add_8	6.34412733962371	65
41	complex	0.979644224753975	13
42	del_12	3.03062804671574	55
43	del_13	-27.7862861231613	95
44	del_16	5.12647871010129	53
45	del_17	6.31629173970154	62
46	del_18	-26.5681827377883	83
47	del_20	9.84818042330846	63
48	del_3	-6.35577138470137	58
49	del_5	17.1163843031611	80
50	del_7	15.3695866101575	86
51	del_9	13.5740411581074	70
52	final_component_BAGE3_KMT2C	14.6629649194504	53
53	final_component_CEBPA_bi	-4.18808878905798	21
54	final_component_DNMT3A_IDH1_2	-0.1656348170778	36
55	final_component_KIT_NRAS	-5.90346805657639	44
56	final_component_NPM1	-5.56931006402647	79
57	final_component_TP53_complex	80.063576411451	100
58	final_component_WT1_t_6_9_ITD	30.7486727842426	94
59	final_component_additions	-22.9201810983604	85
60	final_component_chr_splicing_1	2.01002394373478	37
61	final_component_chr_splicing_multiple	48.7447944890225	100
62	final_component_inv_3	94.1553071475541	99
63	final_component_not_assigned	-11.3521233127138	72
64	final_component_t_11	7.88004431905523	59
65	final_component_t_15_17	-110.060867414689	99
66	final_component_t_8_21	-22.3637490964253	71
67	minusy	4.70865450693539	50
68	others_transloc	17.0225846406252	70
69	t_8_21	-55.0865973574353	98
70	t_v_11	-1.14579121626616	37
