feature	coef	n
1	add_11	13.5224843599672	75
2	add_13	13.0012736022459	62
3	add_21	7.02548998702739	56
4	add_22	-22.2787539403959	77
5	add_8	3.92789942526975	50
6	age	3.74122041540478	100
7	complex	-11.1100864804572	34
8	del_12	0.649567051772665	62
9	del_13	-23.5826510634307	84
10	del_16	-3.19175436217051	67
11	del_17	10.821473545717	74
12	del_18	-11.3305567406156	65
13	del_20	1.57900948570655	56
14	del_3	1.42031911114475	50
15	del_5	11.2833099346183	76
16	del_7	10.8697135809662	81
17	del_9	13.4478770755613	70
18	eln_2017_ratio	-26.4197337498566	100
19	final_component_BAGE3_KMT2C	12.0844430786981	47
20	final_component_CEBPA_bi	-0.682579383320646	50
21	final_component_DNMT3A_IDH1_2	-24.4947861318467	93
22	final_component_KIT_NRAS	16.1157333783069	52
23	final_component_NPM1	0.494540051908042	12
24	final_component_TP53_complex	80.810359229643	100
25	final_component_WT1_t_6_9_ITD	37.6480552092071	95
26	final_component_additions	-30.6989635532508	91
27	final_component_chr_splicing_1	-11.2207234954808	74
28	final_component_chr_splicing_multiple	8.35034141043026	66
29	final_component_inv_3	66.2922135659769	92
30	final_component_not_assigned	-11.8549296048274	77
31	final_component_t_11	15.2326226810083	72
32	final_component_t_15_17	-119.860003092195	97
33	final_component_t_8_21	-11.2632664389357	56
34	minusy	-1.69645528730457	52
35	others_transloc	16.6072377553282	71
36	t_8_21	-37.2828115921499	99
37	t_v_11	12.0651493949923	58
