feature	coef	n
1	ASXL1	32.5708418494464	100
2	BCOR	6.70086273409613	100
3	CBL	6.33289862539131	100
4	CEBPA_bi	-29.4737958254634	100
5	CEBPA_mono	-3.13952192511339	100
6	DNMT3A	10.909096500589	100
7	EZH2	26.9175294646696	100
8	FLT3_TKD	-1.43038385976809	100
9	FLT3_other	2.01745065491527	100
10	GATA2	-12.0118415448597	100
11	IDH1	-4.30182061989373	100
12	IDH2_p.R140	3.56947646334755	100
13	IDH2_p.R172	-30.0763634933244	100
14	ITD	21.2257637964051	100
15	KIT	-25.902360222982	100
16	KRAS	10.0097718753347	100
17	MLL	23.9074040711712	100
18	MYC	-16.8467754893284	100
19	NF1	-6.02678557265722	100
20	NPM1	-14.8659797747732	100
21	NRAS_p.G12_13	0.282416598629597	100
22	NRAS_p.Q61_62	9.22398320636051	100
23	PHF6	6.16910613241754	100
24	PTPN11	-19.5683769149286	100
25	RAD21	-13.405996214975	100
26	RUNX1	17.6192034772263	100
27	SF3B1	37.7624133270343	100
28	SMC1A	22.9749448554147	100
29	SMC3	2.03808447677076	100
30	SRSF2	28.3139743051494	100
31	STAG2	8.26177970336151	100
32	TET2	21.0161039299121	100
33	TP53	66.6422492697171	100
34	U2AF1_p.S34	31.8028890516698	100
35	WT1	18.9846901534536	100
36	add_11	28.5077267396837	100
37	add_13	15.4721285332254	100
38	add_21	4.57362768721518	100
39	add_22	-31.1455347772957	100
40	add_8	5.86195041741844	100
41	complex	24.5929120690848	100
42	del_12	13.5075301392849	100
43	del_13	-26.8401839544438	100
44	del_16	8.51944272717793	100
45	del_17	24.2853703387258	100
46	del_18	-12.2880440360574	100
47	del_20	15.8939304702994	100
48	del_3	4.53516226333308	100
49	del_5	37.1238474184211	100
50	del_7	21.0044270826052	100
51	del_9	18.097231726674	100
52	inv_3	62.3412558940678	100
53	minusy	3.63767901087739	100
54	others_transloc	18.4890497998322	100
55	t_10_21	-40.5522014136759	55
56	t_12_13	-90.7583901952423	83
57	t_12_17	-39.0360781446332	95
58	t_12_22	-15.4281265522258	99
59	t_13_19	-71.6101987108252	50
60	t_15_16	10.7579731744366	78
61	t_15_17	-85.7069169034877	100
62	t_16_17	20.7313015788215	95
63	t_16_21	81.5453369205895	75
64	t_17_19	-50.5877438305376	95
65	t_17_21	-72.0204130272512	94
66	t_1_12	-67.4739700542088	80
67	t_1_14	29.0087964368699	82
68	t_1_16	31.4654971533074	95
69	t_1_17	45.1860134481975	94
70	t_1_19	-27.831156594996	73
71	t_1_3	80.2445007242493	92
72	t_1_4	33.9293831027022	98
73	t_1_5	52.5647421137194	76
74	t_1_6	43.9373266034556	80
75	t_2_17	25.427686154629	94
76	t_2_3	44.5795550959035	82
77	t_2_5	-10.2034756846333	87
78	t_2_7	-59.3705864267256	86
79	t_2_9	-46.3767446697708	84
80	t_3_16	-2.92788880897378	97
81	t_3_21	92.1005759135053	91
82	t_3_5	-12.8520663342134	77
83	t_3_7	-23.3701880253503	81
84	t_3_9	-0.510305055782028	79
85	t_4_12	-55.4017985140268	96
86	t_4_21	-96.8288764976506	81
87	t_4_9	66.0463268440975	81
88	t_5_12	-73.3202742953967	80
89	t_5_17	0.527391495142645	52
90	t_5_9	-6.95601191237482	87
91	t_6_9	9.42555199871465	100
92	t_7_16	78.0028641350872	82
93	t_7_17	-48.3138707482863	90
94	t_7_8	-85.5080665556021	84
95	t_8_10	-40.4942340071627	55
96	t_8_13	100.150305289812	88
97	t_8_16	88.8971142354184	92
98	t_8_17	-0.369184566400754	97
99	t_8_21	-60.0140342976459	100
100	t_9_11	20.2421193274398	100
101	t_9_13	71.6630223366222	64
102	t_9_17	-69.6522331611761	82
103	t_9_22	-85.0355314595226	100
104	t_v_11	0.291682964420284	100
