feature	coef	n
1	add_11	0.0910641350510032	20
2	add_13	0.0450331736566989	15
3	add_21	0.0209144796101775	7
4	add_22	-0.154185516225257	44
5	add_8	0.0158753125195865	1
6	age	829.056110353134	100
7	del_12	0.0331680928599296	13
8	del_13	-0.0464674379694551	22
9	del_16	-0.00397205900089925	10
10	del_17	0.166937282561157	39
11	del_18	-0.00980952048316057	3
12	del_20	0.0296357284179773	8
13	del_3	0.00392427934940452	3
14	del_5	0.342222655233539	42
15	del_7	0.299857218228529	50
16	del_9	0.0366835656350542	13
17	eln_2017_ratio	-20.4523897939625	100
18	final_component_BAGE3_KMT2C	0.0014354812851344	2
19	final_component_CEBPA_bi	-0.00746549663001439	3
20	final_component_DNMT3A_IDH1_2	-0.362757559282895	64
21	final_component_KIT_NRAS	0.00570282743489898	8
22	final_component_TP53_complex	5.99972079789971	100
23	final_component_WT1_t_6_9_ITD	0.544080270867456	77
24	final_component_additions	-0.283401239232114	55
25	final_component_chr_splicing_1	-0.124007246295258	24
26	final_component_chr_splicing_multiple	0.832350294416848	58
27	final_component_inv_3	0.114366754098264	47
28	final_component_not_assigned	-0.15838526493588	25
29	final_component_t_11	0.119009821899803	24
30	final_component_t_15_17	-0.23998928606487	57
31	final_component_t_8_21	-0.164274339584679	21
32	inv_3	0.189649060925132	52
33	minusy	-0.0300536042628628	9
34	others_transloc	0.0832148799586658	23
35	t_12_13	-0.00479030899732032	10
36	t_12_17	-0.00491811891330228	13
37	t_12_22	-0.000360186176610023	1
38	t_13_19	-0.0193339609559931	43
39	t_15_17	-0.226162575176216	49
40	t_16_21	0.0179272364868812	13
41	t_17_21	-0.0187961250877263	27
42	t_1_12	-0.000380121749793936	1
43	t_1_17	0.00183095924150581	4
44	t_1_19	-0.00021477440605353	1
45	t_1_3	0.0198431716922468	16
46	t_1_4	0.000578660212895133	1
47	t_1_5	0.00805463184155759	7
48	t_1_6	0.00264897025399272	2
49	t_2_17	0.00823413683961086	17
50	t_2_3	0.00157683788944486	2
51	t_2_7	-0.000242432766367765	1
52	t_3_16	-0.00807740763794192	18
53	t_3_21	0.039362062548304	27
54	t_3_7	0.00113713654209723	4
55	t_4_12	-0.0192205609359533	35
56	t_4_21	-0.0436613633055244	56
57	t_5_12	-0.00922408407477322	17
58	t_5_9	-0.000197466078312147	1
59	t_7_16	0.012244267401306	9
60	t_7_17	-0.0253170304969739	30
61	t_8_13	0.0330166395942886	27
62	t_8_16	0.0497608514284924	30
63	t_8_17	0.00073630080880245	1
64	t_8_21	-0.758843126761404	78
65	t_9_11	0.110142057060508	35
66	t_9_17	-0.00476490958716104	12
67	t_9_22	-0.0897543373467253	62
68	t_v_11	0.0819364346109717	21
