feature	coef	n
1	eln_2017_ratio	-31.7137808184389	100
2	final_component_BAGE3_KMT2C	-10.4514555054964	79
3	final_component_CEBPA_bi	-12.8435114577375	52
4	final_component_DNMT3A_IDH1_2	-11.9191448828192	73
5	final_component_KIT_NRAS	-20.5813250297291	68
6	final_component_NPM1	8.68400092592633	67
7	final_component_TP53_complex	91.3029775995184	100
8	final_component_WT1_t_6_9_ITD	17.9517666912177	82
9	final_component_additions	-46.937071370724	99
10	final_component_chr_splicing_1	-11.632575586402	75
11	final_component_chr_splicing_multiple	33.3256828494139	100
12	final_component_inv_3	58.3117821486708	100
13	final_component_not_assigned	-30.0951360932493	99
14	final_component_t_11	-10.1976722845486	65
15	final_component_t_15_17	-152.639697321566	99
16	final_component_t_8_21	-69.840043928153	100
