CoxGLM_0	CoxGLM_0.1	CoxGLM_0.2	CoxGLM_0.3	CoxGLM_0.4	CoxGLM_0.5	CoxGLM_0.6	CoxGLM_0.7	CoxGLM_0.8	CoxGLM_0.9	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.641809450696634	0.641809450696634	0.641809450696634	0.641809450696634	0.641809450696634	0.641809450696634	0.641809450696634	0.641809450696634	0.641809450696634	0.641809450696634	0.641809450696634	0.643018146774905	0.641809450696634	0.641809450696634
2	0.63999779531031	0.63999779531031	0.63999779531031	0.63999779531031	0.63999779531031	0.63999779531031	0.63999779531031	0.63999779531031	0.63999779531031	0.63999779531031	0.63999779531031	0.637659249460638	0.639856065258815	0.63999779531031
3	0.666853467179962	0.666853467179962	0.66703214593181	0.66703214593181	0.66703214593181	0.66703214593181	0.66703214593181	0.66703214593181	0.66703214593181	0.66703214593181	0.66703214593181	0.669826031869792	0.666593570813638	0.666772249565486
4	0.623035771319067	0.623035771319067	0.623035771319067	0.623035771319067	0.623035771319067	0.623035771319067	0.623035771319067	0.623035771319067	0.623035771319067	0.623035771319067	0.623035771319067	0.624752475247525	0.622939955285851	0.623035771319067
5	0.64787920882729	0.64787920882729	0.64787920882729	0.64787920882729	0.64787920882729	0.64787920882729	0.64787920882729	0.64787920882729	0.64787920882729	0.64787920882729	0.64787920882729	0.646119117902414	0.64570080032834	0.647800280983125
6	0.618628902373554	0.618628902373554	0.618628902373554	0.618238461663603	0.618628902373554	0.618628902373554	0.618238461663603	0.618238461663603	0.618238461663603	0.618238461663603	0.618238461663603	0.621036620084921	0.618254730026517	0.618238461663603
7	0.62261335583263	0.616347926627293	0.616347926627293	0.616347926627293	0.616347926627293	0.616347926627293	0.616347926627293	0.616347926627293	0.616347926627293	0.616347926627293	0.616347926627293	0.618722852410862	0.616347926627293	0.62261335583263
8	0.669808838325207	0.669808838325207	0.669808838325207	0.669808838325207	0.669808838325207	0.669808838325207	0.669808838325207	0.669808838325207	0.669808838325207	0.669808838325207	0.669808838325207	0.667618605371101	0.669808838325207	0.669808838325207
9	0.622531273232699	0.622531273232699	0.622531273232699	0.622531273232699	0.622531273232699	0.622531273232699	0.622531273232699	0.622531273232699	0.622531273232699	0.622531273232699	0.622531273232699	0.61092704528558	0.622191873808062	0.622369654459062
10	0.678467716509301	0.678467716509301	0.678467716509301	0.678467716509301	0.678467716509301	0.678467716509301	0.678467716509301	0.678467716509301	0.678467716509301	0.678467716509301	0.678467716509301	0.666486899092312	0.677173389973947	0.678467716509301
