feature	coef	n
1	eln_2017_ratio	-31.515274360203	100
2	final_component_BAGE3_KMT2C	-11.0153041196746	78
3	final_component_CEBPA_bi	-13.2808620993864	56
4	final_component_DNMT3A_IDH1_2	-11.3823901189362	72
5	final_component_KIT_NRAS	-20.0779749105892	67
6	final_component_NPM1	8.58658633685306	65
7	final_component_TP53_complex	90.6370240880551	100
8	final_component_WT1_t_6_9_ITD	17.5573458525647	82
9	final_component_additions	-47.303846934463	99
10	final_component_chr_splicing_1	-11.6785160811354	74
11	final_component_chr_splicing_multiple	32.2246431882898	100
12	final_component_inv_3	57.7450556880376	100
13	final_component_not_assigned	-30.3608945405916	99
14	final_component_t_11	-9.84989107566568	66
15	final_component_t_15_17	-151.09065202519	99
16	final_component_t_8_21	-70.159248696068	100
17	gender	3.91347449685048	75
