feature	coef	n
1	add_11	12.4549368104152	66
2	add_13	8.02582925247573	60
3	add_21	6.14954477109926	46
4	add_22	-19.7208055713413	80
5	add_8	2.3293247415641	42
6	complex	-2.41101885890293	11
7	del_12	-2.27492102442217	53
8	del_13	-22.1097792910376	79
9	del_16	-1.04008486099025	49
10	del_17	17.7323373393014	82
11	del_18	-7.7073924396133	47
12	del_20	5.07806480589013	53
13	del_3	3.49820984847026	37
14	del_5	25.0415177329526	93
15	del_7	8.45380043858356	74
16	del_9	6.97066492275637	39
17	eln_2017_ratio	-29.1575188316024	100
18	final_component_BAGE3_KMT2C	-4.38891384691102	46
19	final_component_CEBPA_bi	-10.495550398329	42
20	final_component_DNMT3A_IDH1_2	-8.32014538457826	58
21	final_component_KIT_NRAS	-10.4003577024563	48
22	final_component_NPM1	5.91405556526659	49
23	final_component_TP53_complex	78.9322836245067	100
24	final_component_WT1_t_6_9_ITD	19.7577162872438	79
25	final_component_additions	-33.2558309973337	93
26	final_component_chr_splicing_1	-4.86771622085174	50
27	final_component_chr_splicing_multiple	33.2490313979491	100
28	final_component_inv_3	18.4885710297072	56
29	final_component_not_assigned	-26.0452384567051	96
30	final_component_t_11	-7.81232741230817	44
31	final_component_t_15_17	-60.4867907480039	62
32	final_component_t_8_21	-17.9250876593466	44
33	gender	3.1638055562469	61
34	inv_3	28.1005747755175	74
35	minusy	1.70014461781145	37
36	others_transloc	9.66283296899347	49
37	t_10_21	-7.80430196167069	16
38	t_12_13	-69.1106726662165	80
39	t_12_17	-15.9576602865744	46
40	t_12_22	-4.88523254566441	36
41	t_13_19	-51.5539048208668	50
42	t_15_16	10.6093821191271	26
43	t_15_17	-58.4869450324324	62
44	t_16_17	16.2116658071621	42
45	t_16_21	71.6342684825181	52
46	t_17_19	-15.1464059384601	43
47	t_17_21	-70.1932288431133	54
48	t_1_12	-8.19458008011319	23
49	t_1_14	0.367088586143923	3
50	t_1_16	11.828092821104	38
51	t_1_17	39.0674090933462	52
52	t_1_19	-10.6716394690507	42
53	t_1_3	38.9512618235617	65
54	t_1_4	10.5301353007411	33
55	t_1_5	42.0343363441096	47
56	t_1_6	46.3543430054527	45
57	t_2_17	11.7945056834284	51
58	t_2_3	13.4862009154491	38
59	t_2_5	-3.80075953893118	33
60	t_2_7	-34.8095834583971	72
61	t_2_9	-18.7798314023323	42
62	t_3_16	-8.04747143566371	57
63	t_3_21	65.1205553679111	81
64	t_3_5	-10.5632366006473	52
65	t_3_7	-36.3679199927614	61
66	t_3_9	0.47135447418623	7
67	t_4_12	-31.6839873278666	55
68	t_4_21	-66.1447290811891	61
69	t_4_9	13.4097660411601	42
70	t_5_12	-26.959185612853	57
71	t_5_17	-2.26201684378674	7
72	t_5_9	-5.52124774486543	31
73	t_6_9	-19.832770037817	68
74	t_7_16	44.4968764375559	64
75	t_7_17	-45.7148382538381	61
76	t_7_8	-33.4682660436114	68
77	t_8_10	-0.0255550494285731	14
78	t_8_13	52.1097778435127	77
79	t_8_16	71.9574914297005	68
80	t_8_17	4.82131989771903	40
81	t_8_21	-46.5914711877138	91
82	t_9_11	9.44682102483889	46
83	t_9_13	34.3884181990101	48
84	t_9_17	-40.1040150027299	72
85	t_9_22	-70.9251241141188	90
86	t_v_11	-0.469002288707317	20
