feature	coef	n
1	add_11	0.547040247492135	79
2	add_13	0.0586186013634892	16
3	add_21	0.0184709252987836	7
4	add_22	-0.135809828640678	38
5	add_8	0.0877098707885739	13
6	age	884.030397709384	100
7	complex	3.7053887322438	100
8	del_12	0.141733960448594	37
9	del_13	-0.0336541243775938	18
10	del_16	0.0316823335903397	11
11	del_17	0.564716653071499	78
12	del_18	0.00822323511049794	7
13	del_20	0.0741036760390908	21
14	del_3	0.0225952182213684	11
15	del_5	2.24264332806397	98
16	del_7	1.70964372601143	96
17	del_9	0.0543851993326047	17
18	gender	1.15058025675894	71
19	inv_3	0.426329457596022	89
20	minusy	-0.0357149347605094	8
21	others_transloc	0.161153624166033	36
22	t_12_13	-0.00498064669619406	13
23	t_12_17	-0.00606479421996825	11
24	t_13_19	-0.00982417851538088	18
25	t_15_17	-0.379349017915935	84
26	t_16_21	0.0287524368796473	17
27	t_17_21	-0.0208129095954359	28
28	t_1_12	-0.0042728895530794	10
29	t_1_17	0.0032809077426479	5
30	t_1_19	-0.00157657266562637	5
31	t_1_3	0.0262251464855662	22
32	t_1_4	0.000598191893957118	1
33	t_1_5	0.00984851048062125	10
34	t_1_6	0.00704307031681441	6
35	t_2_17	0.00839727079173174	18
36	t_2_3	0.00159902642738663	2
37	t_2_9	-0.000837846960504103	1
38	t_3_16	-0.00165113415664337	5
39	t_3_21	0.0495673451192784	35
40	t_3_7	0.00232462286874748	2
41	t_4_12	-0.009025954488965	16
42	t_4_21	-0.0344982077738356	47
43	t_4_9	0.000660588677752099	1
44	t_5_12	-0.0107105289041563	18
45	t_5_9	-0.000345507108021909	2
46	t_6_9	0.0448276867267583	28
47	t_7_16	0.0147530953664695	10
48	t_7_17	-0.0238764558176977	33
49	t_8_13	0.052821318805394	33
50	t_8_16	0.068979746519351	39
51	t_8_21	-1.99875785335536	100
52	t_9_11	0.153400802080151	45
53	t_9_17	-0.00141717658012685	5
54	t_9_22	-0.077479716388161	56
55	t_v_11	0.305025208781572	48
