feature	coef	n
1	add_11	0.43176889049814	72
2	add_13	0.03544366539958	11
3	add_21	0.0115166122902986	9
4	add_22	-0.109175539698976	34
5	add_8	0.0183619651174963	3
6	age	837.174875378857	100
7	complex	1.89201627815563	92
8	del_12	0.137622839510682	37
9	del_13	-0.0313630247539828	17
10	del_16	0.0303494112936574	11
11	del_17	0.694887125880261	85
12	del_18	0.0098405459830973	8
13	del_20	0.0448781346963234	14
14	del_3	0.0372210972862086	14
15	del_5	1.7910185933345	96
16	del_7	0.652263938341543	76
17	del_9	0.0683314797706009	20
18	eln_2017_ratio	-22.3252260613422	100
19	gender	0.245603593412591	29
20	inv_3	0.258893995975582	74
21	minusy	-0.0279456057564079	8
22	others_transloc	0.123404071002246	30
23	t_12_13	-0.00754344803651812	18
24	t_12_17	-0.00662240456787315	13
25	t_12_22	-0.00131168106434485	2
26	t_13_19	-0.0254585919493938	50
27	t_15_17	-0.488761487330935	91
28	t_16_21	0.0323040335149932	19
29	t_17_21	-0.0210185850998834	29
30	t_1_12	-0.00174435438890206	6
31	t_1_16	-0.00021873545731895	1
32	t_1_17	0.00297641585310239	5
33	t_1_19	-0.000790855628617735	2
34	t_1_3	0.0297359737930342	25
35	t_1_4	0.000896334384083084	1
36	t_1_5	0.0144195160509273	15
37	t_1_6	0.00411743612519889	4
38	t_2_17	0.010087414801263	18
39	t_2_3	0.00230677981908573	3
40	t_2_7	-0.00120875006044176	4
41	t_2_9	-0.000361978064699502	1
42	t_3_16	-0.00217107121067701	6
43	t_3_21	0.0491535704770685	33
44	t_3_7	0.00107072203125457	4
45	t_4_12	-0.028425197869263	46
46	t_4_21	-0.0478230353623836	58
47	t_4_9	0.00124857561134399	2
48	t_5_12	-0.0136576127409676	21
49	t_5_9	-0.000329319625995666	2
50	t_6_9	0.00882372126761339	6
51	t_7_16	0.0185017148942212	14
52	t_7_17	-0.0226640594484978	30
53	t_7_8	-0.000842289512008707	3
54	t_8_13	0.0547983962944483	34
55	t_8_16	0.0711624042291088	39
56	t_8_21	-0.969765621912549	93
57	t_9_11	0.153271977365832	46
58	t_9_17	-0.0017549052931052	6
59	t_9_22	-0.138219370005401	75
60	t_v_11	0.183161738575796	37
