feature	coef	n
1	ASXL1	13.3842044747197	86
2	BCOR	-0.0504051905174041	46
3	CBL	2.61011371450822	41
4	CEBPA_bi	2.28486310901524	36
5	CEBPA_mono	-4.56438760783578	51
6	DNMT3A	6.12745027565375	70
7	EZH2	10.1731981361199	59
8	FLT3_TKD	-0.527790371592815	45
9	FLT3_other	1.2442089961661	42
10	GATA2	-12.0610855911817	72
11	IDH1	-3.67937075473909	62
12	IDH2_p.R140	-2.52809534665606	50
13	IDH2_p.R172	-44.6651651196142	98
14	ITD	27.1907991258627	100
15	KIT	-2.19169120967035	34
16	KRAS	9.75039515025788	65
17	MLL	4.81255617299554	49
18	MYC	-1.06765514937784	30
19	NF1	4.06153846028445	49
20	NPM1	-2.16149145000224	29
21	NRAS_p.G12_13	5.27873749930874	62
22	NRAS_p.Q61_62	21.2009350518603	82
23	PHF6	0.92626152200279	42
24	PTPN11	-10.6715464112374	70
25	RAD21	-5.53290753848358	50
26	RUNX1	-1.77102794974506	46
27	SF3B1	3.08468418203979	47
28	SMC1A	9.55747946304827	59
29	SMC3	0.0908822284293625	37
30	SRSF2	3.70991796808714	52
31	STAG2	-2.36656547306094	38
32	TET2	2.86573025081677	49
33	TP53	84.1725393834161	100
34	U2AF1_p.S34	7.099662371999	64
35	WT1	27.6579273283157	99
36	add_11	17.6140025514247	84
37	add_13	11.9670439819642	64
38	add_21	1.22555910399713	46
39	add_22	-22.8444851979264	86
40	add_8	1.66449645856742	41
41	age	3.8189993194142	100
42	complex	5.39077225533116	47
43	del_12	9.63653406092874	56
44	del_13	-22.7481217009245	94
45	del_16	-1.77424504077387	47
46	del_17	7.48321126210372	53
47	del_18	-4.99162199547493	44
48	del_20	1.55150993802394	39
49	del_3	-2.49705302339858	36
50	del_5	8.12423640457842	57
51	del_7	9.94264962396975	85
52	del_9	14.7875789704886	71
53	eln_2017_ratio	-27.4398170270461	100
54	inv_3	58.6985161478566	94
55	minusy	-4.28626101414289	46
56	others_transloc	15.6854422631805	65
57	t_10_21	-2.05896486876631	7
58	t_12_13	-32.6797029796567	52
59	t_12_17	-21.8836138867168	68
60	t_12_22	-3.96265486236718	25
61	t_13_19	-68.1224233761235	50
62	t_15_16	23.3735429821929	49
63	t_15_17	-93.8490283549911	95
64	t_16_17	7.52619093108979	37
65	t_16_21	49.1053587442904	50
66	t_17_19	-2.87970473522273	22
67	t_17_21	-42.3500929775135	57
68	t_1_12	-17.275366842971	35
69	t_1_14	0.29114791084097	10
70	t_1_16	-0.560602788630718	22
71	t_1_17	33.0107178731406	50
72	t_1_19	-16.3455280050595	63
73	t_1_3	57.29598456448	77
74	t_1_4	7.55780363835107	31
75	t_1_5	46.7793623846318	44
76	t_1_6	36.4804007245942	36
77	t_2_17	30.1349756426942	62
78	t_2_3	21.3004462784385	38
79	t_2_5	-0.467472839340164	14
80	t_2_7	-23.8493460149746	61
81	t_2_9	-15.9353304434554	38
82	t_3_16	-1.04354347761183	46
83	t_3_21	84.1292431482358	87
84	t_3_5	2.36578342107654	28
85	t_3_7	8.17008118392272	49
86	t_3_9	2.07298323468775	12
87	t_4_12	-53.0555905264621	69
88	t_4_21	-86.5867310354912	80
89	t_4_9	16.9451803721853	54
90	t_5_12	-36.0328363235485	57
91	t_5_17	0.326112127318786	3
92	t_5_9	-15.423169479899	53
93	t_6_9	4.22952296592811	29
94	t_7_16	50.8688153858055	75
95	t_7_17	-41.6752423516231	71
96	t_7_8	-12.8653615284215	39
97	t_8_10	-0.866532496609854	7
98	t_8_13	121.182856374739	85
99	t_8_16	96.7667583053062	76
100	t_8_17	12.2138661310776	34
101	t_8_21	-33.9477367839642	97
102	t_9_11	39.0104431009269	83
103	t_9_13	28.0563433904087	51
104	t_9_17	-23.5167547345654	57
105	t_9_22	-71.1097245678265	87
106	t_v_11	17.841964806367	66
