feature	coef	n
1	add_11	14.88880067058	73
2	add_13	5.71442445093873	45
3	add_21	4.49229219624894	46
4	add_22	-25.7025023179397	85
5	add_8	3.11941810015321	42
6	ahd	-42.7960829229238	100
7	ASXL1	6.41890072192601	61
8	BCOR	0.983035301967593	43
9	bm_blasts	0.0864305720246592	66
10	CBL	5.91723640612204	46
11	CEBPA_bi	-4.13023064380033	25
12	CEBPA_mono	-0.948126051240353	41
13	complex	-0.388843050495627	3
14	del_12	2.05316991246918	46
15	del_13	-30.2099868312076	94
16	del_16	-1.26915220876597	51
17	del_17	16.7853300113601	70
18	del_18	-18.9107465419042	72
19	del_20	3.29446162811383	52
20	del_3	-0.533858516833387	35
21	del_5	14.4382287049303	73
22	del_7	12.094582424324	77
23	del_9	7.14117017148065	46
24	DNMT3A	12.5655329688454	89
25	eln_2017_ratio	-27.2669789580931	100
26	EZH2	12.1154767088969	70
27	final_component_additions	-29.8471933675852	89
28	final_component_BAGE3_KMT2C	-14.2823098026596	55
29	final_component_CEBPA_bi	-3.2817233610186	21
30	final_component_chr_splicing_1	-3.96903599644496	40
31	final_component_chr_splicing_multiple	23.9496571575153	94
32	final_component_DNMT3A_IDH1_2	-5.79221486524005	37
33	final_component_inv_3	51.4001391088173	90
34	final_component_KIT_NRAS	0.87326689545857	31
35	final_component_not_assigned	-13.5246429476543	80
36	final_component_NPM1	0.044475096578682	5
37	final_component_t_11	0.00824974847605714	30
38	final_component_t_15_17	-97.4163437542441	97
39	final_component_t_8_21	-13.37924854113	35
40	final_component_TP53_complex	54.7434215811096	100
41	final_component_WT1_t_6_9_ITD	17.5606328589738	78
42	FLT3_other	0.827686987417441	36
43	FLT3_TKD	-0.915507184024928	42
44	GATA2	-8.43299882786794	56
45	gender	0.927804695858057	42
46	hb	-0.0246300838091664	45
47	IDH1	0.451664720630481	42
48	IDH2_p.R140	8.62354512194093	73
49	IDH2_p.R172	-19.2034179663257	77
50	ITD	8.84546048296071	79
51	KIT	-10.8321922200242	53
52	KRAS	0.84528393840803	44
53	minusy	2.64370307280317	43
54	MLL	2.39775788484056	39
55	MYC	-10.2273436904891	54
56	NF1	-4.86512782265023	53
57	NPM1	-0.0864014372122227	3
58	NRAS_p.G12_13	-0.796541740489051	47
59	NRAS_p.Q61_62	10.7971646447875	64
60	others_transloc	9.31918685440082	56
61	perf_status	25.2843088763215	100
62	PHF6	-0.149461389133409	37
63	plt	-0.0246813299162213	61
64	PTPN11	-14.7034114353134	79
65	RAD21	-7.03396010777062	51
66	RUNX1	-2.22473455890242	35
67	secondary	9.19389399704197	95
68	SF3B1	18.1988408945668	82
69	SMC1A	14.5414049928219	69
70	SMC3	1.33984514256218	36
71	SRSF2	13.3432324511819	94
72	STAG2	-0.30143053363733	34
73	t_8_21	-35.9194317375707	86
74	t_v_11	-2.29733072831364	32
75	TET2	19.0855604033281	96
76	TP53	56.108885186273	100
77	U2AF1_p.S34	12.1766494292724	69
78	wbc	0.185907825304775	100
79	WT1	13.9310213720145	82
