CoxGLM_0	CoxGLM_0.1	CoxGLM_0.2	CoxGLM_0.3	CoxGLM_0.4	CoxGLM_0.5	CoxGLM_0.6	CoxGLM_0.7	CoxGLM_0.8	CoxGLM_0.9	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.579831109223658	0.579447266550153	0.579512601473303	0.579561602665665	0.579561602665665	0.579561602665665	0.578018065106251	0.578018065106251	0.578018065106251	0.578018065106251	0.578018065106251	0.580851967397873	0.579226761184522	0.579667771915783
2	0.574384655359758	0.574211429741264	0.574400403143258	0.574400403143258	0.574384655359758	0.574384655359758	0.574384655359758	0.574384655359758	0.574384655359758	0.574384655359758	0.574384655359758	0.582148312624998	0.57252641690682	0.574431898710257
3	0.620518818121274	0.620632522781541	0.620632522781541	0.620632522781541	0.620762470964703	0.620729983918912	0.620729983918912	0.620729983918912	0.620729983918912	0.620729983918912	0.620729983918912	0.635535955037929	0.620665009827331	0.623946201452171
4	0.587120728201852	0.585076652826573	0.585060683487704	0.585060683487704	0.585060683487704	0.585060683487704	0.585060683487704	0.585060683487704	0.585060683487704	0.585060683487704	0.585060683487704	0.587703609070584	0.58198658575535	0.586625678696902
5	0.59401095518477	0.594058311891269	0.594042526322436	0.594042526322436	0.594042526322436	0.594042526322436	0.594042526322436	0.594042526322436	0.594042526322436	0.594042526322436	0.594042526322436	0.607641793872042	0.589883028934948	0.594200382010766
6	0.577811579820723	0.576802941320015	0.576916819860417	0.576933088223332	0.576916819860417	0.576916819860417	0.576933088223332	0.576933088223332	0.576949356586247	0.576916819860417	0.576916819860417	0.571881761538336	0.572255933885373	0.57703069840082
7	0.575091403393644	0.57523202399925	0.575200774975782	0.575200774975782	0.575200774975782	0.575247648510984	0.575263273022718	0.575263273022718	0.575263273022718	0.575263273022718	0.575263273022718	0.586841036217618	0.574107059154401	0.574825786694166
8	0.601276990944973	0.598057425895828	0.598057425895828	0.597995511183345	0.597980032505224	0.597980032505224	0.597980032505224	0.597980032505224	0.597980032505224	0.597980032505224	0.597980032505224	0.592314836312979	0.596207723860382	0.600564971751412
9	0.588575168891618	0.588478197627436	0.588203445712254	0.587961017551799	0.586684229240069	0.586684229240069	0.586441801079613	0.586441801079613	0.586684229240069	0.586684229240069	0.586684229240069	0.585100365258428	0.586377153570159	0.58800950318389
10	0.618165375105786	0.61793306008662	0.618032623666263	0.618032623666263	0.618032623666263	0.618032623666263	0.618032623666263	0.618032623666263	0.618032623666263	0.618032623666263	0.618032623666263	0.625914740387966	0.616290261022518	0.618762756583642
