feature	coef	n
1	ahd	-44.9911535732149	100
2	bm_blasts	0.11124535253333	71
3	eln_2017_ratio	-31.5127134292179	100
4	final_component_BAGE3_KMT2C	-33.6696773519038	77
5	final_component_CEBPA_bi	-11.6878800537088	50
6	final_component_DNMT3A_IDH1_2	-3.7664548661441	47
7	final_component_KIT_NRAS	-12.2588824678566	60
8	final_component_NPM1	2.50253042320663	30
9	final_component_TP53_complex	88.369513002097	100
10	final_component_WT1_t_6_9_ITD	19.5230344569954	86
11	final_component_additions	-46.6404503598719	98
12	final_component_chr_splicing_1	-8.33189157600896	65
13	final_component_chr_splicing_multiple	25.5930952973253	98
14	final_component_inv_3	50.0817100439488	94
15	final_component_not_assigned	-25.3981044842049	97
16	final_component_t_11	-9.80052698212803	65
17	final_component_t_15_17	-127.405276280188	98
18	final_component_t_8_21	-60.1954240949788	100
19	hb	-0.0484145467270251	66
20	perf_status	25.7655380518425	100
21	plt	-0.0518954272120732	81
22	secondary	13.1662372661479	99
23	wbc	0.196587173899008	100
