feature	coef	n
1	ASXL1	5.25195858221383	56
2	BCOR	2.16121012920208	42
3	CBL	2.94552797024385	35
4	CEBPA_bi	0.81180422103462	18
5	CEBPA_mono	-2.84379658202626	38
6	DNMT3A	8.41030196776228	73
7	EZH2	5.75048216743905	38
8	FLT3_TKD	-3.68663089605755	53
9	FLT3_other	-0.682479690558687	33
10	GATA2	-12.430186468034	65
11	IDH1	-1.66578133426576	44
12	IDH2_p.R140	0.755262157250744	37
13	IDH2_p.R172	-28.1728263161645	88
14	ITD	12.1111811818873	84
15	KIT	-3.01169926098106	27
16	KRAS	3.90978728059126	45
17	MLL	3.1549434274467	33
18	MYC	-1.51147609395236	32
19	NF1	3.45362877662626	40
20	NPM1	-0.826043936284629	26
21	NRAS_p.G12_13	1.56357094338294	40
22	NRAS_p.Q61_62	13.1887537391104	69
23	PHF6	0.353819140108601	33
24	PTPN11	-9.4410243299689	66
25	RAD21	-0.995283731565589	35
26	RUNX1	-2.62287647862059	33
27	SF3B1	1.79137898322863	38
28	SMC1A	7.58184807429422	54
29	SMC3	0.85864313697883	30
30	SRSF2	0.873225360995595	24
31	STAG2	-2.18640559409543	37
32	TET2	1.66299822223126	40
33	TP53	46.6884005380251	100
34	U2AF1_p.S34	2.48280527124363	43
35	WT1	21.7535395154591	89
36	add_11	11.3988308870699	67
37	add_13	9.11989947908788	52
38	add_21	3.11842548691354	36
39	add_22	-17.7416881476549	73
40	add_8	1.08730929844507	31
41	age	3.71799493557226	100
42	ahd	-31.6355747570517	100
43	bm_blasts	0.127998321719522	81
44	complex	-0.456994962043622	6
45	del_12	5.83791071986722	41
46	del_13	-24.9593777147771	94
47	del_16	-5.75866909886325	52
48	del_17	9.2484738457754	58
49	del_18	-7.71019253576051	48
50	del_20	-0.51751133666815	36
51	del_3	-0.724413606530387	28
52	del_5	4.52862539631258	52
53	del_7	10.9290767519355	81
54	del_9	9.32820402250523	57
55	eln_2017_ratio	-28.3530934332192	100
56	final_component_BAGE3_KMT2C	-3.03860747538623	31
57	final_component_CEBPA_bi	0.387207918827906	24
58	final_component_DNMT3A_IDH1_2	-6.91815063001233	50
59	final_component_KIT_NRAS	14.8322500182033	38
60	final_component_NPM1	-1.64166315840552	26
61	final_component_TP53_complex	53.2352603957479	99
62	final_component_WT1_t_6_9_ITD	23.587913457791	82
63	final_component_additions	-16.3208316570738	68
64	final_component_chr_splicing_1	-1.57621278024748	31
65	final_component_chr_splicing_multiple	12.0050504069143	78
66	final_component_inv_3	23.593783635421	53
67	final_component_not_assigned	-1.5347472892983	34
68	final_component_t_11	9.6221432121819	47
69	final_component_t_15_17	-53.1854202629999	64
70	final_component_t_8_21	-5.23406912541502	23
71	gender	1.63516277296157	43
72	hb	0.0227532862594129	34
73	inv_3	48.1821072085238	86
74	minusy	-4.84650668257955	41
75	others_transloc	12.443071301686	54
76	perf_status	17.5596366346471	100
77	plt	-0.0215968352690027	61
78	secondary	1.99215470344497	53
79	t_10_21	-1.403576940078	5
80	t_12_13	-21.5476786118142	43
81	t_12_17	-11.5260821793774	42
82	t_12_22	0.154839400465277	21
83	t_13_19	-48.7904908372715	50
84	t_15_16	20.5970198834408	44
85	t_15_17	-37.7044240801642	50
86	t_16_17	12.3133976549865	31
87	t_16_21	51.8340653154308	45
88	t_17_19	0.145545049071148	12
89	t_17_21	-34.3807360031769	56
90	t_1_12	-7.97482435545614	28
91	t_1_14	-1.29572539368545	9
92	t_1_16	2.08254491189513	19
93	t_1_17	40.2305059075252	47
94	t_1_19	-7.17908951071196	36
95	t_1_3	62.1845992801963	80
96	t_1_4	2.04093044647744	17
97	t_1_5	43.2617981314741	37
98	t_1_6	21.4890015751586	30
99	t_2_17	36.2558785545113	54
100	t_2_3	18.0040898011901	33
101	t_2_5	0.388373509190592	7
102	t_2_7	-12.7965675801568	49
103	t_2_9	-13.0625068444033	31
104	t_3_16	-4.93467941885307	51
105	t_3_21	88.1303281308682	83
106	t_3_5	1.8411196130825	13
107	t_3_7	4.25167766096807	36
108	t_3_9	0.726466151088748	4
109	t_4_12	-38.8430417169705	61
110	t_4_21	-76.4718494483567	79
111	t_4_9	4.71141699557337	20
112	t_5_12	-20.0365528875871	47
113	t_5_17	0.178489895645226	1
114	t_5_9	-20.4085127156838	43
115	t_6_9	4.08173838824753	24
116	t_7_16	40.2656842112021	63
117	t_7_17	-28.7148417908028	68
118	t_7_8	-3.58794395574619	15
119	t_8_10	-0.00257891609960056	3
120	t_8_13	89.2948115492324	80
121	t_8_16	86.8716807822456	73
122	t_8_17	9.29626746172642	25
123	t_8_21	-19.6194502167229	83
124	t_9_11	25.2533361692489	68
125	t_9_13	0.219433240627687	4
126	t_9_17	-24.3093393992818	52
127	t_9_22	-71.1436065702811	90
128	t_v_11	11.3458029541032	52
129	wbc	0.251652781976965	100
