component_0	component_1	component_2	component_3	component_4	component_5	component_6	component_7	component_8	component_9	predicted_component	max_proba
21	0.00323809523809524	0.905333333333333	0.0872380952380952	0	0.00228571428571429	0.00133333333333333	0.000571428571428571	0	0	0	1	0.905333333333333
22	0	0.963095238095238	0.025	0	0	0.0114285714285714	0	0.000476190476190476	0	0	1	0.963095238095238
23	0.000714285714285714	0.0845238095238095	0.34952380952381	0	0	0.56047619047619	0.000238095238095238	0.00452380952380952	0	0	5	0.56047619047619
24	0.000714285714285714	0.966190476190476	0.025	0.000238095238095238	0	0.0019047619047619	0.00333333333333333	0.00261904761904762	0	0	1	0.966190476190476
25	0.000238095238095238	0.959285714285714	0.0247619047619048	0	0	0.0133333333333333	0	0.00238095238095238	0	0	1	0.959285714285714
26	0	0.952142857142857	0.0376190476190476	0	0	0.0030952380952381	0.00166666666666667	0.00547619047619048	0	0	1	0.952142857142857
27	0.104761904761905	0.149285714285714	0.592380952380952	0	0	0.153571428571429	0	0	0	0	2	0.592380952380952
28	0.0019047619047619	0.983095238095238	0.0114285714285714	0	0.000238095238095238	0.00285714285714286	0.000238095238095238	0.000238095238095238	0	0	1	0.983095238095238
29	0.000158730158730159	0.0303174603174603	0.0976190476190476	0.0922222222222222	0.0733333333333333	0.00492063492063492	0.701428571428571	0	0	0	6	0.701428571428571
30	0.00126984126984127	0.000317460317460317	0.274920634920635	0.651428571428571	0.00698412698412698	0.0622222222222222	0.00222222222222222	0	0.000317460317460317	0.000317460317460317	3	0.651428571428571
31	0	0.838571428571429	0.0361904761904762	0	0.000476190476190476	0.124761904761905	0	0	0	0	1	0.838571428571429
32	0	0.0866666666666667	0.00523809523809524	0	0.895238095238095	0.00809523809523809	0.00476190476190476	0	0	0	4	0.895238095238095
33	0.000238095238095238	0.964285714285714	0.0223809523809524	0	0.000238095238095238	0.0111904761904762	0	0.00166666666666667	0	0	1	0.964285714285714
34	0.000476190476190476	0.164047619047619	0.120714285714286	0.138095238095238	0.548809523809524	0.000714285714285714	0.0152380952380952	0.0116666666666667	0.000238095238095238	0	4	0.548809523809524
35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NA
36	0	0.97047619047619	0.029047619047619	0.000476190476190476	0	0	0	0	0	0	1	0.97047619047619
37	0.000317460317460317	0.975873015873016	0.0101587301587302	0	0	0.0136507936507936	0	0	0	0	1	0.975873015873016
38	0.000476190476190476	0.134285714285714	0.686904761904762	0.0178571428571429	0.0535714285714286	0.0711904761904762	0.000476190476190476	0.035	0	0.000238095238095238	2	0.686904761904762
39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NA
40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NA
41	0.00126984126984127	0.0698412698412698	0.723492063492064	0.000317460317460317	0	0.204761904761905	0.000317460317460317	0	0	0	2	0.723492063492064
42	0.000238095238095238	0.0166666666666667	0.937142857142857	0	0.00404761904761905	0.0180952380952381	0.0226190476190476	0.00119047619047619	0	0	2	0.937142857142857
43	0.00333333333333333	0.358095238095238	0.0788095238095238	0	0.0233333333333333	0.53	0.000714285714285714	0.00571428571428571	0	0	5	0.53
44	0	0.970634920634921	0.0142857142857143	0.000158730158730159	0.000317460317460317	0.0136507936507936	0	0.000952380952380952	0	0	1	0.970634920634921
45	0.00285714285714286	0.180952380952381	0.488571428571429	0.0019047619047619	0.318095238095238	0.00476190476190476	0	0.00285714285714286	0	0	2	0.488571428571429
46	0	0.0221428571428571	0.0335714285714286	0.0804761904761905	0.86	0	0.00261904761904762	0.000714285714285714	0	0.000476190476190476	4	0.86
47	0	0.722380952380952	0.265714285714286	0	0.00158730158730159	0.00714285714285714	0.00238095238095238	0.000793650793650794	0	0	1	0.722380952380952
48	0.000272108843537415	0.0463945578231292	0.515374149659864	0.0564625850340136	0.31265306122449	0.026530612244898	0.0406802721088435	0.00149659863945578	0	0.000136054421768707	2	0.515374149659864
49	0.000317460317460317	0.977142857142857	0.00857142857142857	0	0	0.013968253968254	0	0	0	0	1	0.977142857142857
50	0.000317460317460317	0.976190476190476	0.00984126984126984	0	0	0.0136507936507936	0	0	0	0	1	0.976190476190476
51	0.000317460317460317	0.956825396825397	0.00952380952380952	0.000158730158730159	0.00142857142857143	0.0157142857142857	0.000317460317460317	0.0155555555555556	0.000158730158730159	0	1	0.956825396825397
52	0	0.0415873015873016	0.0473015873015873	0.00349206349206349	0.905396825396825	0	0.00126984126984127	0.000952380952380952	0	0	4	0.905396825396825
53	0.000238095238095238	0.96	0.0219047619047619	0	0.0104761904761905	0.00595238095238095	0.000952380952380952	0.000476190476190476	0	0	1	0.96
54	0.000952380952380952	0.977380952380952	0.0135714285714286	0	0.000238095238095238	0.00785714285714286	0	0	0	0	1	0.977380952380952
55	0	0.966349206349206	0.0101587301587302	0	0.00952380952380952	0.00698412698412698	0	0.00698412698412698	0	0	1	0.966349206349206
56	0.00142857142857143	0.105238095238095	0.6	0.0828571428571429	0.202380952380952	0.00380952380952381	0.000952380952380952	0.00238095238095238	0.000952380952380952	0	2	0.6
57	0	0.946984126984127	0.0285714285714286	0	0.00857142857142857	0.00444444444444444	0	0.0114285714285714	0	0	1	0.946984126984127
58	0	0.972619047619048	0.0147619047619048	0	0.000238095238095238	0.00809523809523809	0.00428571428571429	0	0	0	1	0.972619047619048
59	0	0.974047619047619	0.0126190476190476	0	0.00238095238095238	0.00976190476190476	0.00119047619047619	0	0	0	1	0.974047619047619
60	0.000476190476190476	0.0947619047619048	0.841904761904762	0.00904761904761905	0.0266666666666667	0.0252380952380952	0.000476190476190476	0.00142857142857143	0	0	2	0.841904761904762
61	0	0.000317460317460317	0.00761904761904762	0.0622222222222222	0.62031746031746	0.000317460317460317	0.306666666666667	0.00222222222222222	0.000317460317460317	0	4	0.62031746031746
62	0.000380952380952381	0.769142857142857	0.020952380952381	0.198857142857143	0.00019047619047619	0.00933333333333333	0	0.000761904761904762	0.000380952380952381	0	1	0.769142857142857
63	0.00019047619047619	0.942095238095238	0.040952380952381	0	0.00323809523809524	0.00857142857142857	0.00495238095238095	0	0	0	1	0.942095238095238
64	0.000714285714285714	0.936428571428571	0.0488095238095238	0.000238095238095238	0.00547619047619048	0.00428571428571429	0.00119047619047619	0.00285714285714286	0	0	1	0.936428571428571
65	0.000476190476190476	0	0.000476190476190476	0	0.970952380952381	0	0.0214285714285714	0.00666666666666667	0	0	4	0.970952380952381
66	0.000761904761904762	0.773333333333333	0.00933333333333333	0.04	0.00114285714285714	0.00685714285714286	0.166857142857143	0.00133333333333333	0.00019047619047619	0.00019047619047619	1	0.773333333333333
67	0	0.0918095238095238	0.0500952380952381	0	0.00133333333333333	0.856380952380952	0.00019047619047619	0.00019047619047619	0	0	5	0.856380952380952
68	0	0.904285714285714	0.0623809523809524	0	0.0257142857142857	0.000476190476190476	0.0019047619047619	0.00476190476190476	0.000476190476190476	0	1	0.904285714285714
69	0.0019047619047619	0.000238095238095238	0.172380952380952	0.000476190476190476	0.00738095238095238	0	0.798095238095238	0.019047619047619	0.000476190476190476	0	6	0.798095238095238
70	0.0017687074829932	0.340272108843537	0.415646258503401	0.00326530612244898	0.00217687074829932	0.233333333333333	0.000272108843537415	0.00217687074829932	0	0.00108843537414966	2	0.415646258503401
71	0	0.281904761904762	0.0126190476190476	0.00166666666666667	0.000714285714285714	0.0254761904761905	0.677619047619048	0	0	0	6	0.677619047619048
72	0	0.0204761904761905	0.0323809523809524	0.010952380952381	0.936190476190476	0	0	0	0	0	4	0.936190476190476
73	0.000952380952380952	0.981904761904762	0.0123809523809524	0	0.000238095238095238	0.00452380952380952	0	0	0	0	1	0.981904761904762
74	0	0.964761904761905	0.00984126984126984	0	0	0.0253968253968254	0	0	0	0	1	0.964761904761905
75	0.0019047619047619	0.931111111111111	0.0231746031746032	0	0.0107936507936508	0.0234920634920635	0	0.00952380952380952	0	0	1	0.931111111111111
76	0.00142857142857143	0.000476190476190476	0.472857142857143	0	0.513809523809524	0.01	0.000476190476190476	0.000952380952380952	0	0	4	0.513809523809524
77	0	0.95752380952381	0.0335238095238095	0	0.00266666666666667	0.00476190476190476	0	0.00152380952380952	0	0	1	0.95752380952381
78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NA
79	0.00126984126984127	0.93015873015873	0.0428571428571429	0	0	0.0253968253968254	0.000317460317460317	0	0	0	1	0.93015873015873
80	0.0166666666666667	0.450952380952381	0.00619047619047619	0.110952380952381	0.345714285714286	0.0019047619047619	0.0647619047619048	0.0019047619047619	0	0.000952380952380952	1	0.450952380952381
81	0.00152380952380952	0.568952380952381	0.381142857142857	0.000571428571428571	0	0.0474285714285714	0	0	0	0.000380952380952381	1	0.568952380952381
82	0	0.843809523809524	0.0247619047619048	0	0.00285714285714286	0.125714285714286	0	0.0019047619047619	0	0.000952380952380952	1	0.843809523809524
83	0.019047619047619	0.812857142857143	0.14952380952381	0.000952380952380952	0	0.0176190476190476	0	0	0	0	1	0.812857142857143
84	0.000476190476190476	0.0747619047619048	0.095952380952381	0.000952380952380952	0.0338095238095238	0	0.770714285714286	0.0230952380952381	0.000238095238095238	0	6	0.770714285714286
85	0.000634920634920635	0.0376190476190476	0.00936507936507936	0.426190476190476	0.481904761904762	0.0328571428571429	0.000952380952380952	0.0101587301587302	0.000317460317460317	0	4	0.481904761904762
86	0	0	0.00166666666666667	0.0119047619047619	0.0123809523809524	0	0.972857142857143	0.00119047619047619	0	0	6	0.972857142857143
87	0.00571428571428571	0.322380952380952	0.559047619047619	0.000476190476190476	0.0604761904761905	0.0257142857142857	0.0214285714285714	0.000952380952380952	0.0019047619047619	0.0019047619047619	2	0.559047619047619
88	0.000380952380952381	0.0662857142857143	0.00552380952380952	0.437142857142857	0.474666666666667	0.0106666666666667	0.0020952380952381	0.00285714285714286	0.00019047619047619	0.00019047619047619	4	0.474666666666667
89	0.000317460317460317	0.949206349206349	0.0431746031746032	0.000158730158730159	0.00206349206349206	0.000793650793650794	0.0019047619047619	0.00238095238095238	0	0	1	0.949206349206349
90	0.00238095238095238	0.000476190476190476	0.0476190476190476	0.000952380952380952	0.12	0.00142857142857143	0.818571428571429	0.00857142857142857	0	0	6	0.818571428571429
91	0	0.137142857142857	0.670952380952381	0.0995238095238095	0.0742857142857143	0.00619047619047619	0.000476190476190476	0.010952380952381	0	0.000476190476190476	2	0.670952380952381
92	0.000238095238095238	0.959761904761905	0.0264285714285714	0.000238095238095238	0.000714285714285714	0.0102380952380952	0	0.00238095238095238	0	0	1	0.959761904761905
93	0.000634920634920635	0.979047619047619	0.000952380952380952	0	0.00222222222222222	0.00825396825396825	0.00761904761904762	0.00126984126984127	0	0	1	0.979047619047619
94	0	0.60952380952381	0.312380952380952	0	0	0.0742857142857143	0.000952380952380952	0	0	0.00285714285714286	1	0.60952380952381
95	0.00214285714285714	0.323095238095238	0.489285714285714	0.000714285714285714	0.005	0.179761904761905	0	0	0	0	2	0.489285714285714
96	0	0.971428571428571	0.0120634920634921	0	0	0.0165079365079365	0	0	0	0	1	0.971428571428571
97	0	0.0447619047619048	0	0	0.954761904761905	0.000476190476190476	0	0	0	0	4	0.954761904761905
98	0.00019047619047619	0.966857142857143	0.024	0	0.00457142857142857	0.00380952380952381	0	0.000571428571428571	0	0	1	0.966857142857143
99	0.0025	0.0196428571428571	0.929404761904762	0.00142857142857143	0.00595238095238095	0.0403571428571429	0.000238095238095238	0.000119047619047619	0.000238095238095238	0.000119047619047619	2	0.929404761904762
100	0	0.158095238095238	0.064	0.00685714285714286	0.0135238095238095	0.0184761904761905	0.736	0.00304761904761905	0	0	6	0.736
101	0	0.0212698412698413	0.00587301587301587	0.217936507936508	0.746984126984127	0.000952380952380952	0.00555555555555555	0.00126984126984127	0	0.000158730158730159	4	0.746984126984127
102	0	0.96984126984127	0.0117460317460317	0	0	0.0184126984126984	0	0	0	0	1	0.96984126984127
103	0.000952380952380952	0.178095238095238	0.600952380952381	0.0980952380952381	0.0876190476190476	0.000476190476190476	0.0133333333333333	0.02	0.000476190476190476	0	2	0.600952380952381
104	0	0.408571428571429	0.202857142857143	0.0388095238095238	0.293809523809524	0.0485714285714286	0.000476190476190476	0.00666666666666667	0.000238095238095238	0	1	0.408571428571429
105	0.00019047619047619	0.107238095238095	0.00304761904761905	0.000571428571428571	0.00952380952380952	0.02	0.857714285714286	0.00171428571428571	0	0	6	0.857714285714286
106	0	0	0.00323809523809524	0.0171428571428571	0.972952380952381	0	0.0059047619047619	0.000761904761904762	0	0	4	0.972952380952381
107	0.000476190476190476	0.943095238095238	0.0426190476190476	0	0.00523809523809524	0.00380952380952381	0.000476190476190476	0.00428571428571429	0	0	1	0.943095238095238
108	0	0	0	0	0.972857142857143	0	0.0214285714285714	0.00571428571428571	0	0	4	0.972857142857143
109	0.000634920634920635	0.925396825396825	0.0685714285714286	0	0	0.00222222222222222	0	0.00285714285714286	0.000317460317460317	0	1	0.925396825396825
110	0.000761904761904762	0.520380952380952	0.452761904761905	0.00342857142857143	0.0158095238095238	0.00438095238095238	0.000380952380952381	0.00133333333333333	0.000571428571428571	0.00019047619047619	1	0.520380952380952
111	0.000476190476190476	0.404761904761905	0.29047619047619	0.12047619047619	0.11047619047619	0.0661904761904762	0.00476190476190476	0.000476190476190476	0	0.0019047619047619	1	0.404761904761905
112	0.000317460317460317	0.140634920634921	0.146507936507937	0.000317460317460317	0.0168253968253968	0.00142857142857143	0.66015873015873	0.0336507936507936	0	0.000158730158730159	6	0.66015873015873
113	0.000952380952380952	0.253015873015873	0.020952380952381	0.00825396825396825	0.686984126984127	0.0180952380952381	0.000952380952380952	0.0101587301587302	0.000317460317460317	0.000317460317460317	4	0.686984126984127
114	0	0.96	0.0104761904761905	0	0.000571428571428571	0.0278095238095238	0.00114285714285714	0	0	0	1	0.96
115	0.000380952380952381	0.509142857142857	0.242857142857143	0.044952380952381	0.056	0.0358095238095238	0	0.110095238095238	0.000761904761904762	0	1	0.509142857142857
116	0.00666666666666667	0.18952380952381	0.802857142857143	0	0.000952380952380952	0	0	0	0	0	2	0.802857142857143
117	0.0923809523809524	0.182857142857143	0.571428571428571	0.000952380952380952	0.000476190476190476	0.151428571428571	0	0.000476190476190476	0	0	2	0.571428571428571
118	0	0.988095238095238	0.00333333333333333	0.000238095238095238	0.000952380952380952	0.0069047619047619	0.000238095238095238	0.000238095238095238	0	0	1	0.988095238095238
119	0.0314285714285714	0.324047619047619	0.0195238095238095	0.00142857142857143	0.00642857142857143	0.0323809523809524	0.569761904761905	0.00404761904761905	0.00285714285714286	0.00809523809523809	6	0.569761904761905
120	0.000317460317460317	0.966666666666667	0.00825396825396825	0	0	0.0247619047619048	0	0	0	0	1	0.966666666666667
121	0	0	0.000476190476190476	0	0.973809523809524	0	0.0223809523809524	0.00285714285714286	0	0.000476190476190476	4	0.973809523809524
122	0.000317460317460317	0	0.800634920634921	0.026984126984127	0.152380952380952	0.00444444444444444	0.0114285714285714	0.00380952380952381	0	0	2	0.800634920634921
123	0.00666666666666667	0.0838095238095238	0.0219047619047619	0.000476190476190476	0	0	0.887142857142857	0	0	0	6	0.887142857142857
124	0	0.631428571428571	0.129047619047619	0	0.00380952380952381	0.229761904761905	0.000238095238095238	0.00571428571428571	0	0	1	0.631428571428571
125	0.000476190476190476	0.421904761904762	0.040952380952381	0.272380952380952	0.139047619047619	0.0533333333333333	0.0709523809523809	0.000476190476190476	0.000476190476190476	0	1	0.421904761904762
126	0	0.969761904761905	0.019047619047619	0	0	0.00642857142857143	0.00119047619047619	0.00357142857142857	0	0	1	0.969761904761905
127	0	0	0	0.998095238095238	0.000952380952380952	0	0	0.000952380952380952	0	0	3	0.998095238095238
128	0.000634920634920635	0.053015873015873	0.907301587301587	0.0196825396825397	0.0149206349206349	0.0019047619047619	0.000317460317460317	0.00222222222222222	0	0	2	0.907301587301587
129	0.000238095238095238	0.181428571428571	0.706428571428571	0.00666666666666667	0.0126190476190476	0.0911904761904762	0.000238095238095238	0.00119047619047619	0	0	2	0.706428571428571
130	0	0.0376190476190476	0	0	0.962380952380952	0	0	0	0	0	4	0.962380952380952
131	0	0.867619047619048	0.060952380952381	0	0	0.0679365079365079	0	0.00349206349206349	0	0	1	0.867619047619048
132	0.000317460317460317	0.013015873015873	0.609206349206349	0.000158730158730159	0	0.00333333333333333	0	0.373650793650794	0.000317460317460317	0	2	0.609206349206349
133	0.00698412698412698	0.266349206349206	0.193650793650794	0.073968253968254	0.226349206349206	0.0695238095238095	0.161269841269841	0.00126984126984127	0.000634920634920635	0	1	0.266349206349206
134	0	0.843333333333333	0.00428571428571429	0	0.00380952380952381	0.141428571428571	0.00523809523809524	0.0019047619047619	0	0	1	0.843333333333333
135	0	0.974920634920635	0.00698412698412698	0	0.000317460317460317	0.0177777777777778	0	0	0	0	1	0.974920634920635
136	0.000714285714285714	0.0804761904761905	0.15452380952381	0.000714285714285714	0.0233333333333333	0.000714285714285714	0.734285714285714	0.005	0.000238095238095238	0	6	0.734285714285714
137	0	0.975555555555556	0.00793650793650794	0.000317460317460317	0.000317460317460317	0.0155555555555556	0	0.000317460317460317	0	0	1	0.975555555555556
138	0	0.838095238095238	0.00285714285714286	0.000476190476190476	0.0204761904761905	0.119047619047619	0.000476190476190476	0.0185714285714286	0	0	1	0.838095238095238
139	0.000476190476190476	0.248571428571429	0.316666666666667	0	0.00142857142857143	0.432380952380952	0	0.000476190476190476	0	0	5	0.432380952380952
140	0.00428571428571429	0.961904761904762	0.0338095238095238	0	0	0	0	0	0	0	1	0.961904761904762
141	0.000952380952380952	0.870476190476191	0.121428571428571	0	0	0.00595238095238095	0	0.00119047619047619	0	0	1	0.870476190476191
142	0.000317460317460317	0.977460317460317	0.0177777777777778	0	0	0.00444444444444444	0	0	0	0	1	0.977460317460317
143	0.000476190476190476	0.0436507936507936	0.93	0.00412698412698413	0.0166666666666667	0.00333333333333333	0.000317460317460317	0.00111111111111111	0.000317460317460317	0	2	0.93
144	0.000952380952380952	0.614285714285714	0.362857142857143	0.000476190476190476	0.000476190476190476	0.000952380952380952	0.0195238095238095	0.000476190476190476	0	0	1	0.614285714285714
145	0.000317460317460317	0.952698412698413	0.0317460317460317	0.000634920634920635	0	0.0114285714285714	0	0.00317460317460317	0	0	1	0.952698412698413
146	0.00119047619047619	0.421190476190476	0.0269047619047619	0.0769047619047619	0.020952380952381	0.442380952380952	0.0019047619047619	0.00833333333333333	0.000238095238095238	0	5	0.442380952380952
147	0.00126984126984127	0.146031746031746	0.136190476190476	0	0.00793650793650794	0.0123809523809524	0.653650793650794	0.0425396825396825	0	0	6	0.653650793650794
148	0.000634920634920635	0.97047619047619	0.0111111111111111	0	0.00825396825396825	0.00825396825396825	0.00126984126984127	0	0	0	1	0.97047619047619
149	0	0.968571428571429	0.03	0	0.00142857142857143	0	0	0	0	0	1	0.968571428571429
150	0.0019047619047619	0.72	0.199809523809524	0	0.00285714285714286	0.0748571428571429	0.000571428571428571	0	0	0	1	0.72
151	0	0.953809523809524	0.0385714285714286	0	0.000238095238095238	0.00476190476190476	0	0.00261904761904762	0	0	1	0.953809523809524
152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NA
153	0.0104761904761905	0.104353741496599	0.0900680272108843	0.103537414965986	0.641224489795918	0.0168707482993197	0.00993197278911565	0.020952380952381	0.00108843537414966	0.00149659863945578	4	0.641224489795918
154	0.00019047619047619	0.0466666666666667	0.407619047619048	0	0	0.545142857142857	0	0.00019047619047619	0	0.00019047619047619	5	0.545142857142857
155	0.000952380952380952	0.86	0.030952380952381	0	0.000476190476190476	0.107619047619048	0	0	0	0	1	0.86
156	0	0.943333333333333	0.0358730158730159	0.00380952380952381	0.00746031746031746	0.00650793650793651	0	0.00285714285714286	0.000158730158730159	0	1	0.943333333333333
157	0.000476190476190476	0.252857142857143	0.708809523809524	0.00547619047619048	0.0116666666666667	0.02	0	0.000476190476190476	0	0.000238095238095238	2	0.708809523809524
158	0	0	0	0	0.973333333333333	0	0.0204761904761905	0.00571428571428571	0	0.000476190476190476	4	0.973333333333333
159	0.000476190476190476	0.830952380952381	0.134047619047619	0.00380952380952381	0.0252380952380952	0.00476190476190476	0.000238095238095238	0.000238095238095238	0	0.000238095238095238	1	0.830952380952381
160	0.000476190476190476	0.966190476190476	0.0273809523809524	0	0.000476190476190476	0.0019047619047619	0.00119047619047619	0.00238095238095238	0	0	1	0.966190476190476
161	0.00476190476190476	0.000634920634920635	0.423809523809524	0.391746031746032	0.0984126984126984	0.066031746031746	0.0146031746031746	0	0	0	2	0.423809523809524
162	0.000380952380952381	0.967809523809524	0.016952380952381	0	0.00171428571428571	0.00952380952380952	0	0.00361904761904762	0	0	1	0.967809523809524
163	0	0.194285714285714	0.102222222222222	0.0726984126984127	0.216825396825397	0.0101587301587302	0.104444444444444	0.299047619047619	0	0.000317460317460317	7	0.299047619047619
164	0.000714285714285714	0.976666666666667	0.0188095238095238	0	0.000238095238095238	0.00357142857142857	0	0	0	0	1	0.976666666666667
165	0.00019047619047619	0.712952380952381	0.158666666666667	0	0.0020952380952381	0.124952380952381	0.000952380952380952	0	0	0.00019047619047619	1	0.712952380952381
166	0.000317460317460317	0.962857142857143	0.033015873015873	0	0	0.00380952380952381	0	0	0	0	1	0.962857142857143
167	0.0155555555555556	0.795555555555556	0.188253968253968	0.000317460317460317	0	0.000317460317460317	0	0	0	0	1	0.795555555555556
168	0.000952380952380952	0.230793650793651	0.753015873015873	0.000317460317460317	0.00666666666666667	0.000952380952380952	0.00126984126984127	0.00603174603174603	0	0	2	0.753015873015873
169	0.004	0.245333333333333	0.271619047619048	0	0.00495238095238095	0.399047619047619	0	0.0746666666666667	0.000380952380952381	0	5	0.399047619047619
170	0.000238095238095238	0.610714285714286	0.385714285714286	0	0.000714285714285714	0.00214285714285714	0.000238095238095238	0	0.000238095238095238	0	1	0.610714285714286
171	0	0.0642857142857143	0.050952380952381	0	0.879047619047619	0.000476190476190476	0.000952380952380952	0.00428571428571429	0	0	4	0.879047619047619
172	0.00253968253968254	0.641904761904762	0.0257142857142857	0.329206349206349	0	0	0.000317460317460317	0	0.000317460317460317	0	1	0.641904761904762
173	0	0.000634920634920635	0.0457142857142857	0.913650793650794	0.0352380952380952	0.000634920634920635	0.00412698412698413	0	0	0	3	0.913650793650794
174	0.00317460317460317	0.0393650793650794	0.488571428571429	0.287936507936508	0.150793650793651	0.00158730158730159	0.0282539682539683	0	0.000317460317460317	0	2	0.488571428571429
175	0.0019047619047619	0.0613333333333333	0.914285714285714	0.008	0.00228571428571429	0.011047619047619	0	0.00114285714285714	0	0	2	0.914285714285714
176	0.00380952380952381	0.0635714285714286	0.92547619047619	0	0.000238095238095238	0.00404761904761905	0	0.00285714285714286	0	0	2	0.92547619047619
177	0.00019047619047619	0.984761904761905	0.00342857142857143	0	0.0020952380952381	0.0060952380952381	0.00152380952380952	0.0019047619047619	0	0	1	0.984761904761905
178	0.000158730158730159	0.0506349206349206	0.867142857142857	0.00619047619047619	0.00142857142857143	0.0742857142857143	0.000158730158730159	0	0	0	2	0.867142857142857
179	0.000634920634920635	0	0.988253968253968	0	0.000317460317460317	0.00952380952380952	0.000634920634920635	0.000317460317460317	0.000317460317460317	0	2	0.988253968253968
180	0.00142857142857143	0.0146031746031746	0.817460317460317	0.162698412698413	0.000158730158730159	0.00142857142857143	0.000158730158730159	0.0019047619047619	0.000158730158730159	0	2	0.817460317460317
181	0.000714285714285714	0.0211904761904762	0.771190476190476	0.0221428571428571	0.00666666666666667	0.17547619047619	0.000476190476190476	0.00214285714285714	0	0	2	0.771190476190476
182	0.000476190476190476	0.646190476190476	0.306666666666667	0	0	0.00666666666666667	0.0304761904761905	0.00904761904761905	0	0.000476190476190476	1	0.646190476190476
183	0.000380952380952381	0.879619047619048	0.0702857142857143	0.000380952380952381	0.00266666666666667	0.0443809523809524	0.000380952380952381	0.00171428571428571	0.00019047619047619	0	1	0.879619047619048
184	0.000357142857142857	0.0561904761904762	0.333095238095238	0	0	0.609761904761905	0	0.000595238095238095	0	0	5	0.609761904761905
185	0.0053968253968254	0.633968253968254	0.284444444444444	0	0.0133333333333333	0.0596825396825397	0.00253968253968254	0.000317460317460317	0	0.000317460317460317	1	0.633968253968254
186	0.00214285714285714	0.0169047619047619	0.64	0	0	0.0188095238095238	0.000476190476190476	0.321666666666667	0	0	2	0.64
187	0.000272108843537415	0.0364625850340136	0.547891156462585	0.000136054421768707	0.00285714285714286	0.408571428571429	0.00312925170068027	0.00054421768707483	0	0.000136054421768707	2	0.547891156462585
188	0	0.026547619047619	0.935	0.00357142857142857	0.00571428571428571	0.0283333333333333	0.000357142857142857	0.000119047619047619	0	0.000357142857142857	2	0.935
189	0.000238095238095238	0.985952380952381	0.00452380952380952	0	0	0.00904761904761905	0	0.000238095238095238	0	0	1	0.985952380952381
