CoxGLM_0	CoxGLM_0.2	CoxGLM_0.4	CoxGLM_0.6	CoxGLM_0.8	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.648187772569133	0.650213155186776	0.649780311320909	0.649910981167208	0.649910981167208	0.649633307743822	0.635243290920079	0.642242294562501	0.64493736014243
2	0.649155131415253	0.649698429945985	0.649493708760492	0.649029149147258	0.649351978708997	0.649477960976993	0.654816459583314	0.646659107730587	0.649785042755232
3	0.682236083361759	0.679377223332196	0.677736627519776	0.678158959115053	0.677444244107662	0.677557948767929	0.688351769731819	0.678849308838101	0.683811705082598
4	0.650550942190993	0.645009581603322	0.644235068668157	0.642598211434047	0.642965506228042	0.642821782178218	0.651972213350367	0.640402427339508	0.653553177898435
5	0.654193436360479	0.654722252916384	0.654540718874805	0.654382863186475	0.654319720911143	0.654288149773477	0.648336990323446	0.655416817945035	0.653483085762996
6	0.61609103775887	0.618571963103353	0.618116448941743	0.618002570401341	0.617392506792041	0.617148481348322	0.606533374546519	0.621150498625323	0.614382859652833
7	0.641823693009593	0.639995625136714	0.639331583388019	0.638823786756664	0.638940970594669	0.638706602918659	0.647089153463954	0.632238055060779	0.644682978656917
8	0.680953486572247	0.685550653974151	0.685867966875629	0.685442303227304	0.685504217939788	0.685333952480458	0.676805200835849	0.684111136908908	0.687299744601811
9	0.634588033746	0.638321427417009	0.637529495426189	0.637157772246824	0.636179978666322	0.636697158741959	0.62583637715357	0.630903125707082	0.636333516501277
10	0.687967741400196	0.680558551681795	0.678135837910492	0.677779068416773	0.677057232464365	0.676609196355973	0.69161010902212	0.67883278296799	0.686872542024128
11	0.665739255670845	0.666320251382933	0.665935648587608	0.665837452129227	0.665788353900036	0.665608327059671	0.649381362312199	0.660698504140617	0.667015809629799
12	0.650114664288444	0.649724487195821	0.648896356223723	0.648625621098229	0.648084150847242	0.648490253535482	0.653052936679832	0.648784877054402	0.651197604790419
13	0.674564141108805	0.673158935311514	0.67212137056584	0.671214522638519	0.671369748860313	0.67093674939952	0.656950049835787	0.671075636019019	0.671753729514224
14	0.610969031898075	0.610697789764097	0.610953532347562	0.610449796955888	0.610232803248706	0.61017855482191	0.616843361542515	0.599956601258564	0.614099941101708
15	0.671881267549138	0.669514640994785	0.66929803449659	0.669602888086643	0.669955876454071	0.669891696750903	0.653654231849178	0.667733654231849	0.670902527075812
16	0.619563799960879	0.622465280041729	0.622090369694204	0.622432679141944	0.622220773293343	0.622049618569472	0.613809741148856	0.613149572928213	0.616694920779813
17	0.665268854638099	0.667492166977878	0.668109314175396	0.668140962749628	0.668220084185208	0.668251732759439	0.658234959015096	0.660031015602747	0.665980947558312
18	0.682024544798267	0.679802679072752	0.680540627255956	0.680428330793294	0.680476457848721	0.680251864923398	0.680588754311382	0.67773321568942	0.686644742119195
19	0.65317126383045	0.651807698301387	0.650989558983949	0.650272713105813	0.650475299984416	0.650646719650927	0.646937821411875	0.656739909615085	0.649649368863955
20	0.663892382834833	0.659890226571051	0.659873891239362	0.660208765538984	0.660502801509385	0.660143424212229	0.66236502932192	0.655953411634023	0.670263162193508
21	0.642907579477798	0.645635742140484	0.645314781827227	0.645459213968193	0.645346877858553	0.64516232567843	0.638702999374127	0.636656877377112	0.643742076292266
22	0.677385336729562	0.677158200431559	0.675073413696319	0.674229764589451	0.673410451514512	0.673491571620942	0.662767493550952	0.669143533916317	0.677563800963707
23	0.665749700119952	0.660071971211515	0.659944022391044	0.659600159936026	0.659760095961615	0.659920031987205	0.660183926429428	0.656465413834466	0.660807676929228
24	0.659014169197798	0.656963567122527	0.657110038699332	0.655714704204505	0.655791794508087	0.656053901540264	0.648236944757088	0.653687229220309	0.660124269569374
25	0.660379376151619	0.65738516714925	0.656085483021848	0.655007896814951	0.654818702290076	0.654769347196631	0.650746907080811	0.649825612003159	0.654769347196631
