CoxGLM_0	CoxGLM_0.2	CoxGLM_0.4	CoxGLM_0.6	CoxGLM_0.8	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.702791434591575	0.706368521634026	0.707446547865998	0.707283210558124	0.707462881596785	0.707805889943322	0.720709537265407	0.704375806477958	0.702660764745276
2	0.696445725264169	0.698870883923088	0.699831498716556	0.700162202170045	0.70060314010803	0.700855104644021	0.712162013196643	0.699154344026078	0.700398418922537
3	0.723112908727645	0.725370758410084	0.725598167730617	0.725403245455874	0.725305784318503	0.724899696246122	0.746779721586018	0.723242856910807	0.727856017413056
4	0.70075055892686	0.702970297029703	0.703385499840307	0.703465346534653	0.703688917278825	0.703656978601086	0.723291280740977	0.701149792398595	0.704136058767167
5	0.70089504175283	0.704873005098739	0.705267644319563	0.705299215457229	0.705172930906565	0.705220287613064	0.691581556141376	0.703886407046678	0.701573821212647
6	0.688412045095902	0.696822788722771	0.700190339846101	0.700662122370626	0.701703297597163	0.701768371048821	0.700784135092486	0.703378938977371	0.696692641819454
7	0.708852848348489	0.71018093184588	0.709821568075998	0.709493453329583	0.709680947470392	0.708180994343927	0.717727571013406	0.706602918658792	0.711555888878473
8	0.708551969661791	0.707932822536955	0.707778035755746	0.707530376905812	0.707406547480845	0.707329154090241	0.727513350359879	0.705022831050228	0.708335268168098
9	0.684778743898891	0.689077803277629	0.691065714193361	0.693441510165821	0.693991013996186	0.694298089666096	0.704924524032712	0.692003103080454	0.692698063807092
10	0.729004530142874	0.727959112556627	0.726598410301512	0.725569586645205	0.725403647345801	0.724275260109852	0.716799694671689	0.72032590478403	0.7215040738098
11	0.726915649242251	0.730090668063239	0.72961605184773	0.728715917645904	0.728470426499951	0.72811037281922	0.733568459297568	0.726768354554679	0.728535890805538
12	0.67656707860874	0.677936679831826	0.678032233405529	0.67849407567843	0.678653331634603	0.678748885208307	0.695430946617403	0.676797999745191	0.680962542999108
13	0.724743059753926	0.732504370843614	0.732912860900966	0.733631803401905	0.733419388572082	0.733125275730789	0.738362118266041	0.735363801245078	0.728827960327446
14	0.679422796738895	0.6850181344741	0.685963607055395	0.68659908862643	0.687157072444899	0.68726556929849	0.693356892650113	0.683514678074336	0.685963607055395
15	0.693686321700762	0.696125150421179	0.696542318491777	0.695483353389491	0.695387083834737	0.695387083834737	0.714304051343763	0.691776975531488	0.693413557962294
16	0.6650909565104	0.671888244115538	0.673355284605855	0.673485688204994	0.674137706200691	0.674121405750799	0.700226576253505	0.679647258264328	0.671790441416183
17	0.691094091211191	0.692518277051619	0.691426401240624	0.691204861221002	0.691537171250435	0.691600468398899	0.707622559103712	0.687470329461658	0.69098332120138
18	0.738397369054303	0.7394882489773	0.739696799550814	0.740097858346033	0.740226197160504	0.740306408919548	0.74852009304564	0.734210315232213	0.738766343145905
19	0.702789465482313	0.704690665419978	0.705173757207418	0.705002337540907	0.704737416238117	0.704706249026025	0.703560853981611	0.703428393330217	0.699174068879539
20	0.722724079912443	0.722511720600487	0.721613277357597	0.721074211411863	0.720878187431596	0.720208438832351	0.725566427626313	0.713527288171586	0.726040152245291
21	0.695986391282718	0.699549050759874	0.700720555903263	0.700319355511691	0.700447739636994	0.700271211464702	0.714361369216696	0.700519955707477	0.701234092404474
22	0.711536901536415	0.712137190323994	0.711642357674773	0.711123188993624	0.711188085078768	0.711204309100054	0.717215308986485	0.705152749160407	0.710871716663692
23	0.700535785685726	0.703670531787285	0.703862455017993	0.703958416633347	0.704038384646142	0.70407037185126	0.715649740103958	0.701927229108357	0.700215913634546
24	0.714457515533696	0.713501595769284	0.713378251283554	0.713578686072866	0.713825375044327	0.713748284740745	0.712198769638755	0.709755007015218	0.712561094065588
25	0.707949460384312	0.71359239273493	0.715155304027376	0.715352724401158	0.715533693077126	0.715665306659647	0.725322453277178	0.715459660436957	0.712704001052909
