,eln_age_gen_cyto,eln_age_gen_clin,eln_age_gen_demo,eln_gen_cyto_clin_demo,comp_age,comp_gen,comp_cyto,comp_clin,comp_demo,comp_demo_without_age,comp_gen_cyto,comp_clin_demo,comp_gen_cyto_clin_demo,gen_age,gen_cyto,gen_clin,gen_demo,gen_demo_without_age,gen_clin_demo,gen_cyto_clin_demo,cyto_age,cyto_clin,cyto_demo,cyto_clin_demo,cyto_gen_demo,clin_age
10,0.714985733779928,0.7195137079766778,0.7126442128768143,0.71977732291279,0.7061236198982757,0.6550288425753629,0.6408866765909936,0.6621386924699169,0.7065733159657611,0.6498030641359632,0.6563236571145019,0.717792457511475,0.7230957697556134,0.7130008683786131,0.6466396849026176,0.6517956829177521,0.7128923210519786,0.6395375883885374,0.717451308770624,0.7202425257412232,0.7011692097754622,0.6283339536037712,0.7030765413720382,0.7065345490633916,0.7170791465078774,0.6803126163007072
11,0.6961161932274114,0.7016369764082812,0.6918632643235436,0.7034665382763602,0.6975766329642112,0.644238484994383,0.6393436045578559,0.6697801316000642,0.6970149253731344,0.6348017974642914,0.647440218263521,0.7096613705665222,0.7073342962606323,0.6924891670678863,0.6327716257422564,0.6493821216498155,0.6911250200609854,0.6156234954260953,0.7008184882041406,0.7046862461884128,0.6905713368640668,0.644005777563794,0.6879955063392714,0.7010271224522548,0.6965655593002729,0.6822981864869202
12,0.6795602995061335,0.7025171260156126,0.6882746534968934,0.7016727736179703,0.6768042058308109,0.6551457702724232,0.6397881153417238,0.6815198343157559,0.6759917157877967,0.636522223992353,0.6511151824119803,0.7014338059582603,0.6985980563963677,0.6812171419467898,0.6474510116297595,0.6632149115819659,0.6783495300302692,0.631926079337263,0.6925282778397324,0.6967341086506292,0.6707184960968615,0.6649036163772503,0.6693324836705432,0.6874303010992512,0.6846264138919866,0.6690138601242632
13,0.7044575354339556,0.7194336987752612,0.7064479365639897,0.7167049230324725,0.6961347694184498,0.6472335029454727,0.6381482848841875,0.6751793768760334,0.6959501757652611,0.6462463281914638,0.6504036982937126,0.7098508804314676,0.7137353729594376,0.6985986933979679,0.6441034366522738,0.6599303359604488,0.6991444485465256,0.6336538307195942,0.7126278110403056,0.7129648951026502,0.6938313616590956,0.6498017624680974,0.695589014269892,0.7019053275333472,0.7014558821168879,0.6877799001589111
14,0.7093160099797581,0.7179776867674057,0.7085942035807874,0.7181346012019646,0.7126504417141333,0.652748356321298,0.6402658130521427,0.6681259709080638,0.7123836871753833,0.6329928290103407,0.6523168416262612,0.7258077170518916,0.7211316669020383,0.7095043073012286,0.6440631423684665,0.6508340002196802,0.7096769131792433,0.6417408087369957,0.7157338103532144,0.7177266236721116,0.7037533932746474,0.6356603743978408,0.7049616344207503,0.7127995104269642,0.7093160099797581,0.68803841265358
15,0.7052062525761755,0.7355020767938109,0.707140365896192,0.735422809854466,0.7168267858841434,0.644519483813691,0.6187894353023241,0.6839310060559942,0.7168584926598814,0.6288642632930658,0.6444957037318875,0.739148356003678,0.7345508735216716,0.7162877706965979,0.6352928120739402,0.6821395732267985,0.7159707029392182,0.6339611274929452,0.7341862456006849,0.732648466977393,0.7053885665366689,0.6649069406132091,0.7063873299724152,0.7220901106566473,0.7143378039887124,0.7141000031706776
16,0.7113215116745567,0.7119152691968226,0.7023991013399663,0.7134076867527882,0.7104068041402551,0.6466741555002808,0.646954986760812,0.682099013078713,0.7099093316216,0.6399983952499398,0.6489448768354329,0.7194896894808633,0.7168258043809677,0.7052555564470834,0.6424536628420123,0.6644628099173554,0.7050790339404638,0.6307791061542165,0.7123004092112654,0.7147877718045414,0.6943753510390757,0.6619273048222739,0.6950493460643504,0.7005375912701597,0.7067319265024472,0.686720693252026
17,0.6856618830040543,0.6888635047300341,0.6818810734281485,0.6921777463157217,0.6859192998262437,0.6552384323315529,0.6493017568698114,0.6725497136237854,0.6764109659566253,0.6449980693738335,0.6582067700624236,0.6979535362635948,0.69523457107922,0.6749469077804234,0.6502912027801017,0.6637492760151876,0.6740459489027608,0.6344681124911513,0.6812214428212884,0.6894909582341207,0.664722633374091,0.6452796190231032,0.6661545144475192,0.6771671278718064,0.6833129545015767,0.6456174786022266
18,0.6718288157977486,0.6919690585497767,0.6712785359411357,0.6843123074020502,0.6834790264763222,0.6071945160681718,0.6081850198100749,0.6495346204641218,0.6835890824476448,0.6105433620527011,0.6053157034148796,0.6995471982894158,0.6855072008049808,0.6749418275580152,0.6000015722281618,0.628325262562103,0.6759480535815358,0.5950176089554116,0.6871737626564367,0.680035846802088,0.6770879189988052,0.6274133702282876,0.6785815357524684,0.6907112760203761,0.6777246714043142,0.6721747059933337
19,0.7004362889772873,0.7066437828820736,0.69929744642628,0.7075420248941358,0.6982708841267804,0.6421708584627229,0.6235243166944694,0.6502149364814577,0.6977094828692416,0.6186882458616707,0.6439272423970229,0.7079590658283075,0.7075741049659952,0.6960252790966251,0.6398851533427435,0.6470550494033107,0.6952232773001411,0.6323383164378288,0.7013826510971385,0.7041575773129731,0.6935390735275248,0.6356826639291672,0.6900263056589246,0.6985275247016554,0.6963300397792891,0.6776915180290004
20,0.6947519540596586,0.7030626894241506,0.6893603445525602,0.7030626894241506,0.6922954219173711,0.6526878289998405,0.6380842239591641,0.6658159196044026,0.6892646355080555,0.6401658956771414,0.6564284574892327,0.7036688467060137,0.7038921678098581,0.6855798372946244,0.6477269101930132,0.6388259690540756,0.6823257297814643,0.6148588291593555,0.6903333865050247,0.6985803158398468,0.6899026958047535,0.6270378050725793,0.6840644440899665,0.6891689264635508,0.6893762960599776,0.6811931727548254
21,0.6756083142943874,0.6823504976753847,0.6745538495949897,0.6839801249380901,0.6675720151459476,0.6411544790784618,0.6080986084261315,0.6479366043041331,0.6672684571264239,0.6085619338243518,0.640100014379064,0.6816634979469892,0.6858334265309709,0.6729881292837628,0.6325030755220399,0.645012861273985,0.6735313383713314,0.6265996708791999,0.6818232653256858,0.6840759853653081,0.6666773178252464,0.6195299643718746,0.666365771436788,0.6772698950328322,0.6780687319263153,0.6538000671022991
22,0.7163274420978754,0.7373827601607861,0.6984144707458687,0.7230428124800613,0.7139028903209341,0.6763462642761436,0.6555062846934218,0.7014770624641102,0.7135679193517515,0.6559449371530658,0.6793849294965865,0.7342882664454795,0.7394723409685446,0.7075703439035284,0.6665044981815862,0.6958782619791999,0.7073789319211382,0.6591431123588337,0.7316563516876157,0.7368563772092133,0.7021230779046769,0.6801984304217444,0.7020512984112806,0.7246219613347795,0.7119887704970331,0.6984463727429338
23,0.7024281040123989,0.711774191023373,0.7028821015388951,0.7080482802886798,0.6938256336396512,0.6386962443445998,0.6238787043849899,0.6465394429920003,0.6937160480298072,0.6259060381671024,0.6447234528860153,0.7044945755123128,0.7135119056937552,0.7017705903533353,0.6324342094963759,0.645944549681419,0.7020054166601437,0.6246849413716987,0.7097077195234591,0.7117585359362525,0.6883698357781362,0.6348294378258215,0.6891917278519655,0.6981699203156065,0.7020523819215054,0.6751256320741424
24,0.7032780677346593,0.7136506577539227,0.702487775161763,0.7125475410375883,0.6887070484218846,0.6443354133394801,0.6451092414837744,0.6633682928033983,0.6880155424206003,0.6335512126051666,0.6637305102326424,0.7002486128718903,0.7045787575942177,0.6910449972833693,0.6590299158667698,0.6600424782257932,0.6895467342805868,0.6402769316890857,0.699524178013402,0.7046281508800237,0.6851013385580453,0.644187233482062,0.6839652929845069,0.6978941995818035,0.6944531340039843,0.6784991026886412
