,eln_comp,eln_comp_gen,eln,comp,gen,cyto,clin,demo,eln_gen,eln_cyto,eln_clin,eln_demo,eln_comp_cyto,eln_comp_clin,eln_comp_demo,eln_comp_gen_cyto,eln_comp_gen_clin,eln_comp_gen_demo,eln_comp_cyto_clin,eln_comp_cyto_demo,eln_comp_clin_demo,eln_comp_gen_cyto_clin_demo,eln_comp_gen_cyto_clin_demo_without_age,eln_gen_cyto,eln_clin_demo,eln_gen_cyto_clin_demo,comp_gen,comp_cyto,comp_clin,comp_demo,comp_gen_cyto,comp_clin_demo,comp_gen_cyto_clin_demo,gen_cyto,gen_clin,gen_demo,gen_clin_demo,gen_cyto_clin_demo,cyto_clin,cyto_demo,cyto_clin_demo,cyto_gen_demo,clin_demo
10,0.6442409869631703,0.6401459191872068,0.5966811808309359,0.647843609879999,0.6260853225513827,0.5949576238239639,0.6026747531296167,0.684880646917036,0.633387761449343,0.6147979680170023,0.6454267423476661,0.6867078765259311,0.6459775030453827,0.6744421118109012,0.7097555918409663,0.6439364486950211,0.66644636238758,0.7058678692688489,0.6705673483140243,0.7109996630640437,0.7192286758416919,0.7166368607936138,0.667703392685898,0.6386815436850426,0.7002825078402405,0.7125806702433715,0.6428673249876888,0.6456276080138921,0.6744809890366223,0.7115309851488998,0.6413640722598035,0.7212373325039525,0.7207708057952984,0.6412085633569189,0.6511028173029573,0.702453152943006,0.7149521810123629,0.7181789907472202,0.6612497732161833,0.7005028121193272,0.711803125728948,0.7082912163388021,0.6922997174921598
11,0.6412369295821287,0.645102334526281,0.6013920552237095,0.6422048728300878,0.6199803864131335,0.5990804539144389,0.6122113682387254,0.6884368990154999,0.631048053287823,0.621113898900875,0.6547626628628195,0.6965752639555765,0.6410586242469783,0.6773564960454423,0.7140619228956786,0.6450004457633379,0.6766942190863126,0.7095788173261841,0.6769871492797738,0.7146095749964976,0.7266833934052498,0.7241489104270413,0.6779296203369971,0.6353401174267993,0.7121387724951285,0.7186851255142198,0.6448348765235554,0.6414598112510667,0.6772800794732351,0.7122661334488073,0.6446502031407211,0.726237630067374,0.7234102168957041,0.6386706063655004,0.6524064852197613,0.7049810868983787,0.7138454092744246,0.7194874995223964,0.6605830584459417,0.7002559955168944,0.7110944126749621,0.7101137333316352,0.6938624756422176
12,0.6536246634287113,0.6574573891086175,0.6047461382873192,0.6507001971116064,0.6474794192293323,0.614872263949189,0.649051158835882,0.6787080815758622,0.6590162456036381,0.6318457633887736,0.6740186289792711,0.689562103039126,0.6518274693704024,0.6965383079321318,0.7146519627420415,0.6653354118086601,0.6968732688318883,0.706715966040118,0.6987670862266655,0.7108127955063707,0.7337189678051043,0.7278313858363071,0.7038945646152459,0.6632805555197692,0.7158372090027183,0.7311938779454014,0.6595831025109185,0.6501204570927971,0.6961131652516716,0.714458716069105,0.6643305291093905,0.7332165264554695,0.7316447868489198,0.66326767240824,0.6866054289431983,0.7025418379046907,0.7224204789940867,0.7287976192009894,0.7024387730124579,0.7028123832468017,0.7308202677110576,0.7059687455714304,0.7043454735187642
13,0.6518175624223478,0.6415774918840929,0.6115052168917745,0.6506152058033746,0.6082187754665812,0.6100289901540352,0.6124537426689645,0.668189651717366,0.6328871254325144,0.6298745541260872,0.6640482011409028,0.6826112513860499,0.6517173660374334,0.6867193031675417,0.6954430684140916,0.6425326974202771,0.6844214660735041,0.6948953281765594,0.6849959253470135,0.6963648751553044,0.7187019892322285,0.7100450215756215,0.6778619427411059,0.6389523465993346,0.6935860954136774,0.706865456294337,0.6394867273188783,0.6542823934912428,0.6868662578654162,0.7054493473875463,0.6442093169278452,0.7189958986279775,0.7090697767624544,0.6374026425126581,0.6501142238788025,0.6821236289794664,0.6933589836078714,0.7050084832939227,0.6721841475959547,0.6932654669819512,0.7077739035175611,0.6925841315645331,0.6761118458846005
14,0.6601360832384634,0.6604273119589102,0.614624976834079,0.6581570517063355,0.6465674723994599,0.6151280082603056,0.6315162426199995,0.6907746683963888,0.6597985226761272,0.6418614810304202,0.6746975192608086,0.7044227052500596,0.6628365677371528,0.6991739694474597,0.7245439622991183,0.6662982182097377,0.6921050541420667,0.7183685896587328,0.7002859336528025,0.7284954065288184,0.7413756585740383,0.7447777395356225,0.6941039421778613,0.6649479759603929,0.7241666887294486,0.7427788514998279,0.65842180508856,0.6627769982261523,0.7003521219983585,0.7249278547033439,0.6615591326679199,0.7430303672129411,0.7445394614916205,0.6644714198723889,0.6823886050144291,0.7175081411665034,0.7328903126737444,0.7438511026978369,0.6878160493500305,0.7153768764395965,0.7288660612639326,0.7276746710439226,0.7035821132614969
15,0.6646056572379367,0.6666555740432613,0.6088186356073211,0.6671014975041597,0.6457304492512479,0.6113677204658902,0.6270216306156406,0.6788086522462562,0.6616439267886856,0.6358136439267887,0.6687787021630616,0.6906289517470882,0.6657171381031614,0.6977970049916805,0.7184359400998336,0.670702163061564,0.6946821963394343,0.716432612312812,0.6984226289517471,0.7193544093178037,0.7355207986688852,0.7309683860232945,0.6956405990016639,0.663594009983361,0.7111747088186356,0.7275474209650582,0.669450915141431,0.6658036605657238,0.6997004991680532,0.722189683860233,0.6731580698835274,0.738622296173045,0.7314209650582363,0.6680332778702163,0.6801730449251248,0.7071414309484193,0.7201996672212978,0.7257504159733777,0.6880266222961731,0.7033810316139767,0.7258569051580699,0.7115341098169717,0.7017237936772046
16,0.633326397378209,0.6481389965406924,0.5964054412567951,0.6334889588264364,0.6262582256092804,0.5580864566806253,0.624235961193331,0.665103909277707,0.6386454079642104,0.6035711498946602,0.6529638203240825,0.676216609878534,0.6340286628345515,0.6711707025255547,0.6897677322027727,0.651390225505241,0.6757614378234973,0.6943974822482899,0.6742918823315213,0.6918355138242256,0.7057507737924935,0.7097172731292428,0.6797929617395375,0.6449332847816475,0.6937732462870965,0.7049314640934273,0.6416495435274534,0.6371953598460218,0.672328140036934,0.6895726584648997,0.653067859650948,0.7062579655109631,0.7101204255208469,0.6448032356230655,0.6613910058001925,0.6870887195359846,0.7001846698051863,0.7045933362811143,0.6470205737768877,0.6770034072879548,0.6922256612999714,0.6903789632481078,0.6826670481441985
17,0.6416517650175508,0.6540962977680641,0.5949334393006159,0.6412146499768197,0.6460295383800252,0.5972514736075237,0.5992449831114643,0.6954632757136234,0.6491820650374197,0.6179680773561163,0.6387442877011723,0.7113716140141731,0.6358831710709318,0.6667858798595934,0.7242201470296046,0.6578713822107425,0.6730114577124313,0.7292403470428506,0.6643751241804093,0.7239419829127757,0.7292800847738261,0.7293860520564276,0.6759255579839725,0.6552751837870058,0.7174249950327837,0.7272667064043976,0.657487250811312,0.6395125505000331,0.6673819458242267,0.7249354261871647,0.6604477117689913,0.7300615934830121,0.7366183190939797,0.6608517120339096,0.6649049605934167,0.727359427776674,0.729624478442281,0.7347373998278032,0.655646069276111,0.7130141068944963,0.7230015232796874,0.7318497913769124,0.7030266905093052
18,0.6743753995312167,0.6705199232900064,0.6161770189644151,0.6802085552951204,0.6381512358832303,0.5978585126784572,0.5958475388877051,0.6917749840187514,0.6569092265075644,0.6356275303643725,0.6542456850628596,0.7061914020882165,0.6623894630300448,0.6907894736842105,0.7229450777754102,0.6682226187939484,0.6861415938632005,0.7241636479863627,0.6869939271255061,0.7243833901555509,0.7294774131685489,0.7326337097805242,0.6871670573194119,0.6530470914127424,0.7162795653100362,0.7288647986362667,0.6730036756871937,0.6695677072235244,0.6931467078627743,0.7309357021095249,0.6633283613893032,0.7353372043468996,0.7339787982101001,0.6523079586618368,0.6611309396974216,0.7035744726187939,0.7187033880247177,0.729757085020243,0.6597725335606222,0.7154538674621778,0.7198886639676113,0.7133896228425314,0.6970754314937141
19,0.6648612142905382,0.6699331397312082,0.6310798946444249,0.664179104477612,0.660086445600054,0.6067400553792125,0.6167353278854596,0.662193557101371,0.6690349159181468,0.645478489903424,0.6810157358006348,0.6853785371783616,0.66631998379145,0.69180792868238,0.718855946511785,0.6700074289187546,0.6877828054298643,0.6999122036874451,0.6926723846829203,0.7183426757614642,0.7234956439521848,0.7239143648274465,0.6958870804349294,0.675795231984872,0.6992773688120484,0.7221179172013237,0.6697643006686027,0.6668737759167961,0.6913621935571014,0.7171270345107044,0.6765246167353279,0.7234686297021679,0.7215641250759776,0.6768420341730262,0.6864456000540285,0.6763287634227054,0.7111771459444857,0.7168636455730398,0.6628756669142973,0.6891942999932464,0.6997636253123523,0.7058418315661511,0.6768420341730262
20,0.6512791410642766,0.6611548145538987,0.6120634547897669,0.6474697663496536,0.6317039124365648,0.5961214825251457,0.6137398405802773,0.6768358707421758,0.6489896024943577,0.63158650020221,0.6631312538322048,0.6907100831017703,0.6529033436395183,0.6907753121208563,0.7093655825603694,0.6636987462982532,0.6907753121208563,0.7069782004618215,0.6965285116042425,0.7113485447405842,0.7298214029457425,0.7283863645258503,0.6946760074621998,0.6565366000026092,0.7124835296726808,0.7233637300562274,0.6611156771424471,0.6527859314051635,0.6899925638918242,0.7089089794267673,0.6640835975108607,0.729977952591549,0.729664853299936,0.6557277601659426,0.6646706586826348,0.6930191903774151,0.7105918881191865,0.7223070199470341,0.6715588430981175,0.7023012797933544,0.7267556390487,0.7044212229136498,0.6958631756095652
21,0.6126268573772444,0.6320573719517842,0.575168371329902,0.6143138785609379,0.6142675681755031,0.5574116464003599,0.6096828400174656,0.6387326832237321,0.6173108220754991,0.586256400756844,0.6302578826891779,0.6424838244439446,0.606116940338992,0.653558622332191,0.6676237479656509,0.6239067441152731,0.6594201939743572,0.6734456249917303,0.6488878891726318,0.6685367241356497,0.6912023499212724,0.695383516149093,0.6559932254521879,0.618547970943541,0.6698466464665176,0.6910964976117072,0.6256996176085317,0.6071026899718168,0.6565092554613176,0.66468634637522,0.626195800309618,0.6915199068499676,0.6949733384495282,0.6233576352594044,0.642576445214814,0.6594863516678354,0.6836074467099779,0.6920094737817061,0.6448125752543763,0.6574090000926208,0.6862669859878006,0.6698863410826045,0.6655860910065231
22,0.6494156817488427,0.660956133020282,0.5915409818669002,0.6514916364890498,0.6311897276718798,0.6130035682544736,0.609070529401621,0.6617188639951185,0.6383262366190458,0.624915436348442,0.6437714725350525,0.6771525594598539,0.6511401169962991,0.6786713889662674,0.7004722299600727,0.6506426837518405,0.6842161115311659,0.6934219427752796,0.6800642020507515,0.6975473224826562,0.7184793134094738,0.7151763566662688,0.6765755368962818,0.6507488028439917,0.6991391088649237,0.7104673219520607,0.6627070980407762,0.656187406316739,0.6803294997811293,0.7014803613355087,0.6562537307493335,0.7190364386432674,0.7143141390425405,0.6540053324843806,0.6598087203363975,0.684706912332365,0.7033573427779325,0.7099234616047859,0.6636422725403585,0.6872405056574741,0.7068858025919589,0.6894557417061297,0.6807805059227718
23,0.635996782062594,0.6343618622515181,0.590965121710697,0.6361849275964083,0.6303978304873619,0.5935277936367883,0.6083848030310894,0.6765583640421446,0.6287693984533139,0.6122450303627965,0.6551357242954274,0.6869582706181554,0.6310855348523382,0.6767010951367624,0.7029765921004827,0.6368337052992162,0.6649192920537706,0.6936082420719365,0.6742616909742046,0.7006409923703742,0.7234649919551565,0.7168215082784035,0.6701743914465148,0.6351274199408314,0.7027300565734157,0.7131104998183423,0.6376641407588104,0.6293727617169254,0.6771941661908963,0.7047931696683448,0.6393185239009705,0.7245030362796492,0.7184434525354233,0.6418098302797529,0.6577438106607152,0.6934265843151503,0.7126044532101521,0.7150179062645975,0.6581979550526807,0.69062386463902,0.7058960917631183,0.6963201328696735,0.689469040328022
24,0.6683431875261616,0.6885333821682712,0.6205590728338217,0.6683497279196317,0.6806783696107158,0.6265696944328171,0.5829583507743826,0.6868917434072834,0.6957474361657597,0.6500431665969024,0.6614299916282964,0.7015226035998325,0.6691149539556299,0.688324089577229,0.725277312683131,0.6858321996651319,0.6980561950606948,0.7323147760569276,0.6909794893260779,0.7263630179991628,0.7337798241942235,0.7280504395144412,0.6962118041021348,0.6926930724152365,0.7130598576810381,0.7253034742570112,0.6887165131854333,0.6682581624110506,0.6892135830891587,0.7236552951025533,0.6858125784847217,0.7335051276684805,0.7370892632900795,0.689704112599414,0.6864273754709084,0.7228835286730849,0.7266769568857262,0.7345777521975722,0.663418271243198,0.7132691502720804,0.7211699455839263,0.7297640226035998,0.6933340309753034
