feature	coef	n
1	ahd	-48.854136664626	100
2	bm_blasts	0.0531233123682942	79
3	full_component_CEBPA_bi	-45.5372814781337	95
4	full_component_DNMT3A_IDH1_2	-1.51784250554203	72
5	full_component_NPM1	-38.8989387478116	100
6	full_component_TP53_complex	77.2299739487348	100
7	full_component_WT1	20.9432979874661	93
8	full_component_additions	6.2266661169266	78
9	full_component_chr_splicing_1	-2.3549905124707	61
10	full_component_chr_splicing_multiple	31.7728220550018	96
11	full_component_inv_16	-134.415437129762	100
12	full_component_inv_3	63.058678632061	99
13	full_component_no_events	-45.9241070809299	99
14	full_component_not_assigned	-15.1813059014587	73
15	full_component_t_11	-13.6935166332411	74
16	full_component_t_15_17	-159.590833097817	100
17	full_component_t_6_9	10.0429215377013	79
18	full_component_t_8_21	-106.83636725367	100
19	hb	-0.0651348313172273	72
20	overlap	5.19272134398013	53
21	perf_status	29.2351593302664	100
22	plt	-0.0593886583605543	90
23	secondary	10.2444099329272	97
24	wbc	0.179009363942568	100
