CoxGLM_80_5	CoxGLM_80_10	CoxGLM_80_20	CoxGLM_160_5	CoxGLM_160_10	CoxGLM_160_20	CoxGLM_240_5	CoxGLM_240_10	CoxGLM_240_20	CoxGLM_320_5	RFS_320_10	RFS_320_20	RFS_400_5	RFS_400_10	RFS_400_20	RFS_480_5	RFS_480_10	RFS_480_20	RFS_560_5	RFS_560_10	RFS_560_20	RFS_640_5	RFS_640_10	RFS_640_20
1	0.734337723455015	0.734909637569855	0.733193895225334	0.732442236674401	0.73412529821236	0.734533808294389	0.73299781038596	0.730971600379097	0.733406320467989	0.734991339586261	0.735808359750319	0.734566489100951	0.731053302395503	0.731919343769404	0.73497499918298	0.730089218601915	0.733242916435178	0.732883427562992	0.731870322559561	0.732442236674401	0.736118827412661	0.733324618451583	0.733912872969705	0.733112193208928
2	0.711369336762231	0.716131695082071	0.714560116836524	0.716766676191383	0.716480934692193	0.714750611169318	0.71794139124361	0.714464869670127	0.71538559227863	0.715401466806363	0.71567133377782	0.713528272533892	0.717846144077214	0.71595707527701	0.713544147061625	0.716687303552719	0.715893577166079	0.714750611169318	0.717020668635108	0.71567133377782	0.714893481918913	0.718830364796647	0.716703178080452	0.714798234752516
3	0.723719263122205	0.716970469993703	0.720231848491209	0.71963446728127	0.72465569853238	0.723299481731437	0.717664723832281	0.723121881912266	0.72173337423511	0.719779776224228	0.724268208017825	0.722185446502091	0.724219771703505	0.724090608198653	0.725866606390364	0.723267190855224	0.724348935208357	0.725349952370958	0.722669809645285	0.723509372426821	0.724284353455931	0.72305730015984	0.724736425722912	0.725947333580897
4	0.732243891645858	0.734124600941935	0.730189335271992	0.730537029427569	0.73205424028827	0.731832980371084	0.733966558143945	0.73267060720043	0.730647659386162	0.731864588930682	0.734946423491482	0.730394790909378	0.734219426620729	0.734314252299523	0.73036318234978	0.732496760122641	0.73189619749028	0.731042766381136	0.734235230900528	0.735626007522837	0.731042766381136	0.735151879128868	0.73189619749028	0.731185004899327
5	0.733223348259879	0.731432162777909	0.731589284311415	0.729342446382277	0.733113363186425	0.730379448503417	0.727504124440255	0.728431141487941	0.730646555110378	0.73019090266321	0.731667845078168	0.733521879173541	0.730175190509859	0.731652132924817	0.732170633985388	0.731070783250845	0.731762117998272	0.731620708618116	0.732139209678687	0.731856390918375	0.730363736350067	0.732060648911933	0.731872103071726	0.732563437819153
