CoxGLM_0.1	CoxGLM_0.2	CoxGLM_0.3	CoxGLM_0.4	CoxGLM_0.5	CoxGLM_0.6	CoxGLM_0.7	CoxGLM_0.8	CoxGLM_0.9	CoxGLM_1	RFS_500_5	RFS_500_15	RFS_500_25	RFS_500_50	RFS_700_5	RFS_700_15	RFS_700_25	RFS_700_50	RFS_900_5	RFS_900_15	RFS_900_25	RFS_900_50	RFS_1100_5	RFS_1100_15	RFS_1100_25	RFS_1100_50	RFS_1300_5	RFS_1300_15	RFS_1300_25	RFS_1300_50	RFS_1500_5	RFS_1500_15	RFS_1500_25	RFS_1500_50	CoxBoost_	RFX_
1	0.648346351187947	0.646450864407334	0.646124056341711	0.645519461420308	0.645143632144841	0.645110951338279	0.645380567992418	0.645070100330076	0.644743292264453	0.644579888231642	0.640813425275336	0.64909800973888	0.65150821922285	0.649383966796301	0.639195725350502	0.647896990097716	0.649727115265205	0.649081669335599	0.641074871727834	0.650634007647309	0.65135298539168	0.649122520343802	0.640241511160495	0.649980391516063	0.650764730873558	0.650331710186607	0.640331383378542	0.649702604660283	0.650299029380045	0.649776136475048	0.64115657374424	0.649580051635674	0.649465668812706	0.649482009215987	0.642700741854309	0.646124056341711
2	0.661729688541766	0.660007302282757	0.661269327237515	0.661316950820713	0.65812617074642	0.657546750484173	0.657483252373242	0.657451503317776	0.657895990094295	0.657959488205226	0.642553259040544	0.652673270470204	0.655308442073848	0.653689240245103	0.64306918119186	0.653570181287107	0.65514969679652	0.653665428453504	0.642592945359876	0.653887671841763	0.656308537321015	0.65415753881322	0.643577166079309	0.655237006699051	0.657094326443788	0.654602025589739	0.643974029272629	0.65526081849065	0.656387909959679	0.654602025589739	0.642823126012001	0.654633774645204	0.656554592500873	0.654784582658666	0.658451598564943	0.657991237260692
3	0.64693963220692	0.642112146213088	0.641224147117232	0.641506692284095	0.641603564912734	0.641506692284095	0.641280656150605	0.64089316563605	0.640707493097825	0.640828583883624	0.651210100586079	0.654721733374235	0.654092061288083	0.652663190015661	0.653220207630334	0.654810533283821	0.654729806093288	0.655464423527132	0.650984064452589	0.654067843130923	0.653882170592699	0.651896281705604	0.651888208986551	0.654527988116958	0.654277733826307	0.651218173305133	0.650402828680756	0.654406897331159	0.653744934368794	0.652243408624893	0.651008282609749	0.654592569869383	0.653995188659444	0.652469444758384	0.641514765003148	0.655012351260151
4	0.644711887979265	0.646221196700066	0.645984132503082	0.647888548218858	0.647785820400164	0.647912254638556	0.64830736163353	0.64830736163353	0.64830736163353	0.648228340234535	0.646450358757151	0.652811581376237	0.652171508044378	0.651776401049404	0.647485539083984	0.650725416442773	0.652629832158549	0.653301514050005	0.646078958181876	0.650472547965989	0.652503397920157	0.650907165660461	0.645913013243986	0.650970382779657	0.650828144261466	0.652369061541866	0.645976230363182	0.65153933685242	0.651357587634732	0.651744792489806	0.644601258020672	0.650559471504883	0.651049404178652	0.651136327717546	0.646126371021273	0.655593134620855
5	0.667711524864483	0.666320999292953	0.664309843664074	0.664639798884437	0.665040458794878	0.664270563280698	0.664459109120905	0.664404116584178	0.66445125304423	0.664576950271035	0.654694005813497	0.66470264749784	0.669031345745934	0.66726372849399	0.654756854426899	0.664789064341268	0.667931495011391	0.667931495011391	0.653979102836044	0.664113441747191	0.667326577107393	0.667507266870925	0.654890407730379	0.663610652839972	0.668599261528793	0.66739728179747	0.655636735014534	0.665213292481735	0.668575693298767	0.668834943829052	0.655063241417236	0.663492811689842	0.668889936365779	0.668096472621573	0.663477099536491	0.671796684735643
6	0.691042925770959	0.68998140399814	0.688183790485046	0.687858360452503	0.687881605454827	0.687881605454827	0.687501937083527	0.687625910429258	0.687672400433907	0.687687897102123	0.660855416085542	0.674817914148458	0.681721679838835	0.685309158530916	0.660282039361537	0.673028048969472	0.679900821323415	0.684735781806912	0.661777467844413	0.673903610723694	0.681156051448938	0.685022470168914	0.65955369595537	0.674151557415156	0.680319231365257	0.683124128312413	0.661800712846738	0.674825662482566	0.680776383077638	0.684100418410042	0.660212304354564	0.674058577405858	0.68021850302185	0.684301875096854	0.684526576785991	0.692631334263133
7	0.644972627156407	0.645450060474887	0.645076071042078	0.644702081609269	0.64443153606213	0.644455407728054	0.64455089439175	0.644590680501623	0.644511108281877	0.64443153606213	0.643285696097778	0.656701572347062	0.656844802342606	0.652062511935833	0.64407346107327	0.656096823476988	0.657656438984022	0.65320039467821	0.642784391113374	0.654760010185244	0.656462855687822	0.651791966388694	0.643317524985677	0.655794449041951	0.656088866255013	0.652913934687122	0.64431217773251	0.655054427398307	0.657043732891973	0.653415239671526	0.642354701126743	0.654338277420587	0.656462855687822	0.652683175249857	0.640596155070342	0.646030937679038
8	0.638002483190093	0.638204040827515	0.638558782269378	0.63801054549559	0.638050857023074	0.63777673863618	0.638623280713353	0.638607156102359	0.638897399100247	0.638881274489253	0.618669074608575	0.627392489156199	0.631230146572714	0.633269909863425	0.620225099569473	0.626997436186852	0.631101149684764	0.633858458164697	0.6180885886128	0.628416401954303	0.630738345937404	0.633834271248206	0.620426657206895	0.628368028121322	0.631689697986036	0.634003579663641	0.620055791154038	0.627207056129771	0.631359143460664	0.633648838221778	0.620950707064192	0.627924601318993	0.631238208878211	0.633737523582244	0.634116451940597	0.638647467629843
9	0.659219955675623	0.659082453046896	0.660319976705437	0.660651600692366	0.66095895950952	0.661072196968471	0.66095895950952	0.660999401459146	0.661031755018846	0.660497921283789	0.653582347897827	0.660821456880793	0.663053852500121	0.66132293705615	0.652272028729961	0.661031755018846	0.664137696750085	0.662139864438585	0.651123477360597	0.661080285358397	0.663037675720271	0.662139864438585	0.650516848116214	0.660821456880793	0.663199443518773	0.66138764417555	0.651535985246777	0.660441302554314	0.663045764110196	0.661436174515101	0.651406571007975	0.660635423912516	0.664299464548587	0.662058980539334	0.660303799925587	0.664817121503793
10	0.62853424723969	0.627176320341422	0.627766371910312	0.627491553371377	0.62715207164681	0.627386475694725	0.627580465251621	0.627612796844436	0.627596631048029	0.627628962640845	0.640367610210317	0.642194345204417	0.643463360222441	0.641289060605571	0.64061818005464	0.643471443120645	0.643568437899093	0.642218593899028	0.639349165036616	0.643188541683506	0.643325950952974	0.641636625228342	0.639648232270163	0.644012997300312	0.642743982282287	0.642105433324173	0.639405745324043	0.642703567791267	0.642913723144571	0.641741702904994	0.639349165036616	0.643067298210446	0.643528023408073	0.642186262306213	0.625535492006014	0.632543364748864
