CoxGLM_0.1	CoxGLM_0.2	CoxGLM_0.3	CoxGLM_0.4	CoxGLM_0.5	CoxGLM_0.6	CoxGLM_0.7	CoxGLM_0.8	CoxGLM_0.9	CoxGLM_1	RFS_500_5	RFS_500_15	RFS_500_25	RFS_500_50	RFS_700_5	RFS_700_15	RFS_700_25	RFS_700_50	RFS_900_5	RFS_900_15	RFS_900_25	RFS_900_50	RFS_1100_5	RFS_1100_15	RFS_1100_25	RFS_1100_50	RFS_1300_5	RFS_1300_15	RFS_1300_25	RFS_1300_50	RFS_1500_5	RFS_1500_15	RFS_1500_25	RFS_1500_50	CoxBoost_	RFX_
1	0.641336318180333	0.644669760449688	0.643092911533057	0.642668061047747	0.642921337298605	0.645159972548123	0.644547207425079	0.644498186215236	0.644498186215236	0.644449165005392	0.65079741168012	0.646377332592568	0.648019543122324	0.645462270008824	0.648705840060133	0.648558776430602	0.646606098238505	0.644686100852969	0.651336644988398	0.648681329455211	0.646671459851629	0.647349586587797	0.646589757835223	0.647276054773032	0.64583809928429	0.645846269485931	0.649473839014347	0.647807117879669	0.645592993235073	0.641589594431191	0.650045753129187	0.645617503839995	0.64625477956796	0.644833164482499	0.640135298539168	0.644751462466094
2	0.607811855097311	0.60735149379306	0.606827634377877	0.606867320697209	0.607867415944376	0.607565799917452	0.611478871003588	0.611478871003588	0.611462996475855	0.611447121948122	0.614217227037496	0.616828586849541	0.611462996475855	0.612367844556624	0.608994507413404	0.609986665396704	0.60743880369559	0.619217703273328	0.607502301806521	0.607010191446804	0.612383719084357	0.615344318506524	0.612407530875956	0.610042226243769	0.619074832523732	0.607962663110772	0.611177254976664	0.610669270089215	0.614169603454297	0.613772740260977	0.608264279137696	0.614542654856018	0.605756103755913	0.61180429882211	0.614217227037496	0.606803822586278
3	0.630269467361997	0.632570192292168	0.63212619274424	0.629429904580461	0.629446050018567	0.628832523370522	0.628767941618096	0.629446050018567	0.629785104218803	0.629801249656909	0.630673103314658	0.630293685519157	0.631415793467556	0.631270484524598	0.629704377028271	0.629655940713951	0.631448084343769	0.633094919030628	0.62872757802283	0.627193761402716	0.633094919030628	0.634685244684114	0.628654923551351	0.631092884705426	0.632667064920807	0.629881976847442	0.632271501687198	0.628767941618096	0.631641829601046	0.632610555887434	0.629446050018567	0.630689248752765	0.632263428968145	0.63105252111016	0.622842565833024	0.633127209906841
4	0.624205834940102	0.624743180453267	0.623091633214274	0.620879034042419	0.620950153301514	0.620902740462117	0.620934349021715	0.620950153301514	0.620950153301514	0.621661345892468	0.610819609950375	0.612479059329266	0.615323829693081	0.619132661124632	0.609942472421532	0.609002117773493	0.616833138413882	0.618302936435187	0.608417359420931	0.613245566899516	0.614581028542529	0.61089072920947	0.611688845339318	0.613688086733888	0.611183108385751	0.620120428612068	0.611894300976704	0.613577456775295	0.615450263931473	0.61933021462212	0.608780857856308	0.615426557511774	0.615995511584537	0.613767108132882	0.618626924171066	0.626592281189746
5	0.632139209678686	0.632516301359101	0.632516301359101	0.633411894100086	0.633301909026632	0.635580171262472	0.63426035038102	0.634166077460916	0.632280619058842	0.632186346138738	0.629986644669652	0.632547725665803	0.638031267185168	0.637410637127818	0.628643255558174	0.635862990022783	0.63886401131275	0.638518343939037	0.631793542304973	0.63591798255951	0.638879723466101	0.636632885536963	0.626184303558803	0.635218791735407	0.637135674444183	0.636680021997015	0.630450153193495	0.638109827951921	0.638164820488648	0.635053814125226	0.634189645690942	0.635320920732186	0.636750726687092	0.640293817267657	0.630638699033703	0.634095372770838
6	0.674918642491864	0.673733147373315	0.673345730667906	0.671896792189679	0.671896792189679	0.671865798853247	0.671896792189679	0.667480241748024	0.667433751743375	0.667480241748024	0.669804741980474	0.666093289942662	0.672439175577251	0.674569967456997	0.672330698899737	0.66842553850922	0.6736246706958	0.67684022935069	0.670610568727724	0.66847202851387	0.670974740430807	0.676328839299551	0.667782426778243	0.66754222842089	0.673097783976445	0.677413606074694	0.666767395010073	0.668758716875872	0.673547187354719	0.681202541453587	0.669688516968852	0.669363086936309	0.673337982333798	0.675701224236789	0.667898651789865	0.671044475437781
7	0.62334489782927	0.62133172066968	0.620472340696416	0.620520084028264	0.620599656248011	0.620575784582087	0.62356770004456	0.623392641161118	0.625660449423897	0.627029091603539	0.635049971354001	0.634516837481698	0.637874785155007	0.63625946909415	0.637739512381437	0.632686676427526	0.642068241135655	0.639474186771914	0.632312686994716	0.638996753453434	0.636593672417086	0.636307212425998	0.634031446941244	0.632615061429754	0.628294289897511	0.641073588388822	0.635774078553695	0.635471704118658	0.628795594881915	0.637150677955312	0.638829651791966	0.633569928066713	0.64064389840219	0.637604239607868	0.625214844993316	0.627721369915335
8	0.616701872067336	0.617508102617024	0.617927342502862	0.61733879420159	0.603842494799813	0.606236999532386	0.606011254978474	0.606011254978474	0.606027379589467	0.606285373365368	0.599875840495348	0.596941161294484	0.597787703371656	0.600851379460471	0.596634793685602	0.60222197139494	0.601077124014383	0.603302320331522	0.597062095876937	0.600375703436155	0.598593933921344	0.601318993179289	0.597634519567215	0.595409323250077	0.602512214392828	0.602681522808262	0.598956737668704	0.60031120499218	0.60134318009578	0.602238096005934	0.596683167518584	0.599295354499573	0.604164987019688	0.603931180160279	0.593337310737378	0.610340713030298
9	0.619392723684423	0.618834624779591	0.620638335732889	0.620670689292589	0.620670689292589	0.620573628613488	0.623550156105926	0.623356034747723	0.623517802546225	0.623517802546225	0.617330184253522	0.618236083925134	0.620662600902664	0.618195641975508	0.618349321384085	0.621261141757122	0.621794975492179	0.622983968811168	0.620039794878432	0.625515634857725	0.619554491482925	0.623218532118996	0.614782341427116	0.624690619085365	0.619255221055697	0.621382467605998	0.616383842632286	0.618058139346782	0.621220699807496	0.62149570506495	0.621552323794425	0.620905252600417	0.620047883268357	0.621932478120905	0.624108255010758	0.622118511089183
10	0.613734460628203	0.616676635574452	0.617565754376889	0.617064614688243	0.617096946281058	0.617783992628397	0.618268966520636	0.619602644724292	0.618956012867974	0.618939847071566	0.618543785059571	0.623959326856238	0.625535492006014	0.623239948916083	0.621768861442959	0.6228681355987	0.621518291598636	0.622043679981894	0.619481401251233	0.622746892125641	0.619360157778173	0.620782747862073	0.619634976317108	0.62690958470069	0.621688032460919	0.622245752436994	0.620435183239302	0.623450104269387	0.617299018736158	0.621178809874068	0.619053007646422	0.622835804005884	0.620855493945909	0.625357668245526	0.619424820963805	0.61553694692769
