CoxGLM_0.1	CoxGLM_0.2	CoxGLM_0.3	CoxGLM_0.4	CoxGLM_0.5	CoxGLM_0.6	CoxGLM_0.7	CoxGLM_0.8	CoxGLM_0.9	CoxGLM_1	RFS_500_5	RFS_500_15	RFS_500_25	RFS_500_50	RFS_700_5	RFS_700_15	RFS_700_25	RFS_700_50	RFS_900_5	RFS_900_15	RFS_900_25	RFS_900_50	RFS_1100_5	RFS_1100_15	RFS_1100_25	RFS_1100_50	RFS_1300_5	RFS_1300_15	RFS_1300_25	RFS_1300_50	RFS_1500_5	RFS_1500_15	RFS_1500_25	RFS_1500_50	CoxBoost_	RFX_
1	0.720987613974313	0.721412464459623	0.72165757050884	0.721706591718684	0.721477826072747	0.721249060426811	0.720758848328377	0.720693486715252	0.720284976633223	0.720219615020099	0.72293212196477	0.72675577633256	0.730530409490506	0.732050066995653	0.724974672374914	0.729370240857544	0.731657897316906	0.73299781038596	0.725252459230694	0.728569561096768	0.729811431746135	0.731837641752998	0.725301480440537	0.727899604562241	0.72917415601817	0.731396450864407	0.726379947057093	0.728226412627864	0.73002385698879	0.73087355795941	0.726870159155528	0.72860224190333	0.730317984247851	0.731755939736593	0.720513742279159	0.720448380666035
2	0.697574372162428	0.698304600438137	0.698749087214655	0.699177699463441	0.699272946629838	0.699384068323967	0.699098326824777	0.699145950407975	0.699288821157571	0.699288821157571	0.697987109883481	0.701701749372956	0.703352700257167	0.703193954979839	0.698272851382671	0.702066863510811	0.702479601231863	0.704035304949678	0.69911420135251	0.700415912626599	0.702590722925993	0.703320951201702	0.699209448518907	0.7013842588183	0.701543004095628	0.702987586119313	0.698066482522145	0.701304886179636	0.703289202146236	0.703384449312633	0.697891862717084	0.700908022986316	0.701765247483887	0.703130456868908	0.699638060767692	0.702479601231863
3	0.705991572081308	0.70639520803397	0.707089461872548	0.707880588339765	0.708058188158936	0.708187351663787	0.708138915349468	0.708138915349468	0.708138915349468	0.708058188158936	0.709801895474434	0.714548654277734	0.714903853916076	0.716905888241277	0.708897750940472	0.713063273971939	0.715291344430631	0.717697014708494	0.709349823207453	0.715307489868738	0.716679852107787	0.717422542260684	0.709785750036327	0.714112727448859	0.71538821705927	0.717697014708494	0.70904305988343	0.714096582010753	0.715646544068973	0.717858469089559	0.708590987616449	0.713531491677027	0.715856434764357	0.71798763259441	0.710819058075141	0.708397242359171
4	0.710481398362677	0.711461263710213	0.711903783544584	0.711887979264785	0.712204064860764	0.712441129057749	0.712693997534532	0.71258336757594	0.712630780415336	0.71258336757594	0.730805702184151	0.736700698549167	0.735531181844043	0.733350191231786	0.731643329013497	0.735388943325853	0.734804184973291	0.734456490817713	0.734061383822739	0.736210765875399	0.735878875999621	0.735420551885451	0.731959414609476	0.735610203243038	0.735357334766255	0.73297088851661	0.731817176091285	0.737174826943136	0.736558460030976	0.735088662009672	0.731058570660935	0.735420551885451	0.736068527357208	0.735309921926858	0.713152321648702	0.713831905680058
5	0.711053499882159	0.710849241888601	0.71083352973525	0.710896378348653	0.710707832508445	0.710739256815146	0.710377877288082	0.710205043601225	0.710252180061277	0.710393589441433	0.722256265221149	0.723780344096158	0.723418964569094	0.723544661795899	0.723214706575536	0.723136145808783	0.724188860083274	0.72332469164899	0.72535155943122	0.723261843035588	0.723748919789457	0.723026160735329	0.723450388875795	0.724063162856469	0.723937465629665	0.723418964569094	0.723513237489198	0.725021604210857	0.724031738549768	0.723136145808783	0.723167570115484	0.724314557310079	0.724503103150287	0.723277555188939	0.708146751512295	0.705365700369236
6	0.726390825972416	0.726871222687122	0.726514799318147	0.727026189369286	0.727212149387882	0.727677049434372	0.727801022780102	0.728033472803347	0.728017976135131	0.728033472803347	0.725677979234465	0.729800092980009	0.730497443049744	0.729226716256005	0.727274136060747	0.730419959708663	0.729304199597087	0.730590423059042	0.72556950255695	0.730760886409422	0.730203006353634	0.730249496358283	0.725461025879436	0.729552146288548	0.730419959708663	0.730311483031148	0.725042615837595	0.729877576321091	0.730838369750504	0.729970556330389	0.726142879280955	0.730233999690067	0.730729893072989	0.73009452967612	0.7278940027894	0.729676119634279
7	0.698882806034757	0.698835062702909	0.698898720478706	0.698803233815011	0.69834171494048	0.698055254949392	0.697721051626456	0.697912024953848	0.697912024953848	0.697991597173595	0.715608886625501	0.717725507670762	0.717359475459927	0.715211025526768	0.7144471322172	0.717916480998154	0.717614106563117	0.716913871029346	0.716850213253549	0.718855433191164	0.718187026545293	0.717248074352282	0.715608886625501	0.718075625437647	0.717598192119167	0.716484181042714	0.715338341078363	0.718091539881597	0.718027882105799	0.717566363231269	0.717518619899421	0.718155197657394	0.715863517728691	0.71777325100261	0.698055254949392	0.698946463810554
8	0.718335295161004	0.719802634761436	0.720431494590193	0.720705612977087	0.721092603640937	0.721108728251931	0.720979731363981	0.721044229807956	0.720963606752987	0.720866859087025	0.724623893448571	0.729783768966574	0.730299756518374	0.729832142799555	0.72547849783124	0.729235532192786	0.731154360901043	0.730815744070174	0.725172130222358	0.729058161471855	0.731154360901043	0.729799893577567	0.725446248609252	0.72963864746763	0.731541351564894	0.730348130351355	0.726171856103972	0.729541899801667	0.730815744070174	0.731025364013093	0.725204379444346	0.730783494848187	0.731331731621975	0.730815744070174	0.722721189351307	0.71968976248448
9	0.707038516912823	0.706714981315819	0.706666450976269	0.70677968843522	0.706100263681512	0.706051733341961	0.705663490625556	0.705744374524807	0.705760551304657	0.705841435203908	0.72352265558018	0.727825679020334	0.728958053609848	0.728068330718087	0.72429914101299	0.726385945613666	0.729427180225504	0.727437436303929	0.722859407606322	0.727405082744229	0.728149214617338	0.728246275296439	0.723053528964524	0.727631557662132	0.728343335975541	0.728133037837488	0.723684423378682	0.726806541889771	0.729135998188201	0.729216882087452	0.722228513192164	0.727049193587525	0.728683048352395	0.728828639371047	0.705356131808402	0.706116440461362
10	0.695533390452481	0.696551835626182	0.697861265135227	0.698443233805913	0.698330073231058	0.698685720752033	0.698831212919705	0.698718052344849	0.698685720752033	0.698766549734073	0.708740846117784	0.711537528896361	0.712087165974232	0.710389757351396	0.709080327842351	0.710713073279555	0.711262710357426	0.711392036728689	0.709225820010023	0.710616078501107	0.712717632034142	0.711246544561018	0.708724680321376	0.711925508010152	0.712475145088023	0.711133383986162	0.708724680321376	0.711521363099953	0.712927787387446	0.712636803052102	0.709225820010023	0.712200326549087	0.71273379783055	0.712329652920351	0.699639502740102	0.697101472704053
