CoxGLM_0.1	CoxGLM_0.2	CoxGLM_0.3	CoxGLM_0.4	CoxGLM_0.5	CoxGLM_0.6	CoxGLM_0.7	CoxGLM_0.8	CoxGLM_0.9	CoxGLM_1	RFS_500_5	RFS_500_15	RFS_500_25	RFS_500_50	RFS_700_5	RFS_700_15	RFS_700_25	RFS_700_50	RFS_900_5	RFS_900_15	RFS_900_25	RFS_900_50	RFS_1100_5	RFS_1100_15	RFS_1100_25	RFS_1100_50	RFS_1300_5	RFS_1300_15	RFS_1300_25	RFS_1300_50	RFS_1500_5	RFS_1500_15	RFS_1500_25	RFS_1500_50	CoxBoost_	RFX_
1	0.718128043400111	0.720709827118533	0.722294846236805	0.722066080590869	0.72265433510899	0.722687015915553	0.722834079545083	0.722850419948364	0.722915781561489	0.722703356318834	0.732916108369555	0.733079512402366	0.73397823458283	0.732965129579398	0.73115134481519	0.73370044772705	0.733210235628615	0.732621981110494	0.731543514493938	0.734566489100951	0.734631850714076	0.733602405307363	0.732229811431746	0.733504362887676	0.734484787084545	0.733635086113925	0.73072649432988	0.733684107323769	0.7346972123272	0.733896532566424	0.732507598287526	0.73370044772705	0.734027255792673	0.733684107323769	0.716706428314651	0.71726200202621
2	0.706241864304537	0.707289583134902	0.707781693494619	0.708353176492999	0.708353176492999	0.708591294408991	0.708702416103121	0.708956408546846	0.709146902879639	0.709242150046036	0.71844937613106	0.71516334889037	0.714274375337334	0.712559926342191	0.717195288440169	0.717782645966282	0.715798329999683	0.713480648950694	0.718084261993206	0.716607930914055	0.715083976251706	0.712258310315268	0.717465155411626	0.716290440359399	0.715210972473569	0.712591675397657	0.718719243102518	0.716671429024986	0.714639489475188	0.71317903292377	0.717957265771343	0.716639679969521	0.71606819697114	0.711877321649681	0.707114963329841	0.715576086611423
3	0.712998692219513	0.714354909020456	0.715678834945186	0.71593716195489	0.716050180021635	0.716098616335954	0.716469961412403	0.716550688602935	0.715711125821399	0.715791853011931	0.721362029158661	0.72515620711368	0.725123916237467	0.725204643427999	0.720926102329787	0.72333177260765	0.725882751828471	0.725575988504448	0.720716211634403	0.723170318226585	0.724445807836996	0.724865589227764	0.721249011091916	0.723477081550608	0.725737442885513	0.724768716599125	0.720845375139254	0.723945299255695	0.723767699436524	0.725640570256874	0.721022974958425	0.72383228118895	0.724574971341847	0.724768716599125	0.714532508839627	0.715194471801992
4	0.708600689066599	0.711919587824383	0.71334197300629	0.714669532509404	0.715428137939754	0.715933874893321	0.716076113411512	0.716076113411512	0.716376394727692	0.716550241805481	0.7346619464551	0.732101653127667	0.730995353541739	0.729731011157822	0.736574264310775	0.733697885387363	0.73113759205993	0.729399121282043	0.734187818061131	0.732781237159023	0.731311439137718	0.729004014287069	0.733381799791384	0.733808515345956	0.730489616588172	0.727660650504157	0.734693555014698	0.731927806049878	0.73097954926194	0.727328760628378	0.734962227771281	0.733207952713595	0.731564307614502	0.728229604576919	0.718083256945981	0.718620602459146
5	0.716568465708225	0.71746405844921	0.716568465708225	0.712797548904077	0.712954670437583	0.712766124597376	0.712577578757169	0.712561866603818	0.712561866603818	0.712593290910519	0.73196637599183	0.732264906905491	0.731070783250845	0.730143766203158	0.73221777044544	0.73094508602404	0.731542147851363	0.729970932516301	0.731636420771467	0.731919239531778	0.731259329091052	0.730080917589756	0.732390604132296	0.731259329091052	0.730819388797235	0.728635399481499	0.732312043365543	0.731007934637442	0.73096079817739	0.7286668237882	0.73300337811297	0.731934951685128	0.731290753397753	0.729342446382277	0.708131039358944	0.70802105428549
6	0.735347900201457	0.733286843328684	0.732806446613978	0.732573996590733	0.73224856655819	0.732372539903921	0.732403533240353	0.732527506586084	0.732450023245002	0.732434526576786	0.733379823337982	0.736029753602975	0.738958623895862	0.737300480396715	0.732775453277545	0.737424453742445	0.738400743840074	0.737099023709902	0.73626220362622	0.73706803037347	0.737780877111421	0.736680613668061	0.734790020145669	0.737393460406013	0.737641407097474	0.736990547032388	0.73474353014102	0.736448163644816	0.7371920037192	0.73626220362622	0.736448163644816	0.7371920037192	0.737222997055633	0.737703393770339	0.72992406632574	0.738323260498993
7	0.699980902667261	0.700760710420778	0.700824368196575	0.700967598192119	0.701301801515055	0.701365459290852	0.701636004837991	0.700760710420778	0.700903940416322	0.700728881532879	0.727465147367751	0.729024762874785	0.726128334076007	0.723200076389331	0.72795849513018	0.726048761856261	0.725634986313578	0.722818129734547	0.728770131771596	0.726080590744159	0.725396269654338	0.723009103061939	0.727799350690687	0.72724234515246	0.72558724298173	0.721926920873385	0.728531415112356	0.72724234515246	0.726558024062639	0.722945445286142	0.729215736202177	0.725810045197021	0.726048761856261	0.723566108600165	0.698771404927112	0.700744795976829
8	0.720237999258268	0.723221052292113	0.725301127110308	0.725929986939065	0.726042859216021	0.726220229936953	0.726316977602915	0.726462099101859	0.726574971378815	0.72663946982279	0.729703145911605	0.731267233178	0.729138784526823	0.727639195704404	0.730525501072287	0.728993663027879	0.728703420029992	0.726171856103972	0.730235258074399	0.730638373349243	0.729042036860861	0.726574971378815	0.728235806311173	0.727993937146266	0.726574971378815	0.724333650450683	0.728703420029992	0.729606398245642	0.728235806311173	0.726204105325959	0.729670896689617	0.728832416917942	0.728558298531048	0.724994759501427	0.726671719044778	0.724333650450683
9	0.70836501286054	0.708251775401589	0.708041477263536	0.707798825565783	0.707750295226232	0.707717941666532	0.707782648785933	0.70757235064788	0.707491466748629	0.707491466748629	0.731384570587379	0.731562515165731	0.732080172120938	0.729831599721759	0.733018425352249	0.733487551967905	0.731740459744083	0.729475710565055	0.734005208923112	0.732678712975395	0.732711066535096	0.730899267191873	0.732646359415695	0.731966934661986	0.731837520423185	0.729411003445654	0.733940501803711	0.732015465001537	0.731659575844832	0.730947797531423	0.733568435867156	0.732969895012699	0.731934581102286	0.729686008703108	0.706019379782261	0.70674733487552
10	0.700383129374869	0.703292972728301	0.705103541925993	0.705750173782311	0.705782505375127	0.706170484488918	0.706348308249406	0.706574629399117	0.706574629399117	0.706720121566789	0.720315556345883	0.72168964904056	0.722061462357943	0.720525711699187	0.719086955818878	0.721657317447744	0.722352446693286	0.720089235196172	0.71827866599848	0.72018622997462	0.721447162094441	0.719588095507525	0.719927577232092	0.721301669926769	0.719976074621316	0.718957629447615	0.719200116393734	0.721414830501625	0.720962188202202	0.719539598118301	0.718634313519456	0.721673483244152	0.721156177759097	0.720218561567436	0.705831002764351	0.702727169854023
