feature	coef	n
1	add_11	0.154106838145399	37
2	add_13	0.0548300195408349	24
3	add_21	0.0731862620718689	15
4	add_22	-0.364134894222849	69
5	add_8	0.0412965420947317	9
6	del_12	0.006359005680917	22
7	del_13	-0.114760569353749	51
8	del_16	0.0153010722515323	15
9	del_17	0.358165759266894	66
10	del_18	-0.0673587734682246	21
11	del_20	0.0857631503669146	25
12	del_3	0.0192611246173664	11
13	del_5	0.866273082524884	79
14	del_7	0.363158771385492	47
15	del_9	0.0306566244926899	11
16	eln_adverse	7.59788857013682	100
17	eln_favorable	-5.86069183214384	99
18	eln_intermediate	0.0265055518566281	7
19	final_component_BAGE3_KMT2C	-0.00632449528911313	12
20	final_component_CEBPA_bi	-0.0626563901814791	19
21	final_component_DNMT3A_IDH1_2	-0.127546917157577	29
22	final_component_KIT_NRAS	-0.0177209528243685	19
23	final_component_NPM1	0.177480379038512	14
24	final_component_TP53_complex	6.74130386516304	100
25	final_component_WT1_t_6_9_ITD	0.220384565252583	48
26	final_component_additions	-0.689370224317911	86
27	final_component_chr_splicing_1	-0.210474603400054	39
28	final_component_chr_splicing_multiple	4.38511268437788	100
29	final_component_inv_3	0.144182582221014	77
30	final_component_not_assigned	-1.26423692672223	93
31	final_component_t_11	-0.0741250615410017	18
32	final_component_t_15_17	-0.617240860308063	98
33	final_component_t_8_21	-0.661490153414957	42
34	minusy	0.00312503249703798	13
35	others_transloc	0.0737502324389991	25
36	t_8_21	-1.69785441913951	83
37	t_v_11	-0.0273059746181218	9
