feature	coef	n
1	ASXL1	0.11415254646713	19
2	BCOR	0.00479285097696607	2
3	CBL	0.00491239347648981	2
4	CEBPA_mono	-0.0284416104028996	8
5	DNMT3A	0.141818337844591	19
6	EZH2	0.017492668231045	3
7	FLT3_TKD	-0.0276262508679967	6
8	FLT3_other	0.00022272877220728	2
9	GATA2	-0.0575433724137532	20
10	IDH1	-0.00933364338135411	4
11	IDH2_p.R140	0.0098826700533188	1
12	IDH2_p.R172	-0.35032149307233	67
13	ITD	0.828348763516233	57
14	KIT	-0.0190091901907657	2
15	KRAS	0.0298955014792719	11
16	MLL	0.0409953078681006	12
17	MYC	-0.00223025713885792	1
18	NF1	0.00959203380518611	4
19	NRAS_p.G12_13	0.0111132845193123	2
20	NRAS_p.Q61_62	0.0997118463130828	21
21	PHF6	0.00460776409807209	1
22	PTPN11	-0.116646168947264	16
23	RAD21	-0.00604296895458023	2
24	SF3B1	0.05132399596075	12
25	SMC1A	0.0163740731957409	6
26	SRSF2	0.0104931144318286	5
27	STAG2	-0.00717021701500013	4
28	TET2	0.0278695145134617	4
29	TP53	2.88391929944746	98
30	U2AF1_p.S34	0.00612828317394238	3
31	WT1	0.410072148920941	43
32	age	795.787675841503	100
33	ahd	-1.98798529524262	99
34	bm_blasts	3.07669725635456	5
35	eln_adverse	4.5135821848044	99
36	eln_favorable	-8.83988707924987	100
37	final_component_BAGE3_KMT2C	-0.000768722713699764	1
38	final_component_CEBPA_bi	-0.00235525440767324	1
39	final_component_DNMT3A_IDH1_2	-0.0532301713157057	13
40	final_component_KIT_NRAS	0.0004979470683874	1
41	final_component_TP53_complex	4.0066384143784	98
42	final_component_WT1_t_6_9_ITD	0.26393869666641	49
43	final_component_additions	-0.241331118823776	52
44	final_component_chr_splicing_1	-0.0392496371791436	10
45	final_component_chr_splicing_multiple	0.704853925015246	58
46	final_component_inv_3	0.129597150574064	50
47	final_component_not_assigned	-0.0672301137113671	14
48	final_component_t_11	0.0759261391013653	20
49	final_component_t_15_17	-0.292840387854063	83
50	final_component_t_8_21	-0.328217283080626	54
51	hb	-0.00576354700773885	2
52	perf_status	8.13307782169345	99
53	plt	-67.9274795002585	35
54	secondary	0.205612401827076	22
55	wbc	604.48587544114	100
