feature	coef	n
1	ASXL1	9.44371714596565	74
2	BCOR	0.864257495385863	41
3	CBL	7.51918592976058	50
4	CEBPA_bi	-3.75418910808645	26
5	CEBPA_mono	-1.68902741080143	47
6	DNMT3A	14.530905672059	92
7	EZH2	12.1529106534762	71
8	FLT3_TKD	-0.466311882296728	44
9	FLT3_other	0.739994485147088	37
10	GATA2	-9.94866584408532	64
11	IDH1	1.35512568852434	49
12	IDH2_p.R140	9.4621675132971	76
13	IDH2_p.R172	-22.0522938373201	79
14	ITD	8.37580625833205	79
15	KIT	-11.4366039924833	57
16	KRAS	1.35468874738189	47
17	MLL	4.0575105780621	49
18	MYC	-11.0379846526338	55
19	NF1	-2.62977611923611	58
20	NPM1	-0.0141046286241196	10
21	NRAS_p.G12_13	-0.254994673813784	45
22	NRAS_p.Q61_62	14.4607060029475	72
23	PHF6	-1.19466016682382	39
24	PTPN11	-14.1162542985809	83
25	RAD21	-7.77335248126977	55
26	RUNX1	-1.40309688403876	42
27	SF3B1	18.5991726810708	79
28	SMC1A	14.3621963933845	75
29	SMC3	2.21733956108479	43
30	SRSF2	14.2007049482803	95
31	STAG2	-1.32896660801267	42
32	TET2	19.1231109638315	96
33	TP53	52.8196008384301	99
34	U2AF1_p.S34	11.3198246918119	66
35	WT1	12.3575640723537	82
36	ahd	-41.8259013080028	100
37	bm_blasts	0.0902083201109205	65
38	eln_adverse	15.9510063104515	93
39	eln_favorable	-42.132028430997	100
40	final_component_BAGE3_KMT2C	-18.1754096320969	62
41	final_component_CEBPA_bi	-1.50212954989769	24
42	final_component_DNMT3A_IDH1_2	-7.02659000668011	44
43	final_component_KIT_NRAS	-1.31749353970211	32
44	final_component_NPM1	0.718332772544213	13
45	final_component_TP53_complex	66.0795028093884	100
46	final_component_WT1_t_6_9_ITD	16.1121130148883	79
47	final_component_additions	-35.7340901651088	94
48	final_component_chr_splicing_1	-6.01456291539219	52
49	final_component_chr_splicing_multiple	23.5164819738246	94
50	final_component_inv_3	62.8222099818479	96
51	final_component_not_assigned	-16.9725274577684	87
52	final_component_t_11	-4.31545616903809	39
53	final_component_t_15_17	-110.47060362129	98
54	final_component_t_8_21	-42.8979965382199	100
55	hb	-0.024824567992262	43
56	perf_status	24.3098979636348	100
57	plt	-0.0388167431290547	73
58	secondary	10.1216059632442	95
59	wbc	0.187240163550289	100
