CoxGLM_0	CoxGLM_0.1	CoxGLM_0.2	CoxGLM_0.3	CoxGLM_0.4	CoxGLM_0.5	CoxGLM_0.6	CoxGLM_0.7	CoxGLM_0.8	CoxGLM_0.9	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.635970141940121	0.635970141940121	0.635970141940121	0.635970141940121	0.636002809401695	0.636002809401695	0.636002809401695	0.636002809401695	0.636002809401695	0.636002809401695	0.636002809401695	0.629853159760221	0.636737827287131	0.635610799862797
2	0.633958520338262	0.633942772554763	0.633942772554763	0.633942772554763	0.633942772554763	0.633942772554763	0.633942772554763	0.633942772554763	0.633942772554763	0.633942772554763	0.633942772554763	0.631501866112345	0.633706555802271	0.633942772554763
3	0.650707405422088	0.651097249971574	0.650707405422088	0.650707405422088	0.651097249971574	0.651097249971574	0.651097249971574	0.651097249971574	0.651097249971574	0.651097249971574	0.651097249971574	0.659243376703539	0.651081006448679	0.651162224063155
4	0.630525391248802	0.630525391248802	0.630381667198978	0.630381667198978	0.630381667198978	0.630381667198978	0.630381667198978	0.630381667198978	0.630381667198978	0.630381667198978	0.630381667198978	0.637831363781539	0.630142127115937	0.630285851165762
5	0.636860881781875	0.63545596615574	0.63545596615574	0.63545596615574	0.635424395018074	0.635424395018074	0.635424395018074	0.635424395018074	0.635424395018074	0.635424395018074	0.635392823880409	0.648526417149442	0.634619331007593	0.635629607412903
6	0.609632497681758	0.609599960955929	0.609599960955929	0.609599960955929	0.609599960955929	0.609599960955929	0.609599960955929	0.609599960955929	0.609599960955929	0.609599960955929	0.609599960955929	0.610771283085783	0.613244074248808	0.612609608095137
7	0.61820724352364	0.61820724352364	0.61820724352364	0.61820724352364	0.61820724352364	0.61820724352364	0.61820724352364	0.61820724352364	0.61820724352364	0.61820724352364	0.61820724352364	0.619925939814381	0.618113496453236	0.618191619011906
8	0.657704512034672	0.65767355467843	0.65767355467843	0.65767355467843	0.65767355467843	0.65767355467843	0.65767355467843	0.65767355467843	0.65767355467843	0.65767355467843	0.65767355467843	0.652828728426592	0.656946056806749	0.657890256172123
9	0.630466755018263	0.630466755018263	0.630466755018263	0.630466755018263	0.630466755018263	0.630466755018263	0.630466755018263	0.630466755018263	0.630466755018263	0.630466755018263	0.630466755018263	0.631985971490448	0.629060671687623	0.630466755018263
10	0.663715712792261	0.668810049283972	0.667051092710287	0.667051092710287	0.667051092710287	0.667051092710287	0.667051092710287	0.667051092710287	0.667051092710287	0.667051092710287	0.667051092710287	0.675513996979905	0.667382971309095	0.666304365862967
