feature	coef	n
1	ahd	-47.5008109683747	100
2	bm_blasts	0.0730213023201912	61
3	eln_2017_ratio	-36.4285321573488	100
4	final_component_c1_NPM1	3.4503089370186	28
5	final_component_c2_TP53_complex	69.4367742070639	100
6	final_component_c3_rare_fusion	-17.6102518920895	84
7	final_component_c3_trans11	-8.85880036347469	54
8	final_component_c3_trans15_17	-122.504420673464	100
9	final_component_c4_5_trans_8_21	-53.2527565731346	98
10	final_component_c6_biallelic_CEBPA	-3.10538181051125	46
11	final_component_c7_inversion_3	31.7682315098404	77
12	final_component_c8_BAGE3_KMT2C	-16.6143656128547	74
13	final_component_chr_splicing	-20.447724404947	81
14	final_component_NC1	16.3968933091051	95
15	final_component_NC2	1.26418891849278	31
16	final_component_NC3	6.51097164959507	48
17	final_component_nc4_DNMT3A_IDH2	-9.75860640884279	65
18	final_component_NC6	21.6680901489304	83
19	final_component_NC7	-19.531401246269	65
20	final_component_not_assigned	-20.7654457820921	98
21	gender	1.30657642366266	51
22	hb	-0.0766281529316258	63
23	perf_status	26.1160711560502	100
24	plt	-0.0359362091711208	76
25	secondary	13.0505014091112	99
26	wbc	0.201817508225736	100
